Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:39:48.152481	,85	,1.1348,	0.0000,	0.0000
2024-04-11 14:39:48.162658	,86	,1.1287,	0.0000,	0.0000
2024-04-11 14:39:48.174683	,87	,1.1401,	0.0000,	0.0000
2024-04-11 14:39:48.182320	,88	,1.2970,	0.0000,	0.0000
2024-04-11 14:39:48.190337	,89	,1.0938,	0.0000,	0.0000
2024-04-11 14:39:48.527257	,90	,1.1427,	0.0000,	0.0000
2024-04-11 14:39:48.533261	,91	,1.1787,	0.0000,	0.0000
2024-04-11 14:39:48.543297	,92	,1.1055,	0.0000,	0.0000
2024-04-11 14:39:48.549849	,93	,1.1819,	0.0000,	0.0000
2024-04-11 14:39:48.557861	,94	,1.0842,	0.0000,	0.0000
2024-04-11 14:39:48.563864	,95	,1.1808,	0.0000,	0.0000
2024-04-11 14:39:48.573883	,96	,1.1165,	0.0000,	0.0000
2024-04-11 14:39:48.580901	,97	,1.1655,	0.0000,	0.0000
2024-04-11 14:39:48.590922	,98	,1.0972,	0.0000,	0.0000
2024-04-11 14:39:48.598521	,99	,1.1870,	0.0000,	0.0000
2024-04-11 14:39:48.612106	,100	,1.0558,	0.0000,	0.0000
2024-04-11 14:39:48.621684	,101	,1.0129,	0.0000,	0.0000
2024-04-11 14:39:48.631195	,102	,1.1279,	0.0000,	0.0000
2024-04-11 14:39:48.640227	,103	,1.1549,	0.0000,	0.0000
2024-04-11 14:39:48.650331	,104	,1.0928,	0.0000,	0.0000
2024-04-11 14:39:48.664341	,105	,1.0960,	0.0000,	0.0000
2024-04-11 14:39:48.673352	,106	,1.0898,	0.0000,	0.0000
2024-04-11 14:39:48.680376	,107	,1.1222,	0.0000,	0.0000
2024-04-11 14:39:48.690417	,108	,1.1008,	0.0000,	0.0000
2024-04-11 14:39:48.698429	,109	,1.1554,	0.0000,	0.0000
2024-04-11 14:39:48.712048	,110	,1.0975,	0.0000,	0.0000
2024-04-11 14:39:48.723094	,111	,1.1855,	0.0000,	0.0000
2024-04-11 14:39:48.730637	,112	,1.1360,	0.0000,	0.0000
2024-04-11 14:39:48.737648	,113	,1.1017,	0.0000,	0.0000
2024-04-11 14:39:48.745710	,114	,1.2018,	0.0000,	0.0000
2024-04-11 14:39:48.755223	,115	,1.1448,	0.0000,	0.0000
2024-04-11 14:39:48.762258	,116	,1.1796,	0.0000,	0.0000
2024-04-11 14:39:48.770277	,117	,1.1466,	0.0000,	0.0000
2024-04-11 14:39:48.778484	,118	,1.1757,	0.0000,	0.0000
2024-04-11 14:39:48.784487	,119	,1.1037,	0.0000,	0.0000
2024-04-11 14:39:49.117339	,120	,1.1579,	0.0000,	0.0000
2024-04-11 14:39:49.126419	,121	,1.1471,	0.0000,	0.0000
2024-04-11 14:39:49.135488	,122	,1.1368,	0.0000,	0.0000
2024-04-11 14:39:49.145505	,123	,1.1506,	0.0000,	0.0000
2024-04-11 14:39:49.154103	,124	,1.1923,	0.0000,	0.0000
2024-04-11 14:39:49.161740	,125	,1.1118,	0.0000,	0.0000
2024-04-11 14:39:49.171249	,126	,1.0857,	0.0000,	0.0000
2024-04-11 14:39:49.178260	,127	,1.0480,	0.0000,	0.0000
2024-04-11 14:39:49.190751	,128	,1.1016,	0.0000,	0.0000
2024-04-11 14:39:49.200926	,129	,1.1647,	0.0000,	0.0000
2024-04-11 14:39:49.214731	,130	,1.0408,	0.0000,	0.0000
2024-04-11 14:39:49.224241	,131	,1.2778,	0.0000,	0.0000
2024-04-11 14:39:49.232378	,132	,1.1289,	0.0000,	0.0000
2024-04-11 14:39:49.241465	,133	,1.1506,	0.0000,	0.0000
2024-04-11 14:39:49.248981	,134	,1.1662,	0.0000,	0.0000
2024-04-11 14:39:49.257522	,135	,1.1571,	0.0000,	0.0000
2024-04-11 14:39:49.267560	,136	,1.1786,	0.0000,	0.0000
2024-04-11 14:39:49.275563	,137	,1.2138,	0.0000,	0.0000
2024-04-11 14:39:49.282663	,138	,1.1181,	0.0000,	0.0000
2024-04-11 14:39:49.291827	,139	,1.1513,	0.0000,	0.0000
2024-04-11 14:39:49.298357	,140	,1.1215,	0.0000,	0.0000
2024-04-11 14:39:49.311557	,141	,1.0789,	0.0000,	0.0000
2024-04-11 14:39:49.320571	,142	,1.1400,	0.0000,	0.0000
2024-04-11 14:39:49.328280	,143	,1.2358,	0.0000,	0.0000
2024-04-11 14:39:49.337643	,144	,1.1730,	0.0000,	0.0000
2024-04-11 14:39:49.344612	,145	,1.1389,	0.0000,	0.0000
2024-04-11 14:39:49.351632	,146	,1.2409,	0.0000,	0.0000
2024-04-11 14:39:49.363278	,147	,1.1802,	0.0000,	0.0000
2024-04-11 14:39:49.374545	,148	,1.0826,	0.0000,	0.0000
2024-04-11 14:39:49.381101	,149	,1.1198,	0.0000,	0.0000
2024-04-11 14:39:49.718369	,150	,1.1428,	0.0000,	0.0000
2024-04-11 14:39:49.728295	,151	,1.0716,	0.0000,	0.0000
2024-04-11 14:39:49.736303	,152	,1.1040,	0.0000,	0.0000
2024-04-11 14:39:49.748653	,153	,1.1239,	0.0000,	0.0000
2024-04-11 14:39:49.758345	,154	,1.1128,	0.0000,	0.0000
2024-04-11 14:39:49.764348	,155	,1.1138,	0.0000,	0.0000
