Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-06 14:12:04.730081	,64	,1.2381,	0.0000,	0.6157
2024-04-06 14:12:04.737081	,65	,1.1938,	0.0000,	0.6157
2024-04-06 14:12:04.744084	,66	,1.1013,	0.0000,	0.6157
2024-04-06 14:12:04.751568	,67	,1.2455,	0.0000,	0.6157
2024-04-06 14:12:04.757568	,68	,1.1660,	0.0000,	0.6157
2024-04-06 14:12:04.764568	,69	,1.0574,	0.0000,	0.6157
2024-04-06 14:12:04.774569	,70	,1.0323,	0.0000,	0.6157
2024-04-06 14:12:04.782572	,71	,1.1217,	0.0000,	0.6157
2024-04-06 14:12:04.788570	,72	,1.1434,	0.0000,	0.6157
2024-04-06 14:12:04.796075	,73	,1.1550,	0.0000,	0.6157
2024-04-06 14:12:04.802078	,74	,1.1115,	0.0000,	0.6157
2024-04-06 14:12:04.808080	,75	,1.1144,	0.0000,	0.6157
2024-04-06 14:12:04.814079	,76	,1.1332,	0.0000,	0.6157
2024-04-06 14:12:04.820078	,77	,1.0439,	0.0000,	0.6157
2024-04-06 14:12:04.826079	,78	,1.2242,	0.0000,	0.6157
2024-04-06 14:12:04.835078	,79	,1.1016,	0.0000,	0.6157
2024-04-06 14:12:04.845079	,80	,1.0803,	0.0000,	0.6157
2024-04-06 14:12:04.854079	,81	,1.1299,	0.0000,	0.6157
2024-04-06 14:12:04.863592	,82	,1.1122,	0.0000,	0.6157
2024-04-06 14:12:04.872592	,83	,1.2446,	0.0000,	0.6157
2024-04-06 14:12:04.884591	,84	,1.1533,	0.0000,	0.6157
2024-04-06 14:12:04.894589	,85	,1.1747,	0.0000,	0.6157
2024-04-06 14:12:04.899590	,86	,1.1107,	0.0000,	0.6157
2024-04-06 14:12:04.906162	,87	,1.1476,	0.0000,	0.6157
2024-04-06 14:12:04.912162	,88	,1.3016,	0.0000,	0.6157
2024-04-06 14:12:04.918162	,89	,1.1119,	0.0000,	0.6157
2024-04-06 14:12:04.924162	,90	,1.1731,	0.0000,	0.6157
2024-04-06 14:12:04.929162	,91	,1.1608,	0.0000,	0.6157
2024-04-06 14:12:04.935162	,92	,1.1298,	0.0000,	0.6157
2024-04-06 14:12:04.945163	,93	,1.1352,	0.0000,	0.6157
2024-04-06 14:12:04.954164	,94	,1.0699,	0.0000,	0.6157
2024-04-06 14:12:04.960165	,95	,1.1122,	0.0000,	0.6157
2024-04-06 14:12:04.970053	,96	,1.1139,	0.0000,	0.6157
2024-04-06 14:12:04.979056	,97	,1.1340,	0.0000,	0.6157
2024-04-06 14:12:04.986057	,98	,1.0776,	0.0000,	0.6157
2024-04-06 14:12:04.993058	,99	,1.1912,	0.0000,	0.6157
2024-04-06 14:12:05.000068	,100	,1.0869,	0.0000,	0.6157
2024-04-06 14:12:05.008067	,101	,1.0141,	0.0000,	0.6157
2024-04-06 14:12:05.014067	,102	,1.1409,	0.0000,	0.6157
2024-04-06 14:12:05.021067	,103	,1.1381,	0.0000,	0.6157
2024-04-06 14:12:05.028067	,104	,1.1243,	0.0000,	0.6157
2024-04-06 14:12:05.035067	,105	,1.1222,	0.0000,	0.6157
2024-04-06 14:12:05.042067	,106	,1.0848,	0.0000,	0.6157
2024-04-06 14:12:05.049066	,107	,1.1286,	0.0000,	0.6157
2024-04-06 14:12:05.055068	,108	,1.1490,	0.0000,	0.6157
2024-04-06 14:12:05.062067	,109	,1.1602,	0.0000,	0.6157
2024-04-06 14:12:08.499955	,110	,1.1400,	0.0000,	0.6218
2024-04-06 14:12:08.505953	,111	,1.1413,	0.0000,	0.6218
2024-04-06 14:12:08.513954	,112	,1.1356,	0.0000,	0.6218
2024-04-06 14:12:08.521955	,113	,1.1284,	0.0000,	0.6218
2024-04-06 14:12:08.531953	,114	,1.1638,	0.0000,	0.6218
2024-04-06 14:12:08.540954	,115	,1.1537,	0.0000,	0.6218
2024-04-06 14:12:08.551954	,116	,1.1545,	0.0000,	0.6218
2024-04-06 14:12:08.558954	,117	,1.1743,	0.0000,	0.6218
2024-04-06 14:12:08.568953	,118	,1.1560,	0.0000,	0.6218
2024-04-06 14:12:08.577675	,119	,1.1074,	0.0000,	0.6218
2024-04-06 14:12:08.587680	,120	,1.1560,	0.0000,	0.6218
2024-04-06 14:12:08.595680	,121	,1.1758,	0.0000,	0.6218
2024-04-06 14:12:08.603131	,122	,1.1059,	0.0000,	0.6218
2024-04-06 14:12:08.610136	,123	,1.1370,	0.0000,	0.6218
2024-04-06 14:12:08.617136	,124	,1.1504,	0.0000,	0.6218
2024-04-06 14:12:08.624136	,125	,1.0865,	0.0000,	0.6218
2024-04-06 14:12:08.631136	,126	,1.0498,	0.0000,	0.6218
2024-04-06 14:12:08.639136	,127	,1.0327,	0.0000,	0.6218
2024-04-06 14:12:08.648139	,128	,1.0999,	0.0000,	0.6218
2024-04-06 14:12:08.655139	,129	,1.1786,	0.0000,	0.6218
2024-04-06 14:12:08.663647	,130	,1.0355,	0.0000,	0.6218
2024-04-06 14:12:08.673647	,131	,1.1184,	0.0000,	0.6218
2024-04-06 14:12:08.683097	,132	,1.1273,	0.0000,	0.6218
2024-04-06 14:12:08.690102	,133	,1.1604,	0.0000,	0.6218
2024-04-06 14:12:08.697102	,134	,1.1578,	0.0000,	0.6218
2024-04-06 14:12:08.704102	,135	,1.1863,	0.0000,	0.6218
2024-04-06 14:12:08.713102	,136	,1.2017,	0.0000,	0.6218
2024-04-06 14:12:08.721102	,137	,1.0737,	0.0000,	0.6218
2024-04-06 14:12:08.728102	,138	,1.1101,	0.0000,	0.6218
2024-04-06 14:12:08.735101	,139	,1.1626,	0.0000,	0.6218
2024-04-06 14:12:08.741101	,140	,1.0905,	0.0000,	0.6218
2024-04-06 14:12:08.749101	,141	,1.0733,	0.0000,	0.6218
2024-04-06 14:12:08.755101	,142	,1.1615,	0.0000,	0.6218
2024-04-06 14:12:08.764220	,143	,1.1564,	0.0000,	0.6218
2024-04-06 14:12:08.772222	,144	,1.1483,	0.0000,	0.6218
2024-04-06 14:12:08.781220	,145	,1.1252,	0.0000,	0.6218
2024-04-06 14:12:08.789223	,146	,1.2111,	0.0000,	0.6218
2024-04-06 14:12:08.799060	,147	,1.1369,	0.0000,	0.6218
2024-04-06 14:12:08.808060	,148	,1.1048,	0.0000,	0.6218
2024-04-06 14:12:08.815060	,149	,1.1179,	0.0000,	0.6218
2024-04-06 14:12:08.825060	,150	,1.1299,	0.0000,	0.6218
2024-04-06 14:12:08.833060	,151	,1.0985,	0.0000,	0.6218
2024-04-06 14:12:08.840060	,152	,1.0698,	0.0000,	0.6218
2024-04-06 14:12:08.847060	,153	,1.1141,	0.0000,	0.6218
2024-04-06 14:12:08.853059	,154	,1.1050,	0.0000,	0.6218
2024-04-06 14:12:08.861059	,155	,1.1234,	0.0000,	0.6218
2024-04-06 14:12:08.870061	,156	,1.1823,	0.0000,	0.6218
2024-04-06 14:12:08.878059	,157	,1.1712,	0.0000,	0.6218
2024-04-06 14:12:08.887059	,158	,1.0803,	0.0000,	0.6218
2024-04-06 14:12:08.895060	,159	,1.1665,	0.0000,	0.6218
2024-04-06 14:12:08.905547	,160	,1.1667,	0.0000,	0.6218
2024-04-06 14:12:08.913547	,161	,1.1163,	0.0000,	0.6218
2024-04-06 14:12:08.921543	,162	,1.1475,	0.0000,	0.6218
2024-04-06 14:12:08.930278	,163	,1.1201,	0.0000,	0.6218
2024-04-06 14:12:08.936282	,164	,1.2038,	0.0000,	0.6218
2024-04-06 14:12:08.945282	,165	,1.1844,	0.0000,	0.6218
2024-04-06 14:12:08.952282	,166	,1.1340,	0.0000,	0.6218
2024-04-06 14:12:08.959285	,167	,1.1449,	0.0000,	0.6218
2024-04-06 14:12:08.968285	,168	,1.1002,	0.0000,	0.6218
2024-04-06 14:12:08.976791	,169	,1.1670,	0.0000,	0.6218
2024-04-06 14:12:08.986795	,170	,1.0924,	0.0000,	0.6218
2024-04-06 14:12:08.993795	,171	,1.1862,	0.0000,	0.6218
2024-04-06 14:12:08.999725	,172	,1.1561,	0.0000,	0.6218
2024-04-06 14:12:09.008725	,173	,1.0867,	0.0000,	0.6218
2024-04-06 14:12:09.017974	,174	,1.1010,	0.0000,	0.6218
2024-04-06 14:12:09.027973	,175	,1.0838,	0.0000,	0.6218
2024-04-06 14:12:09.036973	,176	,1.1484,	0.0000,	0.6218
2024-04-06 14:12:09.044972	,177	,1.1333,	0.0000,	0.6218
2024-04-06 14:12:09.050972	,178	,1.0893,	0.0000,	0.6218
2024-04-06 14:12:09.056973	,179	,1.1345,	0.0000,	0.6218
2024-04-06 14:12:09.063972	,180	,1.0008,	0.0000,	0.6218
2024-04-06 14:12:09.072973	,181	,1.0977,	0.0000,	0.6218
2024-04-06 14:12:09.078971	,182	,1.1227,	0.0000,	0.6218
2024-04-06 14:12:09.084972	,183	,1.1014,	0.0000,	0.6218
2024-04-06 14:12:09.090971	,184	,1.1556,	0.0000,	0.6218
2024-04-06 14:12:09.096973	,185	,1.1012,	0.0000,	0.6218
2024-04-06 14:12:09.105973	,186	,1.1136,	0.0000,	0.6218
2024-04-06 14:12:09.114974	,187	,1.1093,	0.0000,	0.6218
2024-04-06 14:12:09.124376	,188	,1.1293,	0.0000,	0.6218
2024-04-06 14:12:09.132376	,189	,1.1791,	0.0000,	0.6218
2024-04-06 14:12:09.140376	,190	,1.0998,	0.0000,	0.6218
2024-04-06 14:12:09.149377	,191	,1.1332,	0.0000,	0.6218
2024-04-06 14:12:09.159376	,192	,1.1312,	0.0000,	0.6218
2024-04-06 14:12:09.168375	,193	,1.2326,	0.0000,	0.6218
2024-04-06 14:12:09.176376	,194	,1.1238,	0.0000,	0.6218
2024-04-06 14:12:09.186376	,195	,1.1105,	0.0000,	0.6218
2024-04-06 14:12:09.193376	,196	,1.0680,	0.0000,	0.6218
2024-04-06 14:12:09.201375	,197	,1.1263,	0.0000,	0.6218
2024-04-06 14:12:09.210376	,198	,1.1788,	0.0000,	0.6218
2024-04-06 14:12:09.217376	,199	,1.1020,	0.0000,	0.6218
2024-04-06 14:12:09.226375	,200	,1.0480,	0.0000,	0.6218
2024-04-06 14:12:09.232928	,201	,1.1680,	0.0000,	0.6218
2024-04-06 14:12:09.238928	,202	,1.1588,	0.0000,	0.6218
2024-04-06 14:12:09.244927	,203	,1.2032,	0.0000,	0.6218
2024-04-06 14:12:09.253927	,204	,1.1063,	0.0000,	0.6218
2024-04-06 14:12:09.261985	,205	,1.0988,	0.0000,	0.6218
2024-04-06 14:12:09.269983	,206	,1.1050,	0.0000,	0.6218
2024-04-06 14:12:09.276983	,207	,1.1482,	0.0000,	0.6218
2024-04-06 14:12:09.285984	,208	,1.1831,	0.0000,	0.6218
2024-04-06 14:12:09.292984	,209	,1.1692,	0.0000,	0.6218
2024-04-06 14:12:09.299984	,210	,1.1598,	0.0000,	0.6218
2024-04-06 14:12:09.306984	,211	,1.1375,	0.0000,	0.6218
2024-04-06 14:12:09.315984	,212	,1.1161,	0.0000,	0.6218
2024-04-06 14:12:09.324985	,213	,1.1038,	0.0000,	0.6218
2024-04-06 14:12:09.331985	,214	,1.1093,	0.0000,	0.6218
2024-04-06 14:12:09.342480	,215	,1.1538,	0.0000,	0.6218
2024-04-06 14:12:09.351479	,216	,1.1392,	0.0000,	0.6218
2024-04-06 14:12:09.359479	,217	,1.0774,	0.0000,	0.6218
2024-04-06 14:12:09.367480	,218	,1.1571,	0.0000,	0.6218
2024-04-06 14:12:09.374480	,219	,1.1266,	0.0000,	0.6218
2024-04-06 14:12:12.890238	,220	,1.0546,	0.0000,	0.6225
2024-04-06 14:12:12.898238	,221	,1.1523,	0.0000,	0.6225
2024-04-06 14:12:12.905238	,222	,1.1558,	0.0000,	0.6225
2024-04-06 14:12:12.917237	,223	,1.1559,	0.0000,	0.6225
2024-04-06 14:12:12.930237	,224	,1.1636,	0.0000,	0.6225
2024-04-06 14:12:12.940238	,225	,1.0632,	0.0000,	0.6225
2024-04-06 14:12:12.954241	,226	,1.0597,	0.0000,	0.6225
2024-04-06 14:12:12.965242	,227	,1.1187,	0.0000,	0.6225
2024-04-06 14:12:12.974167	,228	,1.1537,	0.0000,	0.6225
2024-04-06 14:12:12.984173	,229	,1.0801,	0.0000,	0.6225
2024-04-06 14:12:12.992175	,230	,1.0739,	0.0000,	0.6225
2024-04-06 14:12:13.000203	,231	,1.0710,	0.0000,	0.6225
2024-04-06 14:12:13.008202	,232	,1.1132,	0.0000,	0.6225
2024-04-06 14:12:13.016201	,233	,1.1674,	0.0000,	0.6225
2024-04-06 14:12:13.026202	,234	,1.1959,	0.0000,	0.6225
2024-04-06 14:12:13.037202	,235	,1.1491,	0.0000,	0.6225
2024-04-06 14:12:13.050201	,236	,1.0761,	0.0000,	0.6225
2024-04-06 14:12:13.063200	,237	,1.0694,	0.0000,	0.6225
2024-04-06 14:12:13.073201	,238	,1.1607,	0.0000,	0.6225
2024-04-06 14:12:13.083713	,239	,1.1717,	0.0000,	0.6225
2024-04-06 14:12:13.093713	,240	,1.0772,	0.0000,	0.6225
2024-04-06 14:12:13.103711	,241	,1.1711,	0.0000,	0.6225
2024-04-06 14:12:13.112711	,242	,1.1425,	0.0000,	0.6225
2024-04-06 14:12:13.121713	,243	,1.1020,	0.0000,	0.6225
2024-04-06 14:12:13.129706	,244	,1.1381,	0.0000,	0.6225
2024-04-06 14:12:13.136710	,245	,1.1048,	0.0000,	0.6225
2024-04-06 14:12:13.143710	,246	,1.1227,	0.0000,	0.6225
2024-04-06 14:12:13.152710	,247	,1.1397,	0.0000,	0.6225
2024-04-06 14:12:13.164709	,248	,1.1362,	0.0000,	0.6225
2024-04-06 14:12:13.174712	,249	,1.1179,	0.0000,	0.6225
2024-04-06 14:12:13.185710	,250	,1.1700,	0.0000,	0.6225
2024-04-06 14:12:13.196290	,251	,1.1184,	0.0000,	0.6225
2024-04-06 14:12:13.204292	,252	,1.1800,	0.0000,	0.6225
2024-04-06 14:12:13.212290	,253	,1.1116,	0.0000,	0.6225
2024-04-06 14:12:13.218290	,254	,1.1993,	0.0000,	0.6225
2024-04-06 14:12:13.225291	,255	,1.1349,	0.0000,	0.6225
2024-04-06 14:12:13.235289	,256	,1.0625,	0.0000,	0.6225
2024-04-06 14:12:13.241292	,257	,1.0373,	0.0000,	0.6225
2024-04-06 14:12:13.255290	,258	,1.1944,	0.0000,	0.6225
2024-04-06 14:12:13.263290	,259	,1.1598,	0.0000,	0.6225
2024-04-06 14:12:13.272290	,260	,1.0988,	0.0000,	0.6225
2024-04-06 14:12:13.283289	,261	,1.1604,	0.0000,	0.6225
2024-04-06 14:12:13.289289	,262	,1.1849,	0.0000,	0.6225
2024-04-06 14:12:13.299289	,263	,1.1193,	0.0000,	0.6225
2024-04-06 14:12:13.310463	,264	,1.0809,	0.0000,	0.6225
2024-04-06 14:12:13.319459	,265	,1.0988,	0.0000,	0.6225
2024-04-06 14:12:13.326461	,266	,1.1960,	0.0000,	0.6225
2024-04-06 14:12:13.333459	,267	,1.0942,	0.0000,	0.6225
2024-04-06 14:12:13.340461	,268	,1.1390,	0.0000,	0.6225
2024-04-06 14:12:13.355461	,269	,1.2212,	0.0000,	0.6225
2024-04-06 14:12:13.366118	,270	,1.1772,	0.0000,	0.6225
2024-04-06 14:12:13.376118	,271	,1.1167,	0.0000,	0.6225
2024-04-06 14:12:13.386117	,272	,1.0914,	0.0000,	0.6225
2024-04-06 14:12:13.394613	,273	,1.1785,	0.0000,	0.6225
2024-04-06 14:12:13.402264	,274	,1.1430,	0.0000,	0.6225
2024-04-06 14:12:13.412922	,275	,1.1547,	0.0000,	0.6225
2024-04-06 14:12:13.422924	,276	,1.1206,	0.0000,	0.6225
2024-04-06 14:12:13.438037	,277	,1.1615,	0.0000,	0.6225
2024-04-06 14:12:13.447444	,278	,1.1746,	0.0000,	0.6225
2024-04-06 14:12:13.455447	,279	,1.1085,	0.0000,	0.6225
2024-04-06 14:12:13.466169	,280	,1.0509,	0.0000,	0.6225
2024-04-06 14:12:13.474183	,281	,1.0166,	0.0000,	0.6225
2024-04-06 14:12:13.485704	,282	,1.1285,	0.0000,	0.6225
2024-04-06 14:12:13.492345	,283	,1.1420,	0.0000,	0.6225
2024-04-06 14:12:13.501344	,284	,1.0886,	0.0000,	0.6225
2024-04-06 14:12:13.509309	,285	,1.1013,	0.0000,	0.6225
2024-04-06 14:12:13.520351	,286	,1.0813,	0.0000,	0.6225
2024-04-06 14:12:13.529961	,287	,1.1617,	0.0000,	0.6225
2024-04-06 14:12:13.539560	,288	,1.2057,	0.0000,	0.6225
2024-04-06 14:12:13.548560	,289	,1.1081,	0.0000,	0.6225
2024-04-06 14:12:13.556478	,290	,1.0868,	0.0000,	0.6225
2024-04-06 14:12:13.568483	,291	,1.1462,	0.0000,	0.6225
2024-04-06 14:12:13.577482	,292	,1.0579,	0.0000,	0.6225
2024-04-06 14:12:13.584481	,293	,1.0210,	0.0000,	0.6225
2024-04-06 14:12:13.590484	,294	,1.1642,	0.0000,	0.6225
2024-04-06 14:12:13.598484	,295	,1.0698,	0.0000,	0.6225
2024-04-06 14:12:13.605991	,296	,1.1025,	0.0000,	0.6225
2024-04-06 14:12:13.613991	,297	,1.1385,	0.0000,	0.6225
2024-04-06 14:12:13.621314	,298	,1.1182,	0.0000,	0.6225
2024-04-06 14:12:13.629312	,299	,1.1017,	0.0000,	0.6225
2024-04-06 14:12:13.638315	,300	,1.0948,	0.0000,	0.6225
2024-04-06 14:12:13.647313	,301	,1.0542,	0.0000,	0.6225
2024-04-06 14:12:13.658317	,302	,1.1001,	0.0000,	0.6225
2024-04-06 14:12:13.666313	,303	,1.1409,	0.0000,	0.6225
2024-04-06 14:12:13.676314	,304	,1.0489,	0.0000,	0.6225
2024-04-06 14:12:13.685314	,305	,1.1804,	0.0000,	0.6225
2024-04-06 14:12:13.693313	,306	,1.0513,	0.0000,	0.6225
2024-04-06 14:12:13.700071	,307	,1.0646,	0.0000,	0.6225
2024-04-06 14:12:13.707071	,308	,1.1062,	0.0000,	0.6225
2024-04-06 14:12:13.715071	,309	,1.0722,	0.0000,	0.6225
2024-04-06 14:12:13.723071	,310	,1.1527,	0.0000,	0.6225
2024-04-06 14:12:13.730818	,311	,1.2003,	0.0000,	0.6225
2024-04-06 14:12:13.741924	,312	,1.1576,	0.0000,	0.6225
2024-04-06 14:12:13.750619	,313	,1.1326,	0.0000,	0.6225
2024-04-06 14:12:13.758865	,314	,1.0728,	0.0000,	0.6225
2024-04-06 14:12:13.769312	,315	,1.1860,	0.0000,	0.6225
2024-04-06 14:12:13.776314	,316	,1.1238,	0.0000,	0.6225
2024-04-06 14:12:13.783317	,317	,1.0326,	0.0000,	0.6225
2024-04-06 14:12:13.792319	,318	,1.1534,	0.0000,	0.6225
2024-04-06 14:12:13.802827	,319	,1.1383,	0.0000,	0.6225
2024-04-06 14:12:13.810464	,320	,1.1533,	0.0000,	0.6225
2024-04-06 14:12:13.818461	,321	,1.2337,	0.0000,	0.6225
2024-04-06 14:12:13.826463	,322	,1.1414,	0.0000,	0.6225
2024-04-06 14:12:13.836774	,323	,1.1052,	0.0000,	0.6225
2024-04-06 14:12:13.843808	,324	,1.1412,	0.0000,	0.6225
2024-04-06 14:12:13.851809	,325	,1.2573,	0.0000,	0.6225
2024-04-06 14:12:13.859810	,326	,1.1463,	0.0000,	0.6225
2024-04-06 14:12:13.870807	,327	,1.2698,	0.0000,	0.6225
2024-04-06 14:12:13.878808	,328	,1.1673,	0.0000,	0.6225
2024-04-06 14:12:13.886807	,329	,1.1274,	0.0000,	0.6225
2024-04-06 14:12:17.202794	,330	,1.1625,	0.0000,	0.6102
2024-04-06 14:12:17.220793	,331	,1.1801,	0.0000,	0.6102
2024-04-06 14:12:17.232795	,332	,1.1491,	0.0000,	0.6102
2024-04-06 14:12:17.243978	,333	,1.2072,	0.0000,	0.6102
2024-04-06 14:12:17.255983	,334	,1.1151,	0.0000,	0.6102
2024-04-06 14:12:17.267981	,335	,1.1699,	0.0000,	0.6102
2024-04-06 14:12:17.273982	,336	,1.1125,	0.0000,	0.6102
2024-04-06 14:12:17.285983	,337	,1.1108,	0.0000,	0.6102
2024-04-06 14:12:17.294982	,338	,1.1723,	0.0000,	0.6102
2024-04-06 14:12:17.301982	,339	,1.0896,	0.0000,	0.6102
2024-04-06 14:12:17.311982	,340	,1.0593,	0.0000,	0.6102
2024-04-06 14:12:17.319982	,341	,1.0808,	0.0000,	0.6102
2024-04-06 14:12:17.328244	,342	,1.0996,	0.0000,	0.6102
2024-04-06 14:12:17.336249	,343	,1.1996,	0.0000,	0.6102
2024-04-06 14:12:17.343248	,344	,1.0999,	0.0000,	0.6102
2024-04-06 14:12:17.351249	,345	,1.1060,	0.0000,	0.6102
2024-04-06 14:12:17.358212	,346	,1.1235,	0.0000,	0.6102
2024-04-06 14:12:17.367279	,347	,1.1642,	0.0000,	0.6102
2024-04-06 14:12:17.376281	,348	,1.0445,	0.0000,	0.6102
2024-04-06 14:12:17.384279	,349	,1.2169,	0.0000,	0.6102
2024-04-06 14:12:17.393278	,350	,1.0868,	0.0000,	0.6102
2024-04-06 14:12:17.401280	,351	,1.0878,	0.0000,	0.6102
2024-04-06 14:12:17.409280	,352	,1.1653,	0.0000,	0.6102
2024-04-06 14:12:17.416278	,353	,1.0814,	0.0000,	0.6102
2024-04-06 14:12:17.422279	,354	,1.1590,	0.0000,	0.6102
2024-04-06 14:12:17.430280	,355	,1.0790,	0.0000,	0.6102
2024-04-06 14:12:17.438280	,356	,1.0851,	0.0000,	0.6102
2024-04-06 14:12:17.444279	,357	,1.0087,	0.0000,	0.6102
2024-04-06 14:12:17.456279	,358	,1.1308,	0.0000,	0.6102
2024-04-06 14:12:17.464283	,359	,1.0894,	0.0000,	0.6102
2024-04-06 14:12:17.471708	,360	,1.1141,	0.0000,	0.6102
2024-04-06 14:12:17.478712	,361	,1.1014,	0.0000,	0.6102
2024-04-06 14:12:17.488436	,362	,1.1181,	0.0000,	0.6102
2024-04-06 14:12:17.494437	,363	,1.1573,	0.0000,	0.6102
2024-04-06 14:12:17.504437	,364	,1.1333,	0.0000,	0.6102
2024-04-06 14:12:17.511437	,365	,1.2055,	0.0000,	0.6102
2024-04-06 14:12:17.520051	,366	,1.1175,	0.0000,	0.6102
2024-04-06 14:12:17.526047	,367	,1.1465,	0.0000,	0.6102
2024-04-06 14:12:17.533047	,368	,1.1198,	0.0000,	0.6102
2024-04-06 14:12:17.541047	,369	,1.0819,	0.0000,	0.6102
2024-04-06 14:12:17.550049	,370	,1.1594,	0.0000,	0.6102
2024-04-06 14:12:17.558048	,371	,1.1894,	0.0000,	0.6102
2024-04-06 14:12:17.566049	,372	,1.1211,	0.0000,	0.6102
2024-04-06 14:12:17.576048	,373	,1.2204,	0.0000,	0.6102
2024-04-06 14:12:17.584603	,374	,1.1378,	0.0000,	0.6102
2024-04-06 14:12:17.593607	,375	,1.0928,	0.0000,	0.6102
