Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-17 20:06:53.596151	,63	,1.8033,	0.0000,	0.0000
2024-04-17 20:07:05.259625	,64	,1.5338,	0.0000,	0.0267
2024-04-17 20:07:17.104887	,65	,1.6036,	0.0000,	0.1167
2024-04-17 20:07:28.727776	,66	,1.5921,	0.0000,	0.2900
2024-04-17 20:07:40.581845	,67	,1.6007,	0.0000,	0.3300
2024-04-17 20:07:52.420968	,68	,1.6175,	0.0000,	0.3800
2024-04-17 20:08:04.114172	,69	,1.6253,	0.0000,	0.2500
2024-04-17 20:08:16.456870	,70	,1.5608,	0.0000,	0.0000
2024-04-17 20:08:28.189596	,71	,1.6415,	0.0000,	0.0000
2024-04-17 20:08:40.191651	,72	,1.5045,	0.0000,	0.0000
2024-04-17 20:08:51.904451	,73	,1.6320,	0.0000,	0.0000
2024-04-17 20:09:03.652006	,74	,1.4556,	0.0000,	0.0267
2024-04-17 20:09:15.238417	,75	,1.6694,	0.0000,	0.1167
2024-04-17 20:09:27.084466	,76	,1.5864,	0.0000,	0.2900
2024-04-17 20:09:38.820370	,77	,1.5929,	0.0000,	0.3300
2024-04-17 20:09:50.564492	,78	,1.5428,	0.0000,	0.3800
2024-04-17 20:10:02.378842	,79	,1.5365,	0.0000,	0.2500
2024-04-17 20:10:14.036760	,80	,1.5398,	0.0000,	0.0000
2024-04-17 20:10:25.903313	,81	,1.4565,	0.0000,	0.0000
2024-04-17 20:10:37.918225	,82	,1.4344,	0.0000,	0.0000
2024-04-17 20:10:49.651147	,83	,1.4456,	0.0000,	0.0000
2024-04-17 20:11:01.365361	,84	,1.4533,	0.0000,	0.0267
2024-04-17 20:11:13.022702	,85	,1.5177,	0.0000,	0.1167
2024-04-17 20:11:24.966959	,86	,1.4301,	0.0000,	0.2900
2024-04-17 20:11:36.656116	,87	,1.5484,	0.0000,	0.3300
2024-04-17 20:11:48.470456	,88	,1.4004,	0.0000,	0.3800
2024-04-17 20:12:00.356960	,89	,1.4198,	0.0000,	0.2500
2024-04-17 20:12:12.147037	,90	,1.4502,	0.0000,	0.0000
2024-04-17 20:12:24.052976	,91	,1.4923,	0.0000,	0.0000
2024-04-17 20:12:35.970208	,92	,1.5157,	0.0000,	0.0000
2024-04-17 20:12:47.800473	,93	,1.5258,	0.0000,	0.0000
2024-04-17 20:12:59.482888	,94	,1.5569,	0.0000,	0.0267
2024-04-17 20:13:11.201236	,95	,1.4742,	0.0000,	0.1167
2024-04-17 20:13:23.221823	,96	,1.4450,	0.0000,	0.2900
2024-04-17 20:13:34.984579	,97	,1.4182,	0.0000,	0.3300
2024-04-17 20:13:46.918071	,98	,1.4342,	0.0000,	0.3800
2024-04-17 20:13:58.629015	,99	,1.3486,	0.0000,	0.2500
2024-04-17 20:14:10.410345	,100	,1.4286,	0.0000,	0.0000
2024-04-17 20:14:22.137986	,101	,1.4653,	0.0000,	0.0000
2024-04-17 20:14:33.957274	,102	,1.4291,	0.0000,	0.0000
2024-04-17 20:14:45.689129	,103	,1.3737,	0.0000,	0.0000
2024-04-17 20:14:57.449104	,104	,1.4287,	0.0000,	0.0267
2024-04-17 20:15:09.322256	,105	,1.3231,	0.0000,	0.1167
2024-04-17 20:15:21.151016	,106	,1.2676,	0.0000,	0.2900
2024-04-17 20:15:32.833495	,107	,1.3782,	0.0000,	0.3300
2024-04-17 20:15:44.782977	,108	,1.4186,	0.0000,	0.3800
2024-04-17 20:15:56.463617	,109	,1.3417,	0.0000,	0.2500
2024-04-17 20:16:08.318680	,110	,1.3338,	0.0000,	0.0000
2024-04-17 20:16:20.052384	,111	,1.3174,	0.0000,	0.0000
2024-04-17 20:16:31.796323	,112	,1.3734,	0.0000,	0.0000
2024-04-17 20:16:43.533294	,113	,1.2722,	0.0000,	0.0000
2024-04-17 20:16:55.263920	,114	,1.3656,	0.0000,	0.0267
2024-04-17 20:17:07.066876	,115	,1.5295,	0.0000,	0.1167
2024-04-17 20:17:18.794162	,116	,1.2684,	0.0000,	0.2900
2024-04-17 20:17:30.612349	,117	,1.3770,	0.0000,	0.3300
2024-04-17 20:17:42.346639	,118	,1.3461,	0.0000,	0.3800
2024-04-17 20:17:54.023829	,119	,1.3649,	0.0000,	0.2500
2024-04-17 20:18:05.844969	,120	,1.3214,	0.0000,	0.0000
2024-04-17 20:18:17.552441	,121	,1.2813,	0.0000,	0.0000
2024-04-17 20:18:29.341406	,122	,1.2791,	0.0000,	0.0000
2024-04-17 20:18:41.191205	,123	,1.2688,	0.0000,	0.0000
2024-04-17 20:18:52.887324	,124	,1.2893,	0.0000,	0.0267
2024-04-17 20:19:04.642525	,125	,1.3450,	0.0000,	0.1167
2024-04-17 20:19:16.312897	,126	,1.2858,	0.0000,	0.2900
2024-04-17 20:19:28.257147	,127	,1.2941,	0.0000,	0.3300
2024-04-17 20:19:39.585104	,128	,1.3183,	0.0000,	0.3800
2024-04-17 20:19:51.489013	,129	,1.2828,	0.0000,	0.2500
2024-04-17 20:20:02.838906	,130	,1.2779,	0.0000,	0.0000
2024-04-17 20:20:14.089590	,131	,1.2368,	0.0000,	0.0000
2024-04-17 20:20:25.263196	,132	,1.2911,	0.0000,	0.0000
2024-04-17 20:20:36.754521	,133	,1.3248,	0.0000,	0.0000
2024-04-17 20:20:48.051943	,134	,1.2140,	0.0000,	0.0267
2024-04-17 20:20:59.324869	,135	,1.2700,	0.0000,	0.1167
2024-04-17 20:21:10.537931	,136	,1.2471,	0.0000,	0.2900
2024-04-17 20:21:21.861422	,137	,1.2453,	0.0000,	0.3300
2024-04-17 20:21:33.123128	,138	,1.2520,	0.0000,	0.3800
2024-04-17 20:21:44.406953	,139	,1.2425,	0.0000,	0.2500
2024-04-17 20:21:56.394472	,140	,1.2006,	0.0000,	0.0000
2024-04-17 20:22:07.764975	,141	,1.3215,	0.0000,	0.0000
2024-04-17 20:22:19.038541	,142	,1.2761,	0.0000,	0.0000
2024-04-17 20:22:30.311650	,143	,1.1706,	0.0000,	0.0000
2024-04-17 20:22:41.513487	,144	,1.2259,	0.0000,	0.0267
2024-04-17 20:22:52.776212	,145	,1.2486,	0.0000,	0.1167
2024-04-17 20:23:04.062765	,146	,1.2420,	0.0000,	0.2900
2024-04-17 20:23:15.480011	,147	,1.2698,	0.0000,	0.3300
2024-04-17 20:23:26.751504	,148	,1.2209,	0.0000,	0.3800
2024-04-17 20:23:37.948411	,149	,1.2713,	0.0000,	0.2500
2024-04-17 20:23:49.407340	,150	,1.1795,	0.0000,	0.0000
2024-04-17 20:24:00.766224	,151	,1.1690,	0.0000,	0.0000
2024-04-17 20:24:12.241447	,152	,1.1668,	0.0000,	0.0000
2024-04-17 20:24:23.555957	,153	,1.2057,	0.0000,	0.0000
2024-04-17 20:24:34.933629	,154	,1.2596,	0.0000,	0.0267
2024-04-17 20:24:46.170318	,155	,1.1619,	0.0000,	0.1167
2024-04-17 20:24:57.379234	,156	,1.1624,	0.0000,	0.2900
2024-04-17 20:25:08.537978	,157	,1.2096,	0.0000,	0.3300
2024-04-17 20:25:19.552805	,158	,1.1729,	0.0000,	0.3800
2024-04-17 20:25:30.694257	,159	,1.1358,	0.0000,	0.2500
2024-04-17 20:25:41.771904	,160	,1.1404,	0.0000,	0.0000
2024-04-17 20:25:53.030766	,161	,1.1531,	0.0000,	0.0000
2024-04-17 20:26:04.550974	,162	,1.1445,	0.0000,	0.0000
2024-04-17 20:26:16.187136	,163	,1.1869,	0.0000,	0.0000
2024-04-17 20:26:27.433791	,164	,1.1920,	0.0000,	0.0267
2024-04-17 20:26:38.768892	,165	,1.1731,	0.0000,	0.1167
2024-04-17 20:26:50.016926	,166	,1.1463,	0.0000,	0.2900
2024-04-17 20:27:01.193845	,167	,1.1324,	0.0000,	0.3300
2024-04-17 20:27:12.339911	,168	,1.1757,	0.0000,	0.3800
2024-04-17 20:27:23.592482	,169	,1.1026,	0.0000,	0.2500
2024-04-17 20:27:34.814929	,170	,1.1764,	0.0000,	0.0000
2024-04-17 20:27:45.923943	,171	,1.1272,	0.0000,	0.0000
2024-04-17 20:27:57.125153	,172	,1.1249,	0.0000,	0.0000
2024-04-17 20:28:08.210371	,173	,1.1842,	0.0000,	0.0000
2024-04-17 20:28:19.259325	,174	,1.1332,	0.0000,	0.0267
2024-04-17 20:28:30.559027	,175	,1.0915,	0.0000,	0.1167
2024-04-17 20:28:41.657168	,176	,1.1020,	0.0000,	0.2900
2024-04-17 20:28:53.728944	,177	,1.1261,	0.0000,	0.3300
2024-04-17 20:29:05.074976	,178	,1.1284,	0.0000,	0.3800
2024-04-17 20:29:16.221587	,179	,1.1099,	0.0000,	0.2500
2024-04-17 20:29:27.478890	,180	,1.1120,	0.0000,	0.0000
2024-04-17 20:29:38.615048	,181	,1.1469,	0.0000,	0.0000
2024-04-17 20:29:49.897579	,182	,1.1061,	0.0000,	0.0000
2024-04-17 20:30:01.130166	,183	,1.0819,	0.0000,	0.0000
2024-04-17 20:30:12.510085	,184	,1.1423,	0.0000,	0.0267
2024-04-17 20:30:23.815947	,185	,1.0871,	0.0000,	0.1167
2024-04-17 20:30:35.178960	,186	,1.1049,	0.0000,	0.2900
2024-04-17 20:30:46.285346	,187	,1.1180,	0.0000,	0.3300
2024-04-17 20:30:57.392068	,188	,1.0566,	0.0000,	0.3800
2024-04-17 20:31:08.567340	,189	,1.0937,	0.0000,	0.2500
2024-04-17 20:31:19.617306	,190	,1.0625,	0.0000,	0.0000
2024-04-17 20:31:30.692267	,191	,1.1186,	0.0000,	0.0000
2024-04-17 20:31:42.006921	,192	,1.0591,	0.0000,	0.0000
2024-04-17 20:31:53.137340	,193	,1.0301,	0.0000,	0.0000
2024-04-17 20:32:04.122522	,194	,1.0291,	0.0000,	0.0267
2024-04-17 20:32:15.199252	,195	,1.0706,	0.0000,	0.1167
2024-04-17 20:32:26.416895	,196	,1.1077,	0.0000,	0.2900
2024-04-17 20:32:37.674285	,197	,1.0743,	0.0000,	0.3300
2024-04-17 20:32:48.753891	,198	,1.0605,	0.0000,	0.3800
2024-04-17 20:32:59.768894	,199	,1.0828,	0.0000,	0.2500
2024-04-17 20:33:10.879655	,200	,1.1135,	0.0000,	0.0000
2024-04-17 20:33:22.106396	,201	,1.0617,	0.0000,	0.0000
2024-04-17 20:33:33.224520	,202	,1.0304,	0.0000,	0.0000
2024-04-17 20:33:44.323301	,203	,1.0980,	0.0000,	0.0000
2024-04-17 20:33:55.349427	,204	,1.0089,	0.0000,	0.0267
2024-04-17 20:34:06.401639	,205	,1.0230,	0.0000,	0.1167
2024-04-17 20:34:17.517212	,206	,1.0439,	0.0000,	0.2900
2024-04-17 20:34:28.540998	,207	,1.0501,	0.0000,	0.3300
2024-04-17 20:34:39.728901	,208	,1.0166,	0.0000,	0.3800
2024-04-17 20:34:50.912103	,209	,1.0811,	0.0000,	0.2500
2024-04-17 20:35:02.766974	,210	,1.0105,	0.0000,	0.0000
2024-04-17 20:35:13.981689	,211	,1.0441,	0.0000,	0.0000
2024-04-17 20:35:25.266461	,212	,1.0168,	0.0000,	0.0000
2024-04-17 20:35:36.304026	,213	,1.0086,	0.0000,	0.0000
2024-04-17 20:35:47.482222	,214	,0.9793,	0.0000,	0.0267
2024-04-17 20:35:58.552593	,215	,1.0525,	0.0000,	0.1167
2024-04-17 20:36:09.891539	,216	,1.1060,	0.0000,	0.2900
2024-04-17 20:36:20.986207	,217	,1.0149,	0.0000,	0.3300
2024-04-17 20:36:32.195963	,218	,1.0045,	0.0000,	0.3800
2024-04-17 20:36:43.434662	,219	,1.0492,	0.0000,	0.2500
2024-04-17 20:36:54.705009	,220	,1.0343,	0.0000,	0.0000
2024-04-17 20:37:05.866016	,221	,0.9828,	0.0000,	0.0000
2024-04-17 20:37:16.972660	,222	,0.9842,	0.0000,	0.0000
2024-04-17 20:37:28.031876	,223	,1.0322,	0.0000,	0.0000
2024-04-17 20:37:39.071032	,224	,0.9795,	0.0000,	0.0267
2024-04-17 20:37:50.026856	,225	,0.9930,	0.0000,	0.1167
2024-04-17 20:38:01.160156	,226	,1.0055,	0.0000,	0.2900
2024-04-17 20:38:12.672254	,227	,1.0605,	0.0000,	0.3300
2024-04-17 20:38:23.868365	,228	,1.0150,	0.0000,	0.3800
2024-04-17 20:38:35.211144	,229	,0.9748,	0.0000,	0.2500
2024-04-17 20:38:47.016080	,230	,0.9982,	0.0000,	0.0000
2024-04-17 20:38:58.500743	,231	,0.9585,	0.0000,	0.0000
2024-04-17 20:39:09.637956	,232	,0.9987,	0.0000,	0.0000
2024-04-17 20:39:21.017326	,233	,1.0439,	0.0000,	0.0000
2024-04-17 20:39:32.106120	,234	,1.0110,	0.0000,	0.0267
2024-04-17 20:39:43.239443	,235	,0.9910,	0.0000,	0.1167
2024-04-17 20:39:54.472160	,236	,0.9649,	0.0000,	0.2900
2024-04-17 20:40:05.607243	,237	,0.9963,	0.0000,	0.3300
2024-04-17 20:40:16.575388	,238	,1.0047,	0.0000,	0.3800
2024-04-17 20:40:27.627444	,239	,0.9598,	0.0000,	0.2500
2024-04-17 20:40:38.766019	,240	,0.9841,	0.0000,	0.0000
2024-04-17 20:40:49.942967	,241	,1.0330,	0.0000,	0.0000
2024-04-17 20:41:01.096042	,242	,0.9385,	0.0000,	0.0000
2024-04-17 20:41:12.441368	,243	,0.9900,	0.0000,	0.0000
2024-04-17 20:41:23.960924	,244	,0.9920,	0.0000,	0.0267
2024-04-17 20:41:35.236158	,245	,0.9518,	0.0000,	0.1167
2024-04-17 20:41:47.007146	,246	,0.9418,	0.0000,	0.2900
2024-04-17 20:41:58.438721	,247	,0.9637,	0.0000,	0.3300
2024-04-17 20:42:10.033880	,248	,0.9773,	0.0000,	0.3800
2024-04-17 20:42:21.437314	,249	,0.9902,	0.0000,	0.2500
2024-04-17 20:42:32.935098	,250	,0.9981,	0.0000,	0.0000
2024-04-17 20:42:44.262053	,251	,0.9294,	0.0000,	0.0000
2024-04-17 20:42:55.613990	,252	,0.9173,	0.0000,	0.0000
2024-04-17 20:43:07.063520	,253	,0.9446,	0.0000,	0.0000
2024-04-17 20:43:18.186358	,254	,0.9562,	0.0000,	0.0267
2024-04-17 20:43:29.495362	,255	,0.9891,	0.0000,	0.1167
2024-04-17 20:43:41.009918	,256	,0.9335,	0.0000,	0.2900
2024-04-17 20:43:52.304628	,257	,1.0175,	0.0000,	0.3300
2024-04-17 20:44:03.576317	,258	,0.9041,	0.0000,	0.3800
2024-04-17 20:44:14.803148	,259	,0.9789,	0.0000,	0.2500
2024-04-17 20:44:26.183213	,260	,0.9362,	0.0000,	0.0000
2024-04-17 20:44:37.681062	,261	,0.9635,	0.0000,	0.0000
2024-04-17 20:44:49.221093	,262	,0.9677,	0.0000,	0.0000
2024-04-17 20:45:00.421930	,263	,0.9457,	0.0000,	0.0000
2024-04-17 20:45:11.836459	,264	,0.9213,	0.0000,	0.0267
2024-04-17 20:45:23.294951	,265	,0.9235,	0.0000,	0.1167
2024-04-17 20:45:34.722263	,266	,0.9119,	0.0000,	0.2900
2024-04-17 20:45:46.121221	,267	,0.9353,	0.0000,	0.3300
2024-04-17 20:45:57.339150	,268	,0.9307,	0.0000,	0.3800
2024-04-17 20:46:08.640496	,269	,0.9687,	0.0000,	0.2500
2024-04-17 20:46:19.925982	,270	,0.9720,	0.0000,	0.0000
2024-04-17 20:46:31.410248	,271	,0.9521,	0.0000,	0.0000
2024-04-17 20:46:42.706079	,272	,0.9139,	0.0000,	0.0000
2024-04-17 20:46:53.822908	,273	,0.9739,	0.0000,	0.0000
2024-04-17 20:47:05.081345	,274	,0.9103,	0.0000,	0.0267
2024-04-17 20:47:16.086894	,275	,0.8737,	0.0000,	0.1167
2024-04-17 20:47:27.273132	,276	,0.9319,	0.0000,	0.2900
2024-04-17 20:47:38.604069	,277	,0.9392,	0.0000,	0.3300
2024-04-17 20:47:50.013535	,278	,0.8850,	0.0000,	0.3800
2024-04-17 20:48:01.199166	,279	,0.9146,	0.0000,	0.2500
2024-04-17 20:48:12.860399	,280	,0.8868,	0.0000,	0.0000
2024-04-17 20:48:24.390416	,281	,0.9319,	0.0000,	0.0000
2024-04-17 20:48:35.625954	,282	,0.9081,	0.0000,	0.0000
2024-04-17 20:48:46.977829	,283	,0.8779,	0.0000,	0.0000
2024-04-17 20:48:58.336077	,284	,0.9055,	0.0000,	0.0267
2024-04-17 20:49:09.412575	,285	,0.9542,	0.0000,	0.1167
2024-04-17 20:49:20.576950	,286	,0.9396,	0.0000,	0.2900
2024-04-17 20:49:31.875043	,287	,0.8813,	0.0000,	0.3300
2024-04-17 20:49:42.932791	,288	,0.9122,	0.0000,	0.3800
2024-04-17 20:49:54.250190	,289	,0.9163,	0.0000,	0.2500
2024-04-17 20:50:05.809139	,290	,0.9063,	0.0000,	0.0000
2024-04-17 20:50:16.982407	,291	,0.8902,	0.0000,	0.0000
2024-04-17 20:50:27.913479	,292	,0.8634,	0.0000,	0.0000
2024-04-17 20:50:38.782799	,293	,0.9325,	0.0000,	0.0000
2024-04-17 20:50:50.054807	,294	,0.9467,	0.0000,	0.0267
2024-04-17 20:51:01.168615	,295	,0.8651,	0.0000,	0.1167
2024-04-17 20:51:12.009299	,296	,0.8814,	0.0000,	0.2900
2024-04-17 20:51:22.839855	,297	,0.9574,	0.0000,	0.3300
2024-04-17 20:51:33.667987	,298	,0.9209,	0.0000,	0.3800
2024-04-17 20:51:44.617903	,299	,0.8985,	0.0000,	0.2500
2024-04-17 20:51:55.665159	,300	,0.8657,	0.0000,	0.0000
2024-04-17 20:52:06.809897	,301	,0.8487,	0.0000,	0.0000
2024-04-17 20:52:17.986920	,302	,0.8745,	0.0000,	0.0000
2024-04-17 20:52:29.334056	,303	,0.9039,	0.0000,	0.0000
2024-04-17 20:52:40.371657	,304	,0.8745,	0.0000,	0.0267
2024-04-17 20:52:51.271051	,305	,0.9388,	0.0000,	0.1167
2024-04-17 20:53:02.454536	,306	,0.8504,	0.0000,	0.2900
2024-04-17 20:53:13.685980	,307	,0.8904,	0.0000,	0.3300
2024-04-17 20:53:24.792593	,308	,0.9161,	0.0000,	0.3800
2024-04-17 20:53:35.692915	,309	,0.8591,	0.0000,	0.2500
2024-04-17 20:53:46.943827	,310	,0.8725,	0.0000,	0.0000
2024-04-17 20:53:57.938175	,311	,0.9017,	0.0000,	0.0000
2024-04-17 20:54:08.903758	,312	,0.8476,	0.0000,	0.0000
2024-04-17 20:54:20.070327	,313	,0.8849,	0.0000,	0.0000
2024-04-17 20:54:31.208922	,314	,0.8826,	0.0000,	0.0267
2024-04-17 20:54:42.813078	,315	,0.8578,	0.0000,	0.1167
2024-04-17 20:54:53.174621	,316	,0.8619,	0.0000,	0.2900
2024-04-17 20:55:03.483714	,317	,0.8790,	0.0000,	0.3300
2024-04-17 20:55:13.636644	,318	,0.8890,	0.0000,	0.3800
2024-04-17 20:55:23.688344	,319	,0.8977,	0.0000,	0.2500
2024-04-17 20:55:33.801658	,320	,0.8631,	0.0000,	0.0000
2024-04-17 20:55:44.099743	,321	,0.8609,	0.0000,	0.0000
2024-04-17 20:55:54.221648	,322	,0.8573,	0.0000,	0.0000
2024-04-17 20:56:04.257922	,323	,0.8761,	0.0000,	0.0000
2024-04-17 20:56:14.590605	,324	,0.8672,	0.0000,	0.0267
2024-04-17 20:56:24.864188	,325	,0.8720,	0.0000,	0.1167
2024-04-17 20:56:35.167979	,326	,0.8568,	0.0000,	0.2900
2024-04-17 20:56:45.268413	,327	,0.8676,	0.0000,	0.3300
2024-04-17 20:56:55.482832	,328	,0.8396,	0.0000,	0.3800
2024-04-17 20:57:05.624855	,329	,0.8813,	0.0000,	0.2500
2024-04-17 20:57:15.896376	,330	,0.8625,	0.0000,	0.0000
2024-04-17 20:57:26.142099	,331	,0.8394,	0.0000,	0.0000
2024-04-17 20:57:36.148482	,332	,0.8731,	0.0000,	0.0000
2024-04-17 20:57:46.250846	,333	,0.8545,	0.0000,	0.0000
2024-04-17 20:57:56.512677	,334	,0.8096,	0.0000,	0.0267
2024-04-17 20:58:06.608037	,335	,0.8475,	0.0000,	0.1167
2024-04-17 20:58:16.765403	,336	,0.8432,	0.0000,	0.2900
2024-04-17 20:58:26.703828	,337	,0.8512,	0.0000,	0.3300
2024-04-17 20:58:37.207865	,338	,0.8630,	0.0000,	0.3800
2024-04-17 20:58:47.673110	,339	,0.8684,	0.0000,	0.2500
2024-04-17 20:58:58.009372	,340	,0.8593,	0.0000,	0.0000
2024-04-17 20:59:08.182784	,341	,0.8393,	0.0000,	0.0000
2024-04-17 20:59:18.475727	,342	,0.8561,	0.0000,	0.0000
2024-04-17 20:59:28.636458	,343	,0.8638,	0.0000,	0.0000
2024-04-17 20:59:39.094582	,344	,0.8441,	0.0000,	0.0267
2024-04-17 20:59:49.393010	,345	,0.8356,	0.0000,	0.1167
2024-04-17 20:59:59.873801	,346	,0.8380,	0.0000,	0.2900
2024-04-17 21:00:10.162885	,347	,0.8227,	0.0000,	0.3300
2024-04-17 21:00:20.383105	,348	,0.8410,	0.0000,	0.3800
2024-04-17 21:00:30.482728	,349	,0.8672,	0.0000,	0.2500
2024-04-17 21:00:41.093460	,350	,0.8237,	0.0000,	0.0000
2024-04-17 21:00:51.295066	,351	,0.8234,	0.0000,	0.0000
2024-04-17 21:01:01.420868	,352	,0.8287,	0.0000,	0.0000
2024-04-17 21:01:11.531289	,353	,0.8260,	0.0000,	0.0000
2024-04-17 21:01:21.840873	,354	,0.8374,	0.0000,	0.0267
2024-04-17 21:01:32.352530	,355	,0.8455,	0.0000,	0.1167
2024-04-17 21:01:42.811488	,356	,0.8466,	0.0000,	0.2900
2024-04-17 21:01:52.871560	,357	,0.8270,	0.0000,	0.3300
2024-04-17 21:02:03.266691	,358	,0.8205,	0.0000,	0.3800
2024-04-17 21:02:13.426009	,359	,0.8456,	0.0000,	0.2500
2024-04-17 21:02:23.611543	,360	,0.8245,	0.0000,	0.0000
2024-04-17 21:02:33.708030	,361	,0.8249,	0.0000,	0.0000
2024-04-17 21:02:44.039454	,362	,0.8267,	0.0000,	0.0000
2024-04-17 21:02:54.335121	,363	,0.8784,	0.0000,	0.0000
2024-04-17 21:03:04.421091	,364	,0.8253,	0.0000,	0.0267
2024-04-17 21:03:14.492603	,365	,0.8306,	0.0000,	0.1167
2024-04-17 21:03:24.485501	,366	,0.7914,	0.0000,	0.2900
2024-04-17 21:03:34.685423	,367	,0.8487,	0.0000,	0.3300
2024-04-17 21:03:44.819246	,368	,0.8374,	0.0000,	0.3800
2024-04-17 21:03:54.780020	,369	,0.8302,	0.0000,	0.2500
2024-04-17 21:04:04.882887	,370	,0.8122,	0.0000,	0.0000
2024-04-17 21:04:15.254812	,371	,0.7961,	0.0000,	0.0000
2024-04-17 21:04:25.375242	,372	,0.7947,	0.0000,	0.0000
2024-04-17 21:04:35.331950	,373	,0.8256,	0.0000,	0.0000
2024-04-17 21:04:45.293165	,374	,0.8066,	0.0000,	0.0267
2024-04-17 21:04:55.632861	,375	,0.8307,	0.0000,	0.1167
