Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-17 12:50:42.953157	,54	,1.1298,	0.0000,	0.2253
2024-04-17 12:50:42.959848	,55	,0.9903,	0.0000,	0.2227
2024-04-17 12:50:42.969378	,56	,1.1760,	0.0000,	0.2033
2024-04-17 12:50:42.978457	,57	,1.1727,	0.0000,	0.2407
2024-04-17 12:50:42.987443	,58	,1.1822,	0.0000,	0.2193
2024-04-17 12:50:42.998659	,59	,1.1476,	0.0000,	0.2213
2024-04-17 12:50:43.005669	,60	,1.1856,	0.0000,	0.2253
2024-04-17 12:50:43.013172	,61	,1.1614,	0.0000,	0.2300
2024-04-17 12:50:43.023187	,62	,1.1577,	0.0000,	0.2187
2024-04-17 12:50:43.034208	,63	,1.1517,	0.0000,	0.2240
2024-04-17 12:50:43.043248	,64	,1.2326,	0.0000,	0.2067
2024-04-17 12:50:43.053383	,65	,1.2016,	0.0000,	0.2287
2024-04-17 12:50:43.061810	,66	,1.1109,	0.0000,	0.2140
2024-04-17 12:50:43.071826	,67	,1.2010,	0.0000,	0.2147
2024-04-17 12:50:43.079844	,68	,1.1627,	0.0000,	0.2433
2024-04-17 12:50:43.086364	,69	,1.0883,	0.0000,	0.2380
2024-04-17 12:50:43.093318	,70	,1.0335,	0.0000,	0.2280
2024-04-17 12:50:43.103354	,71	,1.1888,	0.0000,	0.2387
2024-04-17 12:50:43.111578	,72	,1.1069,	0.0000,	0.2220
2024-04-17 12:50:43.121085	,73	,1.1741,	0.0000,	0.2047
2024-04-17 12:50:43.129664	,74	,1.0963,	0.0000,	0.2167
2024-04-17 12:50:43.138179	,75	,1.1579,	0.0000,	0.2333
2024-04-17 12:50:43.147285	,76	,1.1711,	0.0000,	0.2060
2024-04-17 12:50:43.156296	,77	,1.0614,	0.0000,	0.2147
2024-04-17 12:50:43.167307	,78	,1.2203,	0.0000,	0.2287
2024-04-17 12:50:43.176319	,79	,1.1283,	0.0000,	0.2313
2024-04-17 12:50:43.185836	,80	,1.0677,	0.0000,	0.2240
2024-04-17 12:50:43.195371	,81	,1.1339,	0.0000,	0.2193
2024-04-17 12:50:43.203501	,82	,1.0649,	0.0000,	0.2367
2024-04-17 12:50:43.211020	,83	,1.2123,	0.0000,	0.2300
2024-04-17 12:50:43.221741	,84	,1.1212,	0.0000,	0.2253
2024-04-17 12:50:43.230302	,85	,1.1543,	0.0000,	0.2227
2024-04-17 12:50:43.236320	,86	,1.1014,	0.0000,	0.2033
2024-04-17 12:50:43.245784	,87	,1.1669,	0.0000,	0.2407
2024-04-17 12:50:43.254294	,88	,1.2877,	0.0000,	0.2193
2024-04-17 12:50:43.261765	,89	,1.0922,	0.0000,	0.2213
2024-04-17 12:50:43.272315	,90	,1.1783,	0.0000,	0.2253
2024-04-17 12:50:43.280144	,91	,1.1611,	0.0000,	0.2300
2024-04-17 12:50:43.289205	,92	,1.1349,	0.0000,	0.2187
2024-04-17 12:50:43.297076	,93	,1.1576,	0.0000,	0.2240
2024-04-17 12:50:43.304196	,94	,1.0662,	0.0000,	0.2067
2024-04-17 12:50:43.313332	,95	,1.1237,	0.0000,	0.2287
2024-04-17 12:50:43.320883	,96	,1.0981,	0.0000,	0.2140
2024-04-17 12:50:43.326765	,97	,1.1670,	0.0000,	0.2147
2024-04-17 12:50:43.334773	,98	,1.0655,	0.0000,	0.2433
2024-04-17 12:50:43.344061	,99	,1.1675,	0.0000,	0.2380
2024-04-17 12:50:43.352176	,100	,1.0989,	0.0000,	0.2280
2024-04-17 12:50:43.360302	,101	,0.9981,	0.0000,	0.2387
2024-04-17 12:50:43.370825	,102	,1.1457,	0.0000,	0.2220
2024-04-17 12:50:43.381842	,103	,1.1080,	0.0000,	0.2047
2024-04-17 12:50:43.387378	,104	,1.1405,	0.0000,	0.2167
2024-04-17 12:50:43.393380	,105	,1.1194,	0.0000,	0.2333
2024-04-17 12:50:43.403457	,106	,1.1002,	0.0000,	0.2060
2024-04-17 12:50:43.411531	,107	,1.1181,	0.0000,	0.2147
2024-04-17 12:50:43.420038	,108	,1.1127,	0.0000,	0.2287
2024-04-17 12:50:43.429035	,109	,1.1398,	0.0000,	0.2313
2024-04-17 12:50:43.437570	,110	,1.1225,	0.0000,	0.2240
2024-04-17 12:50:43.446086	,111	,1.1516,	0.0000,	0.2193
2024-04-17 12:50:43.454119	,112	,1.1565,	0.0000,	0.2367
2024-04-17 12:50:43.462123	,113	,1.1083,	0.0000,	0.2300
2024-04-17 12:50:43.473294	,114	,1.1877,	0.0000,	0.2253
2024-04-17 12:50:43.481427	,115	,1.1374,	0.0000,	0.2227
2024-04-17 12:50:43.489104	,116	,1.1665,	0.0000,	0.2033
2024-04-17 12:50:43.496296	,117	,1.1604,	0.0000,	0.2407
2024-04-17 12:50:43.503294	,118	,1.1545,	0.0000,	0.2193
2024-04-17 12:50:43.508345	,119	,1.0967,	0.0000,	0.2213
2024-04-17 12:50:43.519078	,120	,1.1731,	0.0000,	0.2253
2024-04-17 12:50:43.525111	,121	,1.1667,	0.0000,	0.2300
2024-04-17 12:50:43.535706	,122	,1.1203,	0.0000,	0.2187
2024-04-17 12:50:43.545806	,123	,1.1583,	0.0000,	0.2240
2024-04-17 12:50:43.553819	,124	,1.1651,	0.0000,	0.2067
2024-04-17 12:50:43.563329	,125	,1.1346,	0.0000,	0.2287
2024-04-17 12:50:43.570206	,126	,1.0844,	0.0000,	0.2140
2024-04-17 12:50:43.579721	,127	,1.0368,	0.0000,	0.2147
2024-04-17 12:50:43.590464	,128	,1.1156,	0.0000,	0.2433
2024-04-17 12:50:43.601621	,129	,1.1728,	0.0000,	0.2380
2024-04-17 12:50:43.608566	,130	,1.0267,	0.0000,	0.2280
2024-04-17 12:50:43.616864	,131	,1.1062,	0.0000,	0.2387
2024-04-17 12:50:43.624380	,132	,1.1305,	0.0000,	0.2220
2024-04-17 12:50:43.632475	,133	,1.1624,	0.0000,	0.2047
2024-04-17 12:50:43.641304	,134	,1.1642,	0.0000,	0.2167
2024-04-17 12:50:43.649315	,135	,1.1409,	0.0000,	0.2333
2024-04-17 12:50:43.655386	,136	,1.1684,	0.0000,	0.2060
2024-04-17 12:50:43.661388	,137	,1.1009,	0.0000,	0.2147
2024-04-17 12:50:43.669428	,138	,1.1204,	0.0000,	0.2287
2024-04-17 12:50:43.675457	,139	,1.1338,	0.0000,	0.2313
2024-04-17 12:50:44.411107	,140	,1.1153,	0.0000,	0.2240
2024-04-17 12:50:44.420237	,141	,1.0772,	0.0000,	0.2193
2024-04-17 12:50:44.430768	,142	,1.1787,	0.0000,	0.2367
2024-04-17 12:50:44.439987	,143	,1.1690,	0.0000,	0.2300
2024-04-17 12:50:44.448015	,144	,1.1759,	0.0000,	0.2253
2024-04-17 12:50:44.455049	,145	,1.1194,	0.0000,	0.2227
2024-04-17 12:50:44.464561	,146	,1.2104,	0.0000,	0.2033
2024-04-17 12:50:44.474064	,147	,1.1556,	0.0000,	0.2407
2024-04-17 12:50:44.481610	,148	,1.0718,	0.0000,	0.2193
2024-04-17 12:50:44.489144	,149	,1.1095,	0.0000,	0.2213
2024-04-17 12:50:44.497286	,150	,1.1559,	0.0000,	0.2253
2024-04-17 12:50:44.504359	,151	,1.0982,	0.0000,	0.2300
2024-04-17 12:50:44.514047	,152	,1.0642,	0.0000,	0.2187
2024-04-17 12:50:44.525083	,153	,1.0965,	0.0000,	0.2240
2024-04-17 12:50:44.533084	,154	,1.0990,	0.0000,	0.2067
2024-04-17 12:50:44.540159	,155	,1.1483,	0.0000,	0.2287
2024-04-17 12:50:44.550664	,156	,1.1991,	0.0000,	0.2140
2024-04-17 12:50:44.557323	,157	,1.1487,	0.0000,	0.2147
2024-04-17 12:50:44.567036	,158	,1.0860,	0.0000,	0.2433
2024-04-17 12:50:44.575166	,159	,1.1818,	0.0000,	0.2380
2024-04-17 12:50:44.585198	,160	,1.1776,	0.0000,	0.2280
2024-04-17 12:50:44.593310	,161	,1.1212,	0.0000,	0.2387
2024-04-17 12:50:44.603364	,162	,1.1330,	0.0000,	0.2220
2024-04-17 12:50:44.613422	,163	,1.1162,	0.0000,	0.2047
2024-04-17 12:50:44.621082	,164	,1.1934,	0.0000,	0.2167
2024-04-17 12:50:44.630679	,165	,1.1483,	0.0000,	0.2333
2024-04-17 12:50:44.640307	,166	,1.1074,	0.0000,	0.2060
2024-04-17 12:50:44.649786	,167	,1.1877,	0.0000,	0.2147
2024-04-17 12:50:44.659310	,168	,1.0971,	0.0000,	0.2287
2024-04-17 12:50:44.669414	,169	,1.1440,	0.0000,	0.2313
2024-04-17 12:50:44.675030	,170	,1.0885,	0.0000,	0.2240
2024-04-17 12:50:44.684437	,171	,1.1687,	0.0000,	0.2193
2024-04-17 12:50:44.691514	,172	,1.1453,	0.0000,	0.2367
2024-04-17 12:50:44.702020	,173	,1.1133,	0.0000,	0.2300
2024-04-17 12:50:44.710053	,174	,1.1096,	0.0000,	0.2253
2024-04-17 12:50:44.722103	,175	,1.0519,	0.0000,	0.2227
2024-04-17 12:50:44.733864	,176	,1.1526,	0.0000,	0.2033
2024-04-17 12:50:44.743394	,177	,1.1631,	0.0000,	0.2407
2024-04-17 12:50:44.753231	,178	,1.1226,	0.0000,	0.2193
2024-04-17 12:50:44.763993	,179	,1.1555,	0.0000,	0.2213
2024-04-17 12:50:44.770547	,180	,0.9852,	0.0000,	0.2253
2024-04-17 12:50:44.779052	,181	,1.1079,	0.0000,	0.2300
2024-04-17 12:50:44.786089	,182	,1.1203,	0.0000,	0.2187
2024-04-17 12:50:44.795310	,183	,1.1025,	0.0000,	0.2240
2024-04-17 12:50:44.806116	,184	,1.1776,	0.0000,	0.2067
2024-04-17 12:50:44.816198	,185	,1.0959,	0.0000,	0.2287
2024-04-17 12:50:44.822198	,186	,1.1156,	0.0000,	0.2140
2024-04-17 12:50:44.831285	,187	,1.1012,	0.0000,	0.2147
2024-04-17 12:50:44.843381	,188	,1.1495,	0.0000,	0.2433
2024-04-17 12:50:44.850484	,189	,1.1743,	0.0000,	0.2380
2024-04-17 12:50:44.858998	,190	,1.0961,	0.0000,	0.2280
2024-04-17 12:50:44.870030	,191	,1.1346,	0.0000,	0.2387
2024-04-17 12:50:44.881147	,192	,1.1859,	0.0000,	0.2220
2024-04-17 12:50:44.889181	,193	,1.1934,	0.0000,	0.2047
2024-04-17 12:50:44.899914	,194	,1.1182,	0.0000,	0.2167
2024-04-17 12:50:44.905478	,195	,1.1656,	0.0000,	0.2333
2024-04-17 12:50:44.917254	,196	,1.0394,	0.0000,	0.2060
2024-04-17 12:50:44.925269	,197	,1.1107,	0.0000,	0.2147
2024-04-17 12:50:44.934278	,198	,1.1766,	0.0000,	0.2287
2024-04-17 12:50:44.940317	,199	,1.0991,	0.0000,	0.2313
2024-04-17 12:50:44.950693	,200	,1.0244,	0.0000,	0.2240
2024-04-17 12:50:44.958258	,201	,1.1551,	0.0000,	0.2193
2024-04-17 12:50:44.968479	,202	,1.1785,	0.0000,	0.2367
2024-04-17 12:50:44.979986	,203	,1.1928,	0.0000,	0.2300
2024-04-17 12:50:44.990001	,204	,1.1279,	0.0000,	0.2253
2024-04-17 12:50:45.001025	,205	,1.1205,	0.0000,	0.2227
2024-04-17 12:50:45.011010	,206	,1.1057,	0.0000,	0.2033
2024-04-17 12:50:45.019026	,207	,1.1497,	0.0000,	0.2407
2024-04-17 12:50:45.026556	,208	,1.1747,	0.0000,	0.2193
2024-04-17 12:50:45.035086	,209	,1.1272,	0.0000,	0.2213
2024-04-17 12:50:45.040594	,210	,1.1783,	0.0000,	0.2253
2024-04-17 12:50:45.050807	,211	,1.1481,	0.0000,	0.2300
2024-04-17 12:50:45.060072	,212	,1.0959,	0.0000,	0.2187
2024-04-17 12:50:45.073095	,213	,1.0893,	0.0000,	0.2240
2024-04-17 12:50:45.084122	,214	,1.1124,	0.0000,	0.2067
2024-04-17 12:50:45.094440	,215	,1.1176,	0.0000,	0.2287
2024-04-17 12:50:45.100447	,216	,1.1042,	0.0000,	0.2140
2024-04-17 12:50:45.108036	,217	,1.0804,	0.0000,	0.2147
2024-04-17 12:50:45.116509	,218	,1.2109,	0.0000,	0.2433
2024-04-17 12:50:45.124012	,219	,1.1350,	0.0000,	0.2380
2024-04-17 12:50:45.132015	,220	,1.0735,	0.0000,	0.2280
2024-04-17 12:50:45.139881	,221	,1.1291,	0.0000,	0.2387
2024-04-17 12:50:45.148906	,222	,1.1395,	0.0000,	0.2220
2024-04-17 12:50:45.158547	,223	,1.1511,	0.0000,	0.2047
2024-04-17 12:50:45.169212	,224	,1.1473,	0.0000,	0.2167
2024-04-17 12:50:45.179225	,225	,1.0557,	0.0000,	0.2333
2024-04-17 12:50:45.186380	,226	,1.0645,	0.0000,	0.2060
2024-04-17 12:50:45.199657	,227	,1.1109,	0.0000,	0.2147
2024-04-17 12:50:45.207183	,228	,1.1589,	0.0000,	0.2287
2024-04-17 12:50:45.218761	,229	,1.0966,	0.0000,	0.2313
2024-04-17 12:50:45.232279	,230	,1.0315,	0.0000,	0.2240
2024-04-17 12:50:45.239933	,231	,1.0662,	0.0000,	0.2193
2024-04-17 12:50:45.251954	,232	,1.1108,	0.0000,	0.2367
2024-04-17 12:50:45.258480	,233	,1.1729,	0.0000,	0.2300
2024-04-17 12:50:45.270006	,234	,1.1861,	0.0000,	0.2253
2024-04-17 12:50:45.280678	,235	,1.1272,	0.0000,	0.2227
2024-04-17 12:50:45.287206	,236	,1.1092,	0.0000,	0.2033
2024-04-17 12:50:45.293206	,237	,1.0435,	0.0000,	0.2407
2024-04-17 12:50:45.305902	,238	,1.1504,	0.0000,	0.2193
2024-04-17 12:50:45.315920	,239	,1.1674,	0.0000,	0.2213
2024-04-17 12:50:45.321921	,240	,1.1067,	0.0000,	0.2253
2024-04-17 12:50:45.332313	,241	,1.1560,	0.0000,	0.2300
2024-04-17 12:50:45.341830	,242	,1.1194,	0.0000,	0.2187
2024-04-17 12:50:45.351387	,243	,1.0712,	0.0000,	0.2240
2024-04-17 12:50:45.358396	,244	,1.1235,	0.0000,	0.2067
2024-04-17 12:50:45.366914	,245	,1.0917,	0.0000,	0.2287
2024-04-17 12:50:45.374423	,246	,1.0879,	0.0000,	0.2140
2024-04-17 12:50:45.381930	,247	,1.1071,	0.0000,	0.2147
2024-04-17 12:50:45.391205	,248	,1.1405,	0.0000,	0.2433
2024-04-17 12:50:45.402406	,249	,1.1086,	0.0000,	0.2380
2024-04-17 12:50:45.410570	,250	,1.1923,	0.0000,	0.2280
2024-04-17 12:50:45.420099	,251	,1.2645,	0.0000,	0.2387
2024-04-17 12:50:45.430116	,252	,1.1701,	0.0000,	0.2220
2024-04-17 12:50:45.437939	,253	,1.1309,	0.0000,	0.2047
2024-04-17 12:50:45.445775	,254	,1.1827,	0.0000,	0.2167
2024-04-17 12:50:45.454381	,255	,1.1598,	0.0000,	0.2333
2024-04-17 12:50:45.464021	,256	,1.0496,	0.0000,	0.2060
2024-04-17 12:50:45.474036	,257	,1.0167,	0.0000,	0.2147
2024-04-17 12:50:45.481117	,258	,1.1706,	0.0000,	0.2287
2024-04-17 12:50:45.487136	,259	,1.1878,	0.0000,	0.2313
2024-04-17 12:50:45.494661	,260	,1.1102,	0.0000,	0.2240
2024-04-17 12:50:45.504334	,261	,1.1303,	0.0000,	0.2193
2024-04-17 12:50:45.512338	,262	,1.1762,	0.0000,	0.2367
2024-04-17 12:50:45.518356	,263	,1.1239,	0.0000,	0.2300
2024-04-17 12:50:45.524383	,264	,1.0870,	0.0000,	0.2253
2024-04-17 12:50:45.532388	,265	,1.0980,	0.0000,	0.2227
2024-04-17 12:50:45.540875	,266	,1.2044,	0.0000,	0.2033
2024-04-17 12:50:45.551411	,267	,1.0996,	0.0000,	0.2407
2024-04-17 12:50:45.559562	,268	,1.1075,	0.0000,	0.2193
2024-04-17 12:50:45.568066	,269	,1.2195,	0.0000,	0.2213
2024-04-17 12:50:45.574078	,270	,1.1785,	0.0000,	0.2253
2024-04-17 12:50:45.583082	,271	,1.1539,	0.0000,	0.2300
2024-04-17 12:50:45.589641	,272	,1.1150,	0.0000,	0.2187
2024-04-17 12:50:45.596223	,273	,1.1640,	0.0000,	0.2240
2024-04-17 12:50:45.602222	,274	,1.1349,	0.0000,	0.2067
2024-04-17 12:50:45.608773	,275	,1.1346,	0.0000,	0.2287
2024-04-17 12:50:45.616298	,276	,1.0896,	0.0000,	0.2140
2024-04-17 12:50:45.622298	,277	,1.1667,	0.0000,	0.2147
2024-04-17 12:50:45.629313	,278	,1.2084,	0.0000,	0.2433
2024-04-17 12:50:45.635336	,279	,1.0673,	0.0000,	0.2380
2024-04-17 12:50:46.327671	,280	,1.0668,	0.0000,	0.2280
2024-04-17 12:50:46.338218	,281	,1.0232,	0.0000,	0.2387
2024-04-17 12:50:46.345514	,282	,1.1596,	0.0000,	0.2220
2024-04-17 12:50:46.353391	,283	,1.1382,	0.0000,	0.2047
2024-04-17 12:50:46.359408	,284	,1.0451,	0.0000,	0.2167
2024-04-17 12:50:46.367116	,285	,1.0871,	0.0000,	0.2333
2024-04-17 12:50:46.374405	,286	,1.0788,	0.0000,	0.2060
2024-04-17 12:50:46.381913	,287	,1.1553,	0.0000,	0.2147
2024-04-17 12:50:46.388603	,288	,1.1891,	0.0000,	0.2287
2024-04-17 12:50:46.395540	,289	,1.1052,	0.0000,	0.2313
2024-04-17 12:50:46.401543	,290	,1.0783,	0.0000,	0.2240
2024-04-17 12:50:46.408050	,291	,1.1933,	0.0000,	0.2193
2024-04-17 12:50:46.415067	,292	,1.0763,	0.0000,	0.2367
2024-04-17 12:50:46.424077	,293	,1.0310,	0.0000,	0.2300
2024-04-17 12:50:46.431081	,294	,1.1537,	0.0000,	0.2253
2024-04-17 12:50:46.440158	,295	,1.0460,	0.0000,	0.2227
2024-04-17 12:50:46.448367	,296	,1.1144,	0.0000,	0.2033
2024-04-17 12:50:46.457420	,297	,1.1356,	0.0000,	0.2407
2024-04-17 12:50:46.467216	,298	,1.1253,	0.0000,	0.2193
2024-04-17 12:50:46.475852	,299	,1.0896,	0.0000,	0.2213
2024-04-17 12:50:46.484193	,300	,1.0955,	0.0000,	0.2253
2024-04-17 12:50:46.493235	,301	,1.0434,	0.0000,	0.2300
2024-04-17 12:50:46.502249	,302	,1.0801,	0.0000,	0.2187
2024-04-17 12:50:46.511260	,303	,1.1601,	0.0000,	0.2240
2024-04-17 12:50:46.519850	,304	,1.0465,	0.0000,	0.2067
2024-04-17 12:50:46.529372	,305	,1.1639,	0.0000,	0.2287
2024-04-17 12:50:46.536207	,306	,1.0654,	0.0000,	0.2140
2024-04-17 12:50:46.541235	,307	,1.1043,	0.0000,	0.2147
2024-04-17 12:50:46.551886	,308	,1.1153,	0.0000,	0.2433
2024-04-17 12:50:46.559425	,309	,1.0862,	0.0000,	0.2380
2024-04-17 12:50:46.567092	,310	,1.1197,	0.0000,	0.2280
2024-04-17 12:50:46.576115	,311	,1.1770,	0.0000,	0.2387
2024-04-17 12:50:46.585662	,312	,1.1700,	0.0000,	0.2220
2024-04-17 12:50:46.592287	,313	,1.1323,	0.0000,	0.2047
2024-04-17 12:50:46.600406	,314	,1.0883,	0.0000,	0.2167
2024-04-17 12:50:46.607384	,315	,1.1670,	0.0000,	0.2333
2024-04-17 12:50:46.614063	,316	,1.1435,	0.0000,	0.2060
2024-04-17 12:50:46.621072	,317	,1.0353,	0.0000,	0.2147
2024-04-17 12:50:46.629637	,318	,1.1584,	0.0000,	0.2287
2024-04-17 12:50:46.638337	,319	,1.1166,	0.0000,	0.2313
2024-04-17 12:50:46.647652	,320	,1.1231,	0.0000,	0.2240
2024-04-17 12:50:46.656180	,321	,1.2200,	0.0000,	0.2193
2024-04-17 12:50:46.664043	,322	,1.1333,	0.0000,	0.2367
2024-04-17 12:50:46.672355	,323	,1.1325,	0.0000,	0.2300
2024-04-17 12:50:46.680376	,324	,1.1286,	0.0000,	0.2253
2024-04-17 12:50:46.688665	,325	,1.2263,	0.0000,	0.2227
2024-04-17 12:50:46.696685	,326	,1.1679,	0.0000,	0.2033
2024-04-17 12:50:46.705213	,327	,1.2685,	0.0000,	0.2407
2024-04-17 12:50:46.713715	,328	,1.1616,	0.0000,	0.2193
2024-04-17 12:50:46.720743	,329	,1.1639,	0.0000,	0.2213
2024-04-17 12:50:46.727735	,330	,1.1878,	0.0000,	0.2253
2024-04-17 12:50:46.735239	,331	,1.1335,	0.0000,	0.2300
2024-04-17 12:50:46.741332	,332	,1.1338,	0.0000,	0.2187
2024-04-17 12:50:46.748360	,333	,1.2148,	0.0000,	0.2240
2024-04-17 12:50:46.754368	,334	,1.0908,	0.0000,	0.2067
2024-04-17 12:50:46.760357	,335	,1.1153,	0.0000,	0.2287
2024-04-17 12:50:46.768400	,336	,1.0898,	0.0000,	0.2140
2024-04-17 12:50:46.775452	,337	,1.1200,	0.0000,	0.2147
2024-04-17 12:50:46.786464	,338	,1.1908,	0.0000,	0.2433
2024-04-17 12:50:46.797309	,339	,1.0559,	0.0000,	0.2380
2024-04-17 12:50:46.806328	,340	,1.0560,	0.0000,	0.2280
2024-04-17 12:50:46.814308	,341	,1.0775,	0.0000,	0.2387
2024-04-17 12:50:46.824039	,342	,1.1018,	0.0000,	0.2220
2024-04-17 12:50:46.832046	,343	,1.1903,	0.0000,	0.2047
2024-04-17 12:50:46.839732	,344	,1.0939,	0.0000,	0.2167
2024-04-17 12:50:46.845275	,345	,1.0998,	0.0000,	0.2333
2024-04-17 12:50:46.854313	,346	,1.1340,	0.0000,	0.2060
2024-04-17 12:50:46.861318	,347	,1.1536,	0.0000,	0.2147
2024-04-17 12:50:46.867356	,348	,1.0578,	0.0000,	0.2287
2024-04-17 12:50:46.875406	,349	,1.2175,	0.0000,	0.2313
2024-04-17 12:50:46.882408	,350	,1.0868,	0.0000,	0.2240
2024-04-17 12:50:46.889924	,351	,1.1121,	0.0000,	0.2193
2024-04-17 12:50:46.897711	,352	,1.1651,	0.0000,	0.2367
2024-04-17 12:50:46.905255	,353	,1.1095,	0.0000,	0.2300
2024-04-17 12:50:46.913262	,354	,1.1215,	0.0000,	0.2253
2024-04-17 12:50:46.920874	,355	,1.0922,	0.0000,	0.2227
2024-04-17 12:50:46.928524	,356	,1.1153,	0.0000,	0.2033
2024-04-17 12:50:46.935030	,357	,1.0140,	0.0000,	0.2407
2024-04-17 12:50:46.941539	,358	,1.1437,	0.0000,	0.2193
2024-04-17 12:50:46.948056	,359	,1.0931,	0.0000,	0.2213
2024-04-17 12:50:46.954070	,360	,1.1286,	0.0000,	0.2253
2024-04-17 12:50:46.960078	,361	,1.1092,	0.0000,	0.2300
2024-04-17 12:50:46.967669	,362	,1.0773,	0.0000,	0.2187
2024-04-17 12:50:46.977194	,363	,1.1265,	0.0000,	0.2240
2024-04-17 12:50:46.984319	,364	,1.1357,	0.0000,	0.2067
2024-04-17 12:50:46.990289	,365	,1.1994,	0.0000,	0.2287
2024-04-17 12:50:46.998383	,366	,1.0997,	0.0000,	0.2140
2024-04-17 12:50:47.007400	,367	,1.2040,	0.0000,	0.2147
2024-04-17 12:50:47.016065	,368	,1.1001,	0.0000,	0.2433
2024-04-17 12:50:47.024097	,369	,1.0811,	0.0000,	0.2380
2024-04-17 12:50:47.035621	,370	,1.1788,	0.0000,	0.2280
2024-04-17 12:50:47.044194	,371	,1.1799,	0.0000,	0.2387
2024-04-17 12:50:47.054342	,372	,1.1048,	0.0000,	0.2220
2024-04-17 12:50:47.062458	,373	,1.2155,	0.0000,	0.2047
2024-04-17 12:50:47.071006	,374	,1.1309,	0.0000,	0.2167
2024-04-17 12:50:47.079096	,375	,1.0921,	0.0000,	0.2333
