Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:43:32.736474	,35	,1.1495,	0.0000,	0.2147
2024-04-11 14:43:32.743483	,36	,1.1197,	0.0000,	0.2317
2024-04-11 14:43:32.751988	,37	,1.1388,	0.0000,	0.2120
2024-04-11 14:43:32.759555	,38	,1.1202,	0.0000,	0.2180
2024-04-11 14:43:32.770574	,39	,1.2115,	0.0000,	0.2270
2024-04-11 14:43:32.778676	,40	,1.1695,	0.0000,	0.2243
2024-04-11 14:43:32.785738	,41	,1.1479,	0.0000,	0.2137
2024-04-11 14:43:32.792747	,42	,1.1271,	0.0000,	0.2257
2024-04-11 14:43:32.803231	,43	,1.1240,	0.0000,	0.2040
2024-04-11 14:43:32.811757	,44	,1.1258,	0.0000,	0.2403
2024-04-11 14:43:32.819779	,45	,1.1254,	0.0000,	0.2320
2024-04-11 14:43:32.830268	,46	,1.0633,	0.0000,	0.2207
2024-04-11 14:43:32.840280	,47	,1.0812,	0.0000,	0.2240
2024-04-11 14:43:32.849307	,48	,1.1337,	0.0000,	0.2210
2024-04-11 14:43:32.856319	,49	,1.1121,	0.0000,	0.2210
2024-04-11 14:43:32.864444	,50	,1.2157,	0.0000,	0.2217
2024-04-11 14:43:32.873456	,51	,1.0011,	0.0000,	0.2180
2024-04-11 14:43:32.880462	,52	,1.1127,	0.0000,	0.2253
2024-04-11 14:43:32.890477	,53	,1.1094,	0.0000,	0.2113
2024-04-11 14:43:32.898490	,54	,1.0607,	0.0000,	0.2133
2024-04-11 14:43:32.908655	,55	,1.1209,	0.0000,	0.2180
2024-04-11 14:43:32.918686	,56	,1.1636,	0.0000,	0.2203
2024-04-11 14:43:32.925794	,57	,1.1408,	0.0000,	0.2090
2024-04-11 14:43:32.934810	,58	,1.1546,	0.0000,	0.2307
2024-04-11 14:43:32.941810	,59	,1.1411,	0.0000,	0.2197
2024-04-11 14:43:32.949903	,60	,1.1961,	0.0000,	0.2347
2024-04-11 14:43:32.955912	,61	,1.1527,	0.0000,	0.2243
2024-04-11 14:43:32.964939	,62	,1.1739,	0.0000,	0.2213
2024-04-11 14:43:32.972945	,63	,1.1498,	0.0000,	0.2250
2024-04-11 14:43:32.981051	,64	,1.2852,	0.0000,	0.2220
2024-04-11 14:43:32.988570	,65	,1.2117,	0.0000,	0.2147
2024-04-11 14:43:32.998291	,66	,1.1162,	0.0000,	0.2317
2024-04-11 14:43:33.008303	,67	,1.2532,	0.0000,	0.2120
2024-04-11 14:43:33.017398	,68	,1.1502,	0.0000,	0.2180
2024-04-11 14:43:33.025932	,69	,1.0570,	0.0000,	0.2270
2024-04-11 14:43:33.037461	,70	,1.0327,	0.0000,	0.2243
2024-04-11 14:43:33.046477	,71	,1.1469,	0.0000,	0.2137
2024-04-11 14:43:33.057500	,72	,1.1568,	0.0000,	0.2257
2024-04-11 14:43:33.066522	,73	,1.1779,	0.0000,	0.2040
2024-04-11 14:43:33.074574	,74	,1.0879,	0.0000,	0.2403
2024-04-11 14:43:33.083587	,75	,1.1302,	0.0000,	0.2320
2024-04-11 14:43:33.089594	,76	,1.1210,	0.0000,	0.2207
2024-04-11 14:43:33.098231	,77	,1.0743,	0.0000,	0.2240
2024-04-11 14:43:33.107248	,78	,1.2299,	0.0000,	0.2210
2024-04-11 14:43:33.115457	,79	,1.1375,	0.0000,	0.2210
2024-04-11 14:43:33.121959	,80	,1.0603,	0.0000,	0.2217
2024-04-11 14:43:33.131099	,81	,1.0859,	0.0000,	0.2180
2024-04-11 14:43:33.139623	,82	,1.0716,	0.0000,	0.2253
2024-04-11 14:43:33.148325	,83	,1.2593,	0.0000,	0.2113
2024-04-11 14:43:33.156337	,84	,1.1639,	0.0000,	0.2133
2024-04-11 14:43:33.166370	,85	,1.1936,	0.0000,	0.2180
2024-04-11 14:43:33.176383	,86	,1.0858,	0.0000,	0.2203
2024-04-11 14:43:33.186902	,87	,1.1342,	0.0000,	0.2090
2024-04-11 14:43:33.196914	,88	,1.2854,	0.0000,	0.2307
2024-04-11 14:43:33.204470	,89	,1.0929,	0.0000,	0.2197
2024-04-11 14:43:33.210473	,90	,1.1648,	0.0000,	0.2347
2024-04-11 14:43:33.219513	,91	,1.1885,	0.0000,	0.2243
2024-04-11 14:43:33.230561	,92	,1.1017,	0.0000,	0.2213
2024-04-11 14:43:33.239574	,93	,1.1461,	0.0000,	0.2250
2024-04-11 14:43:33.248634	,94	,1.0462,	0.0000,	0.2220
2024-04-11 14:43:33.255646	,95	,1.1191,	0.0000,	0.2147
2024-04-11 14:43:33.264894	,96	,1.0951,	0.0000,	0.2317
2024-04-11 14:43:33.273908	,97	,1.1706,	0.0000,	0.2120
2024-04-11 14:43:33.281921	,98	,1.0478,	0.0000,	0.2180
2024-04-11 14:43:33.288500	,99	,1.1752,	0.0000,	0.2270
2024-04-11 14:43:33.296613	,100	,1.0729,	0.0000,	0.2243
2024-04-11 14:43:33.304626	,101	,1.0067,	0.0000,	0.2137
2024-04-11 14:43:33.313639	,102	,1.1342,	0.0000,	0.2257
2024-04-11 14:43:33.322793	,103	,1.1351,	0.0000,	0.2040
2024-04-11 14:43:33.331796	,104	,1.1189,	0.0000,	0.2403
2024-04-11 14:43:33.338884	,105	,1.1106,	0.0000,	0.2320
2024-04-11 14:43:33.345898	,106	,1.0836,	0.0000,	0.2207
2024-04-11 14:43:33.354766	,107	,1.1090,	0.0000,	0.2240
2024-04-11 14:43:33.362789	,108	,1.1388,	0.0000,	0.2210
2024-04-11 14:43:33.371793	,109	,1.1751,	0.0000,	0.2210
2024-04-11 14:43:33.381919	,110	,1.1071,	0.0000,	0.2217
2024-04-11 14:43:33.388436	,111	,1.1579,	0.0000,	0.2180
2024-04-11 14:43:33.397241	,112	,1.1323,	0.0000,	0.2253
2024-04-11 14:43:33.404756	,113	,1.1250,	0.0000,	0.2113
2024-04-11 14:43:33.412789	,114	,1.1562,	0.0000,	0.2133
2024-04-11 14:43:33.422346	,115	,1.1392,	0.0000,	0.2180
2024-04-11 14:43:33.432365	,116	,1.1517,	0.0000,	0.2203
2024-04-11 14:43:33.441972	,117	,1.1466,	0.0000,	0.2090
2024-04-11 14:43:33.453053	,118	,1.1719,	0.0000,	0.2307
2024-04-11 14:43:33.459562	,119	,1.1115,	0.0000,	0.2197
2024-04-11 14:43:33.468303	,120	,1.1633,	0.0000,	0.2347
2024-04-11 14:43:33.475322	,121	,1.1626,	0.0000,	0.2243
2024-04-11 14:43:33.485920	,122	,1.1204,	0.0000,	0.2213
2024-04-11 14:43:33.496943	,123	,1.1390,	0.0000,	0.2250
2024-04-11 14:43:33.504959	,124	,1.1677,	0.0000,	0.2220
2024-04-11 14:43:33.515011	,125	,1.0826,	0.0000,	0.2147
2024-04-11 14:43:33.521010	,126	,1.0783,	0.0000,	0.2317
2024-04-11 14:43:33.528569	,127	,1.0337,	0.0000,	0.2120
2024-04-11 14:43:33.539589	,128	,1.0778,	0.0000,	0.2180
2024-04-11 14:43:33.547232	,129	,1.1743,	0.0000,	0.2270
2024-04-11 14:43:33.556738	,130	,1.0452,	0.0000,	0.2243
2024-04-11 14:43:33.565197	,131	,1.0903,	0.0000,	0.2137
2024-04-11 14:43:33.572854	,132	,1.1330,	0.0000,	0.2257
2024-04-11 14:43:33.581857	,133	,1.1297,	0.0000,	0.2040
2024-04-11 14:43:33.588939	,134	,1.1360,	0.0000,	0.2403
2024-04-11 14:43:33.597949	,135	,1.1629,	0.0000,	0.2320
2024-04-11 14:43:33.608966	,136	,1.1812,	0.0000,	0.2207
2024-04-11 14:43:33.616987	,137	,1.0922,	0.0000,	0.2240
2024-04-11 14:43:33.628001	,138	,1.1263,	0.0000,	0.2210
2024-04-11 14:43:33.638019	,139	,1.1161,	0.0000,	0.2210
2024-04-11 14:43:33.650294	,140	,1.1062,	0.0000,	0.2217
2024-04-11 14:43:33.657523	,141	,1.0681,	0.0000,	0.2180
2024-04-11 14:43:33.666565	,142	,1.1768,	0.0000,	0.2253
2024-04-11 14:43:33.674233	,143	,1.1354,	0.0000,	0.2113
2024-04-11 14:43:33.683306	,144	,1.1695,	0.0000,	0.2133
2024-04-11 14:43:33.690578	,145	,1.1152,	0.0000,	0.2180
2024-04-11 14:43:33.699519	,146	,1.1870,	0.0000,	0.2203
2024-04-11 14:43:33.707428	,147	,1.1747,	0.0000,	0.2090
2024-04-11 14:43:33.716053	,148	,1.0825,	0.0000,	0.2307
2024-04-11 14:43:33.723059	,149	,1.1070,	0.0000,	0.2197
2024-04-11 14:43:33.733648	,150	,1.1436,	0.0000,	0.2347
2024-04-11 14:43:33.740743	,151	,1.1276,	0.0000,	0.2243
2024-04-11 14:43:33.748758	,152	,1.1106,	0.0000,	0.2213
2024-04-11 14:43:33.756239	,153	,1.1062,	0.0000,	0.2250
2024-04-11 14:43:33.764762	,154	,1.1413,	0.0000,	0.2220
2024-04-11 14:43:33.774778	,155	,1.1130,	0.0000,	0.2147
2024-04-11 14:43:33.785362	,156	,1.1747,	0.0000,	0.2317
2024-04-11 14:43:33.792927	,157	,1.1705,	0.0000,	0.2120
2024-04-11 14:43:33.802434	,158	,1.0951,	0.0000,	0.2180
2024-04-11 14:43:33.812004	,159	,1.1934,	0.0000,	0.2270
2024-04-11 14:43:33.820516	,160	,1.1709,	0.0000,	0.2243
2024-04-11 14:43:33.832072	,161	,1.1524,	0.0000,	0.2137
2024-04-11 14:43:33.838582	,162	,1.1623,	0.0000,	0.2257
2024-04-11 14:43:33.845886	,163	,1.1421,	0.0000,	0.2040
2024-04-11 14:43:33.855895	,164	,1.2334,	0.0000,	0.2403
2024-04-11 14:43:33.868023	,165	,1.1731,	0.0000,	0.2320
2024-04-11 14:43:33.875032	,166	,1.1211,	0.0000,	0.2207
2024-04-11 14:43:33.885092	,167	,1.1663,	0.0000,	0.2240
2024-04-11 14:43:33.894105	,168	,1.0788,	0.0000,	0.2210
2024-04-11 14:43:33.904455	,169	,1.1678,	0.0000,	0.2210
2024-04-11 14:43:33.910759	,170	,1.1228,	0.0000,	0.2217
2024-04-11 14:43:33.919817	,171	,1.1644,	0.0000,	0.2180
2024-04-11 14:43:33.930828	,172	,1.1800,	0.0000,	0.2253
2024-04-11 14:43:33.940913	,173	,1.1025,	0.0000,	0.2113
2024-04-11 14:43:33.949922	,174	,1.1060,	0.0000,	0.2133
2024-04-11 14:43:33.956002	,175	,1.0736,	0.0000,	0.2180
2024-04-11 14:43:33.964015	,176	,1.1347,	0.0000,	0.2203
2024-04-11 14:43:33.974497	,177	,1.1439,	0.0000,	0.2090
2024-04-11 14:43:33.983040	,178	,1.1099,	0.0000,	0.2307
2024-04-11 14:43:33.992061	,179	,1.1204,	0.0000,	0.2197
2024-04-11 14:43:34.003644	,180	,0.9786,	0.0000,	0.2347
2024-04-11 14:43:34.010986	,181	,1.1241,	0.0000,	0.2243
2024-04-11 14:43:34.020040	,182	,1.1495,	0.0000,	0.2213
2024-04-11 14:43:34.027051	,183	,1.0661,	0.0000,	0.2250
2024-04-11 14:43:34.036145	,184	,1.1408,	0.0000,	0.2220
2024-04-11 14:43:34.042649	,185	,1.0980,	0.0000,	0.2147
2024-04-11 14:43:34.050154	,186	,1.1157,	0.0000,	0.2317
2024-04-11 14:43:34.057299	,187	,1.1153,	0.0000,	0.2120
2024-04-11 14:43:34.065808	,188	,1.1503,	0.0000,	0.2180
2024-04-11 14:43:34.075904	,189	,1.1631,	0.0000,	0.2270
2024-04-11 14:43:34.083913	,190	,1.1021,	0.0000,	0.2243
2024-04-11 14:43:34.090419	,191	,1.1389,	0.0000,	0.2137
2024-04-11 14:43:34.098432	,192	,1.1467,	0.0000,	0.2257
2024-04-11 14:43:34.106472	,193	,1.2101,	0.0000,	0.2040
2024-04-11 14:43:34.115497	,194	,1.1275,	0.0000,	0.2403
2024-04-11 14:43:34.123119	,195	,1.1230,	0.0000,	0.2320
2024-04-11 14:43:34.130218	,196	,1.0479,	0.0000,	0.2207
2024-04-11 14:43:34.137724	,197	,1.1421,	0.0000,	0.2240
2024-04-11 14:43:34.144186	,198	,1.1632,	0.0000,	0.2210
2024-04-11 14:43:34.152692	,199	,1.1006,	0.0000,	0.2210
2024-04-11 14:43:34.158695	,200	,1.0305,	0.0000,	0.2217
2024-04-11 14:43:34.167137	,201	,1.1590,	0.0000,	0.2180
2024-04-11 14:43:34.174146	,202	,1.1442,	0.0000,	0.2253
2024-04-11 14:43:34.182650	,203	,1.2200,	0.0000,	0.2113
2024-04-11 14:43:34.192165	,204	,1.0890,	0.0000,	0.2133
2024-04-11 14:43:34.199675	,205	,1.1344,	0.0000,	0.2180
2024-04-11 14:43:34.210753	,206	,1.0722,	0.0000,	0.2203
2024-04-11 14:43:34.219778	,207	,1.1579,	0.0000,	0.2090
2024-04-11 14:43:34.230990	,208	,1.1925,	0.0000,	0.2307
2024-04-11 14:43:34.238000	,209	,1.1701,	0.0000,	0.2197
2024-04-11 14:43:34.244011	,210	,1.1856,	0.0000,	0.2347
2024-04-11 14:43:34.253016	,211	,1.1680,	0.0000,	0.2243
2024-04-11 14:43:34.259095	,212	,1.1222,	0.0000,	0.2213
2024-04-11 14:43:34.266109	,213	,1.1058,	0.0000,	0.2250
2024-04-11 14:43:34.273116	,214	,1.0936,	0.0000,	0.2220
2024-04-11 14:43:34.281185	,215	,1.1474,	0.0000,	0.2147
2024-04-11 14:43:34.288196	,216	,1.1358,	0.0000,	0.2317
2024-04-11 14:43:34.294198	,217	,1.0924,	0.0000,	0.2120
2024-04-11 14:43:34.304213	,218	,1.2076,	0.0000,	0.2180
2024-04-11 14:43:34.310753	,219	,1.1189,	0.0000,	0.2270
2024-04-11 14:43:34.324751	,220	,1.0576,	0.0000,	0.2243
2024-04-11 14:43:34.334302	,221	,1.1403,	0.0000,	0.2137
2024-04-11 14:43:34.343815	,222	,1.1515,	0.0000,	0.2257
2024-04-11 14:43:34.352821	,223	,1.1802,	0.0000,	0.2040
2024-04-11 14:43:34.359900	,224	,1.1568,	0.0000,	0.2403
2024-04-11 14:43:34.366912	,225	,1.0706,	0.0000,	0.2320
2024-04-11 14:43:34.377449	,226	,1.0545,	0.0000,	0.2207
2024-04-11 14:43:34.385966	,227	,1.1184,	0.0000,	0.2240
2024-04-11 14:43:34.392975	,228	,1.1670,	0.0000,	0.2210
2024-04-11 14:43:34.402014	,229	,1.0872,	0.0000,	0.2210
2024-04-11 14:43:34.408525	,230	,1.0408,	0.0000,	0.2217
2024-04-11 14:43:34.417544	,231	,1.0617,	0.0000,	0.2180
2024-04-11 14:43:34.428151	,232	,1.1175,	0.0000,	0.2253
2024-04-11 14:43:34.438173	,233	,1.1677,	0.0000,	0.2113
2024-04-11 14:43:34.449146	,234	,1.1736,	0.0000,	0.2133
2024-04-11 14:43:34.456159	,235	,1.1389,	0.0000,	0.2180
2024-04-11 14:43:34.464380	,236	,1.0616,	0.0000,	0.2203
2024-04-11 14:43:34.470383	,237	,1.0348,	0.0000,	0.2090
2024-04-11 14:43:34.478397	,238	,1.1510,	0.0000,	0.2307
2024-04-11 14:43:34.488486	,239	,1.1437,	0.0000,	0.2197
2024-04-11 14:43:34.497498	,240	,1.0946,	0.0000,	0.2347
2024-04-11 14:43:34.504514	,241	,1.1761,	0.0000,	0.2243
2024-04-11 14:43:34.513094	,242	,1.1243,	0.0000,	0.2213
2024-04-11 14:43:34.524160	,243	,1.0885,	0.0000,	0.2250
2024-04-11 14:43:34.532163	,244	,1.1211,	0.0000,	0.2220
2024-04-11 14:43:34.539172	,245	,1.0996,	0.0000,	0.2147
2024-04-11 14:43:34.548143	,246	,1.1011,	0.0000,	0.2317
2024-04-11 14:43:34.555152	,247	,1.1305,	0.0000,	0.2120
2024-04-11 14:43:34.564794	,248	,1.1351,	0.0000,	0.2180
2024-04-11 14:43:34.572357	,249	,1.1016,	0.0000,	0.2270
2024-04-11 14:43:34.578937	,250	,1.1620,	0.0000,	0.2243
2024-04-11 14:43:34.586458	,251	,1.1092,	0.0000,	0.2137
2024-04-11 14:43:34.593468	,252	,1.1763,	0.0000,	0.2257
2024-04-11 14:43:34.603494	,253	,1.1388,	0.0000,	0.2040
2024-04-11 14:43:34.613510	,254	,1.1839,	0.0000,	0.2403
2024-04-11 14:43:34.623019	,255	,1.1492,	0.0000,	0.2320
2024-04-11 14:43:34.630529	,256	,1.0714,	0.0000,	0.2207
2024-04-11 14:43:34.639547	,257	,1.0105,	0.0000,	0.2240
2024-04-11 14:43:34.649077	,258	,1.1775,	0.0000,	0.2210
2024-04-11 14:43:34.657618	,259	,1.1647,	0.0000,	0.2210
2024-04-11 14:43:34.667953	,260	,1.1255,	0.0000,	0.2217
2024-04-11 14:43:34.675507	,261	,1.1315,	0.0000,	0.2180
2024-04-11 14:43:34.684522	,262	,1.1643,	0.0000,	0.2253
2024-04-11 14:43:34.691030	,263	,1.1078,	0.0000,	0.2113
2024-04-11 14:43:34.699133	,264	,1.0823,	0.0000,	0.2133
2024-04-11 14:43:34.708142	,265	,1.0763,	0.0000,	0.2180
2024-04-11 14:43:34.715368	,266	,1.1774,	0.0000,	0.2203
2024-04-11 14:43:34.721870	,267	,1.1198,	0.0000,	0.2090
2024-04-11 14:43:34.730381	,268	,1.1350,	0.0000,	0.2307
2024-04-11 14:43:34.738393	,269	,1.1762,	0.0000,	0.2197
2024-04-11 14:43:34.746460	,270	,1.1697,	0.0000,	0.2347
2024-04-11 14:43:34.755472	,271	,1.1530,	0.0000,	0.2243
2024-04-11 14:43:34.761976	,272	,1.0849,	0.0000,	0.2213
2024-04-11 14:43:34.772055	,273	,1.1695,	0.0000,	0.2250
2024-04-11 14:43:34.781239	,274	,1.0893,	0.0000,	0.2220
2024-04-11 14:43:35.890236	,275	,1.1353,	0.0000,	0.2147
2024-04-11 14:43:35.899265	,276	,1.1059,	0.0000,	0.2317
2024-04-11 14:43:35.909275	,277	,1.1928,	0.0000,	0.2120
2024-04-11 14:43:35.918303	,278	,1.1967,	0.0000,	0.2180
2024-04-11 14:43:35.924966	,279	,1.1021,	0.0000,	0.2270
2024-04-11 14:43:35.936586	,280	,1.0578,	0.0000,	0.2243
2024-04-11 14:43:35.946612	,281	,1.0015,	0.0000,	0.2137
2024-04-11 14:43:35.954634	,282	,1.1507,	0.0000,	0.2257
2024-04-11 14:43:35.960634	,283	,1.1761,	0.0000,	0.2040
2024-04-11 14:43:35.970995	,284	,1.0615,	0.0000,	0.2403
2024-04-11 14:43:35.978086	,285	,1.1408,	0.0000,	0.2320
2024-04-11 14:43:35.987606	,286	,1.0929,	0.0000,	0.2207
2024-04-11 14:43:36.000712	,287	,1.1541,	0.0000,	0.2240
2024-04-11 14:43:36.009730	,288	,1.1541,	0.0000,	0.2210
2024-04-11 14:43:36.019387	,289	,1.1021,	0.0000,	0.2210
2024-04-11 14:43:36.025528	,290	,1.0604,	0.0000,	0.2217
2024-04-11 14:43:36.035552	,291	,1.1922,	0.0000,	0.2180
2024-04-11 14:43:36.046729	,292	,1.0703,	0.0000,	0.2253
2024-04-11 14:43:36.053879	,293	,1.0343,	0.0000,	0.2113
2024-04-11 14:43:36.060838	,294	,1.1342,	0.0000,	0.2133
2024-04-11 14:43:36.070110	,295	,1.0541,	0.0000,	0.2180
2024-04-11 14:43:36.077311	,296	,1.0990,	0.0000,	0.2203
2024-04-11 14:43:36.088982	,297	,1.1185,	0.0000,	0.2090
2024-04-11 14:43:36.096993	,298	,1.1513,	0.0000,	0.2307
2024-04-11 14:43:36.107600	,299	,1.1208,	0.0000,	0.2197
2024-04-11 14:43:36.117613	,300	,1.0844,	0.0000,	0.2347
2024-04-11 14:43:36.126720	,301	,1.0590,	0.0000,	0.2243
2024-04-11 14:43:36.133733	,302	,1.1017,	0.0000,	0.2213
2024-04-11 14:43:36.142745	,303	,1.1575,	0.0000,	0.2250
2024-04-11 14:43:36.152244	,304	,1.0462,	0.0000,	0.2220
2024-04-11 14:43:36.161755	,305	,1.1837,	0.0000,	0.2147
2024-04-11 14:43:36.169777	,306	,1.0685,	0.0000,	0.2317
2024-04-11 14:43:36.177113	,307	,1.0749,	0.0000,	0.2120
2024-04-11 14:43:36.184638	,308	,1.0688,	0.0000,	0.2180
2024-04-11 14:43:36.196236	,309	,1.0607,	0.0000,	0.2270
2024-04-11 14:43:36.207741	,310	,1.1430,	0.0000,	0.2243
2024-04-11 14:43:36.218871	,311	,1.1660,	0.0000,	0.2137
2024-04-11 14:43:36.229883	,312	,1.1352,	0.0000,	0.2257
2024-04-11 14:43:36.238031	,313	,1.1489,	0.0000,	0.2040
2024-04-11 14:43:36.249040	,314	,1.0509,	0.0000,	0.2403
2024-04-11 14:43:36.258131	,315	,1.1307,	0.0000,	0.2320
2024-04-11 14:43:36.267147	,316	,1.0981,	0.0000,	0.2207
2024-04-11 14:43:36.276260	,317	,1.0484,	0.0000,	0.2240
2024-04-11 14:43:36.284278	,318	,1.1624,	0.0000,	0.2210
2024-04-11 14:43:36.290784	,319	,1.1342,	0.0000,	0.2210
2024-04-11 14:43:36.300035	,320	,1.1291,	0.0000,	0.2217
2024-04-11 14:43:36.314167	,321	,1.2535,	0.0000,	0.2180
2024-04-11 14:43:36.323712	,322	,1.1446,	0.0000,	0.2253
2024-04-11 14:43:36.332723	,323	,1.1420,	0.0000,	0.2113
2024-04-11 14:43:36.340264	,324	,1.1251,	0.0000,	0.2133
2024-04-11 14:43:36.347371	,325	,1.2471,	0.0000,	0.2180
2024-04-11 14:43:36.355382	,326	,1.1226,	0.0000,	0.2203
2024-04-11 14:43:36.364066	,327	,1.2565,	0.0000,	0.2090
2024-04-11 14:43:36.370574	,328	,1.1387,	0.0000,	0.2307
2024-04-11 14:43:36.377586	,329	,1.1285,	0.0000,	0.2197
2024-04-11 14:43:36.387216	,330	,1.1845,	0.0000,	0.2347
2024-04-11 14:43:36.394725	,331	,1.1343,	0.0000,	0.2243
2024-04-11 14:43:36.406892	,332	,1.1523,	0.0000,	0.2213
2024-04-11 14:43:36.415916	,333	,1.2308,	0.0000,	0.2250
2024-04-11 14:43:36.422918	,334	,1.0959,	0.0000,	0.2220
2024-04-11 14:43:36.432507	,335	,1.1432,	0.0000,	0.2147
2024-04-11 14:43:36.442517	,336	,1.1153,	0.0000,	0.2317
2024-04-11 14:43:36.453715	,337	,1.1299,	0.0000,	0.2120
2024-04-11 14:43:36.464131	,338	,1.1722,	0.0000,	0.2180
2024-04-11 14:43:36.472638	,339	,1.0843,	0.0000,	0.2270
2024-04-11 14:43:36.481145	,340	,1.0631,	0.0000,	0.2243
2024-04-11 14:43:36.491774	,341	,1.0843,	0.0000,	0.2137
2024-04-11 14:43:36.500720	,342	,1.1079,	0.0000,	0.2257
2024-04-11 14:43:36.510241	,343	,1.2033,	0.0000,	0.2040
2024-04-11 14:43:36.523821	,344	,1.1002,	0.0000,	0.2403
2024-04-11 14:43:36.532828	,345	,1.1168,	0.0000,	0.2320
2024-04-11 14:43:36.541839	,346	,1.1212,	0.0000,	0.2207
2024-04-11 14:43:36.550851	,347	,1.1762,	0.0000,	0.2240
2024-04-11 14:43:36.559970	,348	,1.0568,	0.0000,	0.2210
2024-04-11 14:43:36.573004	,349	,1.2117,	0.0000,	0.2210
2024-04-11 14:43:36.579552	,350	,1.0888,	0.0000,	0.2217
2024-04-11 14:43:36.586568	,351	,1.0989,	0.0000,	0.2180
2024-04-11 14:43:36.593082	,352	,1.1270,	0.0000,	0.2253
2024-04-11 14:43:36.601878	,353	,1.0979,	0.0000,	0.2113
2024-04-11 14:43:36.615549	,354	,1.1443,	0.0000,	0.2133
2024-04-11 14:43:36.624379	,355	,1.0980,	0.0000,	0.2180
2024-04-11 14:43:36.634416	,356	,1.1185,	0.0000,	0.2203
2024-04-11 14:43:36.643429	,357	,1.0017,	0.0000,	0.2090
2024-04-11 14:43:36.650939	,358	,1.1761,	0.0000,	0.2307
2024-04-11 14:43:36.660949	,359	,1.0728,	0.0000,	0.2197
2024-04-11 14:43:36.670166	,360	,1.1396,	0.0000,	0.2347
2024-04-11 14:43:36.676176	,361	,1.1149,	0.0000,	0.2243
2024-04-11 14:43:36.684812	,362	,1.1060,	0.0000,	0.2213
2024-04-11 14:43:36.694331	,363	,1.1401,	0.0000,	0.2250
2024-04-11 14:43:36.706413	,364	,1.1232,	0.0000,	0.2220
2024-04-11 14:43:36.715436	,365	,1.2206,	0.0000,	0.2147
2024-04-11 14:43:36.725501	,366	,1.1282,	0.0000,	0.2317
2024-04-11 14:43:36.735572	,367	,1.1545,	0.0000,	0.2120
2024-04-11 14:43:36.744236	,368	,1.1295,	0.0000,	0.2180
2024-04-11 14:43:36.755406	,369	,1.0755,	0.0000,	0.2270
2024-04-11 14:43:36.764977	,370	,1.1229,	0.0000,	0.2243
2024-04-11 14:43:36.771976	,371	,1.1961,	0.0000,	0.2137
2024-04-11 14:43:36.779881	,372	,1.0995,	0.0000,	0.2257
2024-04-11 14:43:36.786998	,373	,1.2003,	0.0000,	0.2040
2024-04-11 14:43:36.793521	,374	,1.1259,	0.0000,	0.2403
2024-04-11 14:43:36.805550	,375	,1.1182,	0.0000,	0.2320
