Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-21 18:40:10.376584	,85	,1.0294,	0.0000,	0.0552
2024-03-21 18:40:10.385584	,86	,0.8739,	0.0000,	0.0552
2024-03-21 18:40:10.392585	,87	,1.0033,	0.0000,	0.0552
2024-03-21 18:40:10.400584	,88	,0.9832,	0.0000,	0.0552
2024-03-21 18:40:10.408588	,89	,0.8737,	0.0000,	0.0552
2024-03-21 18:40:10.414587	,90	,0.9397,	0.0000,	0.0552
2024-03-21 18:40:10.423097	,91	,0.9838,	0.0000,	0.0552
2024-03-21 18:40:10.431097	,92	,0.9363,	0.0000,	0.0552
2024-03-21 18:40:10.443096	,93	,0.9276,	0.0000,	0.0552
2024-03-21 18:40:10.452098	,94	,0.8642,	0.0000,	0.0552
2024-03-21 18:40:10.463098	,95	,1.0185,	0.0000,	0.0552
2024-03-21 18:40:10.475096	,96	,0.8800,	0.0000,	0.0552
2024-03-21 18:40:10.487568	,97	,0.9727,	0.0000,	0.0552
2024-03-21 18:40:10.498568	,98	,0.8789,	0.0000,	0.0552
2024-03-21 18:40:10.507568	,99	,0.9760,	0.0000,	0.0552
2024-03-21 18:40:10.517567	,100	,0.9167,	0.0000,	0.0552
2024-03-21 18:40:10.527567	,101	,0.8286,	0.0000,	0.0552
2024-03-21 18:40:10.537573	,102	,0.8966,	0.0000,	0.0552
2024-03-21 18:40:10.546090	,103	,0.9127,	0.0000,	0.0552
2024-03-21 18:40:10.554086	,104	,0.9197,	0.0000,	0.0552
2024-03-21 18:40:10.562087	,105	,0.8799,	0.0000,	0.0552
2024-03-21 18:40:10.571087	,106	,0.9551,	0.0000,	0.0552
2024-03-21 18:40:10.578086	,107	,0.9081,	0.0000,	0.0552
2024-03-21 18:40:10.585088	,108	,0.8556,	0.0000,	0.0552
2024-03-21 18:40:10.591087	,109	,0.9587,	0.0000,	0.0552
2024-03-21 18:40:10.600944	,110	,0.9726,	0.0000,	0.0552
2024-03-21 18:40:10.606943	,111	,0.9871,	0.0000,	0.0552
2024-03-21 18:40:10.613944	,112	,0.9266,	0.0000,	0.0552
2024-03-21 18:40:10.622942	,113	,0.8630,	0.0000,	0.0552
2024-03-21 18:40:10.628588	,114	,0.8917,	0.0000,	0.0552
2024-03-21 18:40:10.637589	,115	,0.8248,	0.0000,	0.0552
2024-03-21 18:40:10.643588	,116	,0.8617,	0.0000,	0.0552
2024-03-21 18:40:10.650588	,117	,0.9378,	0.0000,	0.0552
2024-03-21 18:40:10.657588	,118	,0.9270,	0.0000,	0.0552
2024-03-21 18:40:10.664589	,119	,0.9542,	0.0000,	0.0552
2024-03-21 18:40:10.670589	,120	,0.9420,	0.0000,	0.0552
2024-03-21 18:40:10.676588	,121	,0.9254,	0.0000,	0.0552
2024-03-21 18:40:10.684589	,122	,0.8966,	0.0000,	0.0552
2024-03-21 18:40:10.695588	,123	,0.9443,	0.0000,	0.0552
2024-03-21 18:40:10.706296	,124	,0.9083,	0.0000,	0.0552
2024-03-21 18:40:10.714295	,125	,0.9294,	0.0000,	0.0552
2024-03-21 18:40:10.723295	,126	,0.9570,	0.0000,	0.0552
2024-03-21 18:40:10.731295	,127	,0.7346,	0.0000,	0.0552
2024-03-21 18:40:10.739196	,128	,0.8004,	0.0000,	0.0552
2024-03-21 18:40:10.747195	,129	,0.9697,	0.0000,	0.0552
2024-03-21 18:40:10.754701	,130	,0.8007,	0.0000,	0.0552
2024-03-21 18:40:10.764702	,131	,0.9158,	0.0000,	0.0552
2024-03-21 18:40:10.773703	,132	,0.8662,	0.0000,	0.0552
2024-03-21 18:40:10.781701	,133	,0.8315,	0.0000,	0.0552
2024-03-21 18:40:10.790700	,134	,0.8847,	0.0000,	0.0552
2024-03-21 18:40:10.797702	,135	,0.9834,	0.0000,	0.0552
2024-03-21 18:40:10.806701	,136	,0.9569,	0.0000,	0.0552
2024-03-21 18:40:10.812701	,137	,0.9805,	0.0000,	0.0552
2024-03-21 18:40:10.820665	,138	,0.9583,	0.0000,	0.0552
2024-03-21 18:40:10.826666	,139	,0.9852,	0.0000,	0.0552
2024-03-21 18:40:10.834665	,140	,0.8460,	0.0000,	0.0552
2024-03-21 18:40:10.841668	,141	,0.7769,	0.0000,	0.0552
2024-03-21 18:40:10.849666	,142	,0.8918,	0.0000,	0.0552
2024-03-21 18:40:10.855665	,143	,0.9359,	0.0000,	0.0552
2024-03-21 18:40:10.860664	,144	,0.8670,	0.0000,	0.0552
2024-03-21 18:40:10.869248	,145	,0.8603,	0.0000,	0.0552
2024-03-21 18:40:10.878304	,146	,0.9483,	0.0000,	0.0552
2024-03-21 18:40:10.886328	,147	,0.9222,	0.0000,	0.0552
2024-03-21 18:40:10.893330	,148	,0.8565,	0.0000,	0.0552
2024-03-21 18:40:10.900329	,149	,0.9686,	0.0000,	0.0552
2024-03-21 18:40:10.906330	,150	,0.9076,	0.0000,	0.0552
2024-03-21 18:40:10.912360	,151	,0.8463,	0.0000,	0.0552
2024-03-21 18:40:10.920359	,152	,0.8282,	0.0000,	0.0552
2024-03-21 18:40:10.927153	,153	,0.8872,	0.0000,	0.0552
2024-03-21 18:40:10.936151	,154	,0.8683,	0.0000,	0.0552
2024-03-21 18:40:10.942151	,155	,0.8414,	0.0000,	0.0552
2024-03-21 18:40:10.951153	,156	,0.9808,	0.0000,	0.0552
2024-03-21 18:40:10.959152	,157	,0.9189,	0.0000,	0.0552
2024-03-21 18:40:10.967153	,158	,0.8257,	0.0000,	0.0552
2024-03-21 18:40:10.973153	,159	,0.9986,	0.0000,	0.0552
2024-03-21 18:40:10.979153	,160	,0.9363,	0.0000,	0.0552
2024-03-21 18:40:10.989153	,161	,0.9081,	0.0000,	0.0552
2024-03-21 18:40:10.997153	,162	,0.9914,	0.0000,	0.0552
2024-03-21 18:40:11.008152	,163	,0.8842,	0.0000,	0.0552
2024-03-21 18:40:11.017152	,164	,0.9012,	0.0000,	0.0552
2024-03-21 18:40:11.024152	,165	,0.9192,	0.0000,	0.0552
2024-03-21 18:40:11.036151	,166	,0.8566,	0.0000,	0.0552
2024-03-21 18:40:11.044787	,167	,0.9524,	0.0000,	0.0552
2024-03-21 18:40:11.056786	,168	,0.9344,	0.0000,	0.0552
2024-03-21 18:40:11.066787	,169	,0.9597,	0.0000,	0.0552
2024-03-21 18:40:11.073786	,170	,0.7753,	0.0000,	0.0552
2024-03-21 18:40:11.082848	,171	,0.9443,	0.0000,	0.0552
2024-03-21 18:40:11.091043	,172	,0.9601,	0.0000,	0.0552
2024-03-21 18:40:11.098788	,173	,0.8605,	0.0000,	0.0552
2024-03-21 18:40:11.105812	,174	,0.8665,	0.0000,	0.0552
2024-03-21 18:40:11.113258	,175	,0.8249,	0.0000,	0.0552
2024-03-21 18:40:11.122313	,176	,0.9497,	0.0000,	0.0552
2024-03-21 18:40:11.129267	,177	,0.8883,	0.0000,	0.0552
2024-03-21 18:40:11.137497	,178	,0.8595,	0.0000,	0.0552
2024-03-21 18:40:11.144399	,179	,0.8702,	0.0000,	0.0552
2024-03-21 18:40:11.156116	,180	,0.8050,	0.0000,	0.0552
2024-03-21 18:40:11.163816	,181	,0.8870,	0.0000,	0.0552
2024-03-21 18:40:11.171811	,182	,0.8230,	0.0000,	0.0552
2024-03-21 18:40:11.177811	,183	,0.8534,	0.0000,	0.0552
2024-03-21 18:40:11.184810	,184	,0.9162,	0.0000,	0.0552
2024-03-21 18:40:11.191810	,185	,0.8480,	0.0000,	0.0552
2024-03-21 18:40:11.197811	,186	,0.8733,	0.0000,	0.0552
2024-03-21 18:40:11.204811	,187	,0.8139,	0.0000,	0.0552
2024-03-21 18:40:11.210810	,188	,0.8881,	0.0000,	0.0552
2024-03-21 18:40:11.217810	,189	,0.8542,	0.0000,	0.0552
2024-03-21 18:40:11.223810	,190	,0.8089,	0.0000,	0.0552
2024-03-21 18:40:11.230811	,191	,0.7918,	0.0000,	0.0552
2024-03-21 18:40:11.236810	,192	,0.9876,	0.0000,	0.0552
2024-03-21 18:40:11.243811	,193	,0.9925,	0.0000,	0.0552
2024-03-21 18:40:11.256820	,194	,0.8165,	0.0000,	0.0552
2024-03-21 18:40:11.266495	,195	,0.8389,	0.0000,	0.0552
2024-03-21 18:40:11.274495	,196	,0.8204,	0.0000,	0.0552
2024-03-21 18:40:11.284494	,197	,0.8926,	0.0000,	0.0552
2024-03-21 18:40:11.290495	,198	,0.9272,	0.0000,	0.0552
2024-03-21 18:40:11.297495	,199	,0.7922,	0.0000,	0.0552
2024-03-21 18:40:11.306494	,200	,0.9039,	0.0000,	0.0552
2024-03-21 18:40:11.313496	,201	,0.9300,	0.0000,	0.0552
2024-03-21 18:40:11.319495	,202	,0.9162,	0.0000,	0.0552
2024-03-21 18:40:11.326495	,203	,0.8507,	0.0000,	0.0552
2024-03-21 18:40:11.333495	,204	,0.8004,	0.0000,	0.0552
2024-03-21 18:40:11.340495	,205	,0.8733,	0.0000,	0.0552
2024-03-21 18:40:11.349495	,206	,0.8937,	0.0000,	0.0552
2024-03-21 18:40:11.360496	,207	,0.8526,	0.0000,	0.0552
2024-03-21 18:40:11.370261	,208	,1.0490,	0.0000,	0.0552
2024-03-21 18:40:11.378261	,209	,0.9278,	0.0000,	0.0552
2024-03-21 18:40:11.387833	,210	,0.8925,	0.0000,	0.0552
2024-03-21 18:40:11.394834	,211	,0.8410,	0.0000,	0.0552
2024-03-21 18:40:11.402830	,212	,0.8561,	0.0000,	0.0552
2024-03-21 18:40:11.408830	,213	,0.8239,	0.0000,	0.0552
2024-03-21 18:40:11.416830	,214	,0.9212,	0.0000,	0.0552
2024-03-21 18:40:11.422830	,215	,0.9545,	0.0000,	0.0552
2024-03-21 18:40:11.429831	,216	,0.8739,	0.0000,	0.0552
2024-03-21 18:40:11.436831	,217	,0.8999,	0.0000,	0.0552
2024-03-21 18:40:11.442830	,218	,0.8648,	0.0000,	0.0552
2024-03-21 18:40:11.449831	,219	,0.8526,	0.0000,	0.0552
2024-03-21 18:40:11.456831	,220	,0.8230,	0.0000,	0.0552
2024-03-21 18:40:11.465832	,221	,0.9475,	0.0000,	0.0552
2024-03-21 18:40:11.475831	,222	,0.7956,	0.0000,	0.0552
2024-03-21 18:40:11.487155	,223	,0.8813,	0.0000,	0.0552
2024-03-21 18:40:11.495153	,224	,0.8829,	0.0000,	0.0552
2024-03-21 18:40:11.502152	,225	,0.8365,	0.0000,	0.0552
2024-03-21 18:40:11.508153	,226	,0.7971,	0.0000,	0.0552
2024-03-21 18:40:11.514909	,227	,0.8343,	0.0000,	0.0552
2024-03-21 18:40:11.522953	,228	,0.9633,	0.0000,	0.0552
2024-03-21 18:40:11.529956	,229	,0.8274,	0.0000,	0.0552
2024-03-21 18:40:11.537956	,230	,0.8320,	0.0000,	0.0552
2024-03-21 18:40:11.544463	,231	,0.7170,	0.0000,	0.0552
2024-03-21 18:40:11.550463	,232	,0.8596,	0.0000,	0.0552
2024-03-21 18:40:11.556463	,233	,0.9308,	0.0000,	0.0552
2024-03-21 18:40:11.563463	,234	,0.8806,	0.0000,	0.0552
2024-03-21 18:40:11.571463	,235	,0.7693,	0.0000,	0.0552
2024-03-21 18:40:11.577462	,236	,0.8880,	0.0000,	0.0552
2024-03-21 18:40:11.585464	,237	,0.7935,	0.0000,	0.0552
2024-03-21 18:40:11.594204	,238	,0.8994,	0.0000,	0.0552
2024-03-21 18:40:11.603590	,239	,0.8662,	0.0000,	0.0552
2024-03-21 18:40:11.612588	,240	,0.8597,	0.0000,	0.0552
2024-03-21 18:40:11.620148	,241	,0.8938,	0.0000,	0.0552
2024-03-21 18:40:11.627672	,242	,0.8211,	0.0000,	0.0552
2024-03-21 18:40:11.636261	,243	,0.8026,	0.0000,	0.0552
2024-03-21 18:40:11.643266	,244	,0.9167,	0.0000,	0.0552
2024-03-21 18:40:11.650266	,245	,0.8548,	0.0000,	0.0552
2024-03-21 18:40:11.657267	,246	,0.8791,	0.0000,	0.0552
2024-03-21 18:40:11.664267	,247	,0.8450,	0.0000,	0.0552
2024-03-21 18:40:11.673267	,248	,0.8641,	0.0000,	0.0552
2024-03-21 18:40:11.679266	,249	,0.8402,	0.0000,	0.0552
2024-03-21 18:40:11.686265	,250	,0.9093,	0.0000,	0.0552
2024-03-21 18:40:11.693266	,251	,0.8523,	0.0000,	0.0552
2024-03-21 18:40:11.701136	,252	,0.9001,	0.0000,	0.0552
2024-03-21 18:40:11.709140	,253	,0.9324,	0.0000,	0.0552
2024-03-21 18:40:11.716143	,254	,0.9378,	0.0000,	0.0552
2024-03-21 18:40:11.723139	,255	,0.8339,	0.0000,	0.0552
2024-03-21 18:40:11.731140	,256	,0.8932,	0.0000,	0.0552
2024-03-21 18:40:11.737139	,257	,0.7767,	0.0000,	0.0552
2024-03-21 18:40:11.743142	,258	,0.9436,	0.0000,	0.0552
2024-03-21 18:40:11.750143	,259	,0.8204,	0.0000,	0.0552
2024-03-21 18:40:11.755648	,260	,0.8605,	0.0000,	0.0552
2024-03-21 18:40:11.761649	,261	,0.8884,	0.0000,	0.0552
2024-03-21 18:40:11.769649	,262	,0.9350,	0.0000,	0.0552
2024-03-21 18:40:11.775649	,263	,0.8686,	0.0000,	0.0552
2024-03-21 18:40:11.785650	,264	,0.8198,	0.0000,	0.0552
2024-03-21 18:40:11.793649	,265	,0.7931,	0.0000,	0.0552
2024-03-21 18:40:11.800649	,266	,0.9363,	0.0000,	0.0552
2024-03-21 18:40:11.806648	,267	,0.8954,	0.0000,	0.0552
2024-03-21 18:40:11.814829	,268	,0.8039,	0.0000,	0.0552
2024-03-21 18:40:11.821828	,269	,0.9302,	0.0000,	0.0552
2024-03-21 18:40:11.827829	,270	,0.8847,	0.0000,	0.0552
2024-03-21 18:40:11.834829	,271	,0.9277,	0.0000,	0.0552
2024-03-21 18:40:11.841829	,272	,0.8203,	0.0000,	0.0552
2024-03-21 18:40:11.847829	,273	,0.8147,	0.0000,	0.0552
2024-03-21 18:40:11.853829	,274	,0.8319,	0.0000,	0.0552
2024-03-21 18:40:11.859830	,275	,0.8015,	0.0000,	0.0552
