Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-15 15:37:24.890600	,320	,1.1438,	0.0000,	0.0000
2024-03-15 15:37:24.895377	,321	,0.8991,	0.0000,	0.0000
2024-03-15 15:37:24.899455	,322	,1.0247,	0.0000,	0.0000
2024-03-15 15:37:24.903596	,323	,1.0708,	0.0000,	0.0000
2024-03-15 15:37:24.908520	,324	,0.9575,	0.0000,	0.0000
2024-03-15 15:37:24.912540	,325	,0.8738,	0.0000,	0.0000
2024-03-15 15:37:24.916415	,326	,0.7924,	0.0000,	0.0000
2024-03-15 15:37:24.921383	,327	,0.6473,	0.0000,	0.0000
2024-03-15 15:37:24.926158	,328	,1.0335,	0.0000,	0.0000
2024-03-15 15:37:24.929984	,329	,0.8949,	0.0000,	0.0000
2024-03-15 15:37:24.935020	,330	,1.0656,	0.0000,	0.0000
2024-03-15 15:37:24.939121	,331	,0.9687,	0.0000,	0.0000
2024-03-15 15:37:24.943784	,332	,0.9636,	0.0000,	0.0000
2024-03-15 15:37:24.947643	,333	,1.0385,	0.0000,	0.0000
2024-03-15 15:37:24.951457	,334	,1.0495,	0.0000,	0.0000
2024-03-15 15:37:24.955807	,335	,0.8937,	0.0000,	0.0000
2024-03-15 15:37:24.960632	,336	,0.9706,	0.0000,	0.0000
2024-03-15 15:37:24.965142	,337	,0.9469,	0.0000,	0.0000
2024-03-15 15:37:24.969072	,338	,0.9120,	0.0000,	0.0000
2024-03-15 15:37:24.973539	,339	,0.7626,	0.0000,	0.0000
2024-03-15 15:37:24.979888	,340	,0.9958,	0.0000,	0.0000
2024-03-15 15:37:24.986685	,341	,0.7857,	0.0000,	0.0000
2024-03-15 15:37:24.992996	,342	,0.8574,	0.0000,	0.0000
2024-03-15 15:37:24.998590	,343	,1.0795,	0.0000,	0.0000
2024-03-15 15:37:25.004055	,344	,1.0122,	0.0000,	0.0000
2024-03-15 15:37:25.010204	,345	,1.0047,	0.0000,	0.0000
2024-03-15 15:37:25.015343	,346	,0.7323,	0.0000,	0.0000
2024-03-15 15:37:25.021906	,347	,0.8905,	0.0000,	0.0000
2024-03-15 15:37:25.028051	,348	,0.9706,	0.0000,	0.0000
2024-03-15 15:37:25.032931	,349	,0.8310,	0.0000,	0.0000
2024-03-15 15:37:25.039089	,350	,0.9258,	0.0000,	0.0000
2024-03-15 15:37:25.044165	,351	,0.9287,	0.0000,	0.0000
2024-03-15 15:37:25.048215	,352	,0.9486,	0.0000,	0.0000
2024-03-15 15:37:25.052936	,353	,0.7483,	0.0000,	0.0000
2024-03-15 15:37:25.058781	,354	,0.7494,	0.0000,	0.0000
2024-03-15 15:37:25.062961	,355	,0.9073,	0.0000,	0.0000
2024-03-15 15:37:25.069004	,356	,0.8991,	0.0000,	0.0000
2024-03-15 15:37:25.074463	,357	,0.8945,	0.0000,	0.0000
2024-03-15 15:37:25.079951	,358	,1.0727,	0.0000,	0.0000
2024-03-15 15:37:25.085088	,359	,0.8140,	0.0000,	0.0000
2024-03-15 15:37:25.088989	,360	,0.7743,	0.0000,	0.0000
2024-03-15 15:37:25.094472	,361	,0.7439,	0.0000,	0.0000
2024-03-15 15:37:25.098584	,362	,1.0080,	0.0000,	0.0000
2024-03-15 15:37:25.103096	,363	,1.0235,	0.0000,	0.0000
2024-03-15 15:37:25.107777	,364	,0.9255,	0.0000,	0.0000
2024-03-15 15:37:25.113493	,365	,0.7938,	0.0000,	0.0000
2024-03-15 15:37:25.117821	,366	,1.0045,	0.0000,	0.0000
2024-03-15 15:37:25.121813	,367	,0.9753,	0.0000,	0.0000
2024-03-15 15:37:25.126998	,368	,0.9875,	0.0000,	0.0000
2024-03-15 15:37:25.131068	,369	,0.8869,	0.0000,	0.0000
2024-03-15 15:37:25.135235	,370	,0.8361,	0.0000,	0.0000
2024-03-15 15:37:25.139164	,371	,0.7703,	0.0000,	0.0000
2024-03-15 15:37:25.143831	,372	,0.8752,	0.0000,	0.0000
2024-03-15 15:37:25.147788	,373	,0.8203,	0.0000,	0.0000
2024-03-15 15:37:25.152435	,374	,0.9140,	0.0000,	0.0000
2024-03-15 15:37:25.158023	,375	,1.0721,	0.0000,	0.0000
