Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-17 22:08:38.229649	,60	,1.1317,	0.0000,	0.3400
2024-04-17 22:08:38.239204	,61	,1.1545,	0.0000,	0.3033
2024-04-17 22:08:38.267981	,62	,1.1348,	0.0000,	0.3333
2024-04-17 22:08:38.276033	,63	,1.1234,	0.0000,	0.2800
2024-04-17 22:08:38.286473	,64	,1.1877,	0.0000,	0.3267
2024-04-17 22:08:38.295466	,65	,1.1823,	0.0000,	0.3567
2024-04-17 22:08:38.306464	,66	,1.1322,	0.0000,	0.2967
2024-04-17 22:08:38.318963	,67	,1.0987,	0.0000,	0.2933
2024-04-17 22:08:38.325593	,68	,1.1616,	0.0000,	0.3300
2024-04-17 22:08:38.333593	,69	,1.0812,	0.0000,	0.3000
2024-04-17 22:08:38.342105	,70	,1.0659,	0.0000,	0.3133
2024-04-17 22:08:38.348104	,71	,1.1158,	0.0000,	0.3267
2024-04-17 22:08:38.356613	,72	,1.0768,	0.0000,	0.3567
2024-04-17 22:08:38.363612	,73	,1.1322,	0.0000,	0.3367
2024-04-17 22:08:38.375613	,74	,1.0684,	0.0000,	0.3300
2024-04-17 22:08:38.381613	,75	,1.1193,	0.0000,	0.2900
2024-04-17 22:08:38.388614	,76	,1.1078,	0.0000,	0.3333
2024-04-17 22:08:38.395612	,77	,1.0375,	0.0000,	0.3233
2024-04-17 22:08:38.404617	,78	,1.1538,	0.0000,	0.3333
2024-04-17 22:08:38.415614	,79	,1.1174,	0.0000,	0.3500
2024-04-17 22:08:38.424621	,80	,1.0741,	0.0000,	0.3533
2024-04-17 22:08:38.434190	,81	,1.1322,	0.0000,	0.3367
2024-04-17 22:08:38.443287	,82	,1.0773,	0.0000,	0.3300
2024-04-17 22:08:38.451283	,83	,1.1847,	0.0000,	0.3200
2024-04-17 22:08:38.463285	,84	,1.1039,	0.0000,	0.2733
2024-04-17 22:08:38.473285	,85	,1.1174,	0.0000,	0.3533
2024-04-17 22:08:38.480287	,86	,1.0611,	0.0000,	0.3767
2024-04-17 22:08:38.491285	,87	,1.1075,	0.0000,	0.3267
2024-04-17 22:08:38.498284	,88	,1.1617,	0.0000,	0.2967
2024-04-17 22:08:38.504286	,89	,1.0866,	0.0000,	0.3067
2024-04-17 22:08:38.777119	,90	,1.1220,	0.0000,	0.3400
2024-04-17 22:08:38.784122	,91	,1.1565,	0.0000,	0.3033
2024-04-17 22:08:38.792124	,92	,1.0878,	0.0000,	0.3333
2024-04-17 22:08:38.799635	,93	,1.1033,	0.0000,	0.2800
2024-04-17 22:08:38.808636	,94	,1.0676,	0.0000,	0.3267
2024-04-17 22:08:38.816634	,95	,1.1392,	0.0000,	0.3567
2024-04-17 22:08:38.825995	,96	,1.1252,	0.0000,	0.2967
2024-04-17 22:08:38.832996	,97	,1.1496,	0.0000,	0.2933
2024-04-17 22:08:38.840509	,98	,1.0864,	0.0000,	0.3300
2024-04-17 22:08:38.847506	,99	,1.0822,	0.0000,	0.3000
2024-04-17 22:08:38.857506	,100	,1.0986,	0.0000,	0.3133
2024-04-17 22:08:38.864509	,101	,0.9963,	0.0000,	0.3267
2024-04-17 22:08:38.874248	,102	,1.1162,	0.0000,	0.3567
2024-04-17 22:08:38.881757	,103	,1.0912,	0.0000,	0.3367
2024-04-17 22:08:38.888761	,104	,1.0745,	0.0000,	0.3300
2024-04-17 22:08:38.895757	,105	,1.1149,	0.0000,	0.2900
2024-04-17 22:08:38.905766	,106	,1.0916,	0.0000,	0.3333
2024-04-17 22:08:38.915767	,107	,1.1347,	0.0000,	0.3233
2024-04-17 22:08:38.924281	,108	,1.0962,	0.0000,	0.3333
2024-04-17 22:08:38.932281	,109	,1.1452,	0.0000,	0.3500
2024-04-17 22:08:38.939793	,110	,1.0990,	0.0000,	0.3533
2024-04-17 22:08:38.947793	,111	,1.1356,	0.0000,	0.3367
2024-04-17 22:08:38.955795	,112	,1.1072,	0.0000,	0.3300
2024-04-17 22:08:38.964792	,113	,1.1157,	0.0000,	0.3200
2024-04-17 22:08:38.973794	,114	,1.1268,	0.0000,	0.2733
2024-04-17 22:08:38.981200	,115	,1.0998,	0.0000,	0.3533
2024-04-17 22:08:38.988201	,116	,1.0921,	0.0000,	0.3767
2024-04-17 22:08:38.996202	,117	,1.0911,	0.0000,	0.3267
2024-04-17 22:08:39.005199	,118	,1.0979,	0.0000,	0.2967
2024-04-17 22:08:39.014198	,119	,1.1386,	0.0000,	0.3067
2024-04-17 22:08:39.285209	,120	,1.1414,	0.0000,	0.3400
2024-04-17 22:08:39.293212	,121	,1.0651,	0.0000,	0.3033
2024-04-17 22:08:39.301211	,122	,1.1043,	0.0000,	0.3333
2024-04-17 22:08:39.309848	,123	,1.0739,	0.0000,	0.2800
2024-04-17 22:08:39.319853	,124	,1.1682,	0.0000,	0.3267
2024-04-17 22:08:39.328202	,125	,1.0690,	0.0000,	0.3567
2024-04-17 22:08:39.336198	,126	,1.0600,	0.0000,	0.2967
2024-04-17 22:08:39.344504	,127	,1.0974,	0.0000,	0.2933
2024-04-17 22:08:39.352503	,128	,1.0751,	0.0000,	0.3300
2024-04-17 22:08:39.360467	,129	,1.1449,	0.0000,	0.3000
2024-04-17 22:08:39.366467	,130	,1.0947,	0.0000,	0.3133
2024-04-17 22:08:39.377466	,131	,1.1097,	0.0000,	0.3267
2024-04-17 22:08:39.385465	,132	,1.1214,	0.0000,	0.3567
2024-04-17 22:08:39.392466	,133	,1.1243,	0.0000,	0.3367
2024-04-17 22:08:39.399466	,134	,1.1229,	0.0000,	0.3300
2024-04-17 22:08:39.405466	,135	,1.1299,	0.0000,	0.2900
2024-04-17 22:08:39.413467	,136	,1.0771,	0.0000,	0.3333
2024-04-17 22:08:39.421909	,137	,1.0869,	0.0000,	0.3233
2024-04-17 22:08:39.434915	,138	,1.0860,	0.0000,	0.3333
2024-04-17 22:08:39.442432	,139	,1.0856,	0.0000,	0.3500
2024-04-17 22:08:39.450943	,140	,1.1004,	0.0000,	0.3533
2024-04-17 22:08:39.459943	,141	,1.0657,	0.0000,	0.3367
2024-04-17 22:08:39.470944	,142	,1.1059,	0.0000,	0.3300
2024-04-17 22:08:39.476941	,143	,1.1435,	0.0000,	0.3200
2024-04-17 22:08:39.484940	,144	,1.0683,	0.0000,	0.2733
2024-04-17 22:08:39.492943	,145	,1.1255,	0.0000,	0.3533
2024-04-17 22:08:39.499941	,146	,1.1355,	0.0000,	0.3767
2024-04-17 22:08:39.506944	,147	,1.1080,	0.0000,	0.3267
2024-04-17 22:08:39.512943	,148	,1.0600,	0.0000,	0.2967
2024-04-17 22:08:39.519941	,149	,1.0836,	0.0000,	0.3067
2024-04-17 22:08:39.794842	,150	,1.0932,	0.0000,	0.3400
2024-04-17 22:08:39.805348	,151	,1.0816,	0.0000,	0.3033
2024-04-17 22:08:39.817348	,152	,1.0902,	0.0000,	0.3333
2024-04-17 22:08:39.827352	,153	,1.1281,	0.0000,	0.2800
2024-04-17 22:08:39.835102	,154	,1.1021,	0.0000,	0.3267
2024-04-17 22:08:39.845614	,155	,1.0818,	0.0000,	0.3567
2024-04-17 22:08:39.853611	,156	,1.1168,	0.0000,	0.2967
2024-04-17 22:08:39.864295	,157	,1.1266,	0.0000,	0.2933
2024-04-17 22:08:39.873299	,158	,1.0906,	0.0000,	0.3300
2024-04-17 22:08:39.884837	,159	,1.1224,	0.0000,	0.3000
2024-04-17 22:08:39.893840	,160	,1.1397,	0.0000,	0.3133
2024-04-17 22:08:39.900837	,161	,1.0845,	0.0000,	0.3267
2024-04-17 22:08:39.909840	,162	,1.1286,	0.0000,	0.3567
2024-04-17 22:08:39.915840	,163	,1.1177,	0.0000,	0.3367
2024-04-17 22:08:39.923350	,164	,1.1509,	0.0000,	0.3300
2024-04-17 22:08:39.930353	,165	,1.1219,	0.0000,	0.2900
2024-04-17 22:08:39.937354	,166	,1.0882,	0.0000,	0.3333
2024-04-17 22:08:39.944865	,167	,1.1496,	0.0000,	0.3233
2024-04-17 22:08:39.952865	,168	,1.1699,	0.0000,	0.3333
2024-04-17 22:08:39.958866	,169	,1.0915,	0.0000,	0.3500
2024-04-17 22:08:39.965866	,170	,1.0754,	0.0000,	0.3533
2024-04-17 22:08:39.973648	,171	,1.1351,	0.0000,	0.3367
2024-04-17 22:08:39.980648	,172	,1.1644,	0.0000,	0.3300
2024-04-17 22:08:39.988646	,173	,1.1164,	0.0000,	0.3200
2024-04-17 22:08:40.000647	,174	,1.1098,	0.0000,	0.2733
2024-04-17 22:08:40.008646	,175	,1.0879,	0.0000,	0.3533
2024-04-17 22:08:40.019646	,176	,1.0933,	0.0000,	0.3767
2024-04-17 22:08:40.028651	,177	,1.1475,	0.0000,	0.3267
2024-04-17 22:08:40.035650	,178	,1.0856,	0.0000,	0.2967
2024-04-17 22:08:40.045161	,179	,1.1156,	0.0000,	0.3067
2024-04-17 22:08:40.316391	,180	,1.0603,	0.0000,	0.3400
2024-04-17 22:08:40.324394	,181	,1.0656,	0.0000,	0.3033
2024-04-17 22:08:40.333826	,182	,1.1173,	0.0000,	0.3333
2024-04-17 22:08:40.343344	,183	,1.0707,	0.0000,	0.2800
2024-04-17 22:08:40.350344	,184	,1.1409,	0.0000,	0.3267
2024-04-17 22:08:40.359371	,185	,1.1051,	0.0000,	0.3567
2024-04-17 22:08:40.371575	,186	,1.1551,	0.0000,	0.2967
2024-04-17 22:08:40.378875	,187	,1.1255,	0.0000,	0.2933
2024-04-17 22:08:40.389280	,188	,1.0846,	0.0000,	0.3300
2024-04-17 22:08:40.398297	,189	,1.1536,	0.0000,	0.3000
2024-04-17 22:08:40.408721	,190	,1.0827,	0.0000,	0.3133
2024-04-17 22:08:40.416623	,191	,1.1012,	0.0000,	0.3267
2024-04-17 22:08:40.425544	,192	,1.0963,	0.0000,	0.3567
2024-04-17 22:08:40.434858	,193	,1.1189,	0.0000,	0.3367
2024-04-17 22:08:40.441955	,194	,1.1054,	0.0000,	0.3300
2024-04-17 22:08:40.449951	,195	,1.1057,	0.0000,	0.2900
2024-04-17 22:08:40.456953	,196	,1.0981,	0.0000,	0.3333
2024-04-17 22:08:40.463954	,197	,1.1281,	0.0000,	0.3233
2024-04-17 22:08:40.471952	,198	,1.1053,	0.0000,	0.3333
2024-04-17 22:08:40.478952	,199	,1.0782,	0.0000,	0.3500
2024-04-17 22:08:40.484951	,200	,1.0978,	0.0000,	0.3533
2024-04-17 22:08:40.491955	,201	,1.1061,	0.0000,	0.3367
2024-04-17 22:08:40.497953	,202	,1.1120,	0.0000,	0.3300
2024-04-17 22:08:40.504956	,203	,1.1832,	0.0000,	0.3200
2024-04-17 22:08:40.512953	,204	,1.0733,	0.0000,	0.2733
2024-04-17 22:08:40.522121	,205	,1.0861,	0.0000,	0.3533
2024-04-17 22:08:40.530129	,206	,1.1447,	0.0000,	0.3767
2024-04-17 22:08:40.541639	,207	,1.1147,	0.0000,	0.3267
2024-04-17 22:08:40.547638	,208	,1.1504,	0.0000,	0.2967
2024-04-17 22:08:40.556639	,209	,1.1794,	0.0000,	0.3067
2024-04-17 22:08:40.839709	,210	,1.0873,	0.0000,	0.3400
2024-04-17 22:08:40.847217	,211	,1.1263,	0.0000,	0.3033
2024-04-17 22:08:40.854624	,212	,1.0839,	0.0000,	0.3333
2024-04-17 22:08:40.861628	,213	,1.0363,	0.0000,	0.2800
2024-04-17 22:08:40.869625	,214	,1.1160,	0.0000,	0.3267
2024-04-17 22:08:40.876128	,215	,1.1284,	0.0000,	0.3567
2024-04-17 22:08:40.884132	,216	,1.0923,	0.0000,	0.2967
2024-04-17 22:08:40.890132	,217	,1.1035,	0.0000,	0.2933
2024-04-17 22:08:40.897134	,218	,1.1198,	0.0000,	0.3300
2024-04-17 22:08:40.907140	,219	,1.1157,	0.0000,	0.3000
2024-04-17 22:08:40.917138	,220	,1.0514,	0.0000,	0.3133
2024-04-17 22:08:40.925650	,221	,1.0733,	0.0000,	0.3267
2024-04-17 22:08:40.933653	,222	,1.0746,	0.0000,	0.3567
2024-04-17 22:08:40.941159	,223	,1.1247,	0.0000,	0.3367
2024-04-17 22:08:40.947163	,224	,1.0959,	0.0000,	0.3300
2024-04-17 22:08:40.954166	,225	,1.0613,	0.0000,	0.2900
2024-04-17 22:08:40.961507	,226	,1.0631,	0.0000,	0.3333
2024-04-17 22:08:40.968503	,227	,1.0882,	0.0000,	0.3233
2024-04-17 22:08:40.979504	,228	,1.1239,	0.0000,	0.3333
2024-04-17 22:08:40.990504	,229	,1.1146,	0.0000,	0.3500
2024-04-17 22:08:40.996502	,230	,1.1114,	0.0000,	0.3533
2024-04-17 22:08:41.002502	,231	,1.0552,	0.0000,	0.3367
2024-04-17 22:08:41.010503	,232	,1.1529,	0.0000,	0.3300
2024-04-17 22:08:41.017504	,233	,1.1392,	0.0000,	0.3200
2024-04-17 22:08:41.028512	,234	,1.1520,	0.0000,	0.2733
2024-04-17 22:08:41.036511	,235	,1.1219,	0.0000,	0.3533
2024-04-17 22:08:41.048031	,236	,1.1010,	0.0000,	0.3767
2024-04-17 22:08:41.055030	,237	,1.0291,	0.0000,	0.3267
2024-04-17 22:08:41.064030	,238	,1.1149,	0.0000,	0.2967
2024-04-17 22:08:41.070790	,239	,1.1041,	0.0000,	0.3067
2024-04-17 22:08:41.339562	,240	,1.0545,	0.0000,	0.3400
2024-04-17 22:08:41.346605	,241	,1.1185,	0.0000,	0.3033
2024-04-17 22:08:41.354607	,242	,1.1481,	0.0000,	0.3333
2024-04-17 22:08:41.361606	,243	,1.0663,	0.0000,	0.2800
2024-04-17 22:08:41.368604	,244	,1.1018,	0.0000,	0.3267
2024-04-17 22:08:41.375605	,245	,1.0887,	0.0000,	0.3567
2024-04-17 22:08:41.385606	,246	,1.1538,	0.0000,	0.2967
2024-04-17 22:08:41.392603	,247	,1.1219,	0.0000,	0.2933
2024-04-17 22:08:41.400197	,248	,1.0742,	0.0000,	0.3300
2024-04-17 22:08:41.408203	,249	,1.0663,	0.0000,	0.3000
2024-04-17 22:08:41.415203	,250	,1.1452,	0.0000,	0.3133
2024-04-17 22:08:41.426926	,251	,1.1174,	0.0000,	0.3267
2024-04-17 22:08:41.435926	,252	,1.0887,	0.0000,	0.3567
2024-04-17 22:08:41.446437	,253	,1.1001,	0.0000,	0.3367
2024-04-17 22:08:41.455499	,254	,1.1308,	0.0000,	0.3300
2024-04-17 22:08:41.465497	,255	,1.0847,	0.0000,	0.2900
2024-04-17 22:08:41.472500	,256	,1.0639,	0.0000,	0.3333
2024-04-17 22:08:41.483498	,257	,1.0367,	0.0000,	0.3233
2024-04-17 22:08:41.494417	,258	,1.1344,	0.0000,	0.3333
2024-04-17 22:08:41.504426	,259	,1.0652,	0.0000,	0.3500
2024-04-17 22:08:41.514968	,260	,1.1005,	0.0000,	0.3533
2024-04-17 22:08:41.524968	,261	,1.1213,	0.0000,	0.3367
2024-04-17 22:08:41.533972	,262	,1.0891,	0.0000,	0.3300
2024-04-17 22:08:41.542483	,263	,1.0793,	0.0000,	0.3200
2024-04-17 22:08:41.550485	,264	,1.0949,	0.0000,	0.2733
2024-04-17 22:08:41.558484	,265	,1.1048,	0.0000,	0.3533
2024-04-17 22:08:41.565483	,266	,1.1154,	0.0000,	0.3767
2024-04-17 22:08:41.571485	,267	,1.0930,	0.0000,	0.3267
2024-04-17 22:08:41.579482	,268	,1.0852,	0.0000,	0.2967
2024-04-17 22:08:41.585482	,269	,1.1503,	0.0000,	0.3067
2024-04-17 22:08:41.857575	,270	,1.1374,	0.0000,	0.3400
2024-04-17 22:08:41.868581	,271	,1.0907,	0.0000,	0.3033
2024-04-17 22:08:41.876580	,272	,1.0590,	0.0000,	0.3333
2024-04-17 22:08:41.883686	,273	,1.1377,	0.0000,	0.2800
2024-04-17 22:08:41.891687	,274	,1.0989,	0.0000,	0.3267
2024-04-17 22:08:41.898686	,275	,1.0707,	0.0000,	0.3567
2024-04-17 22:08:41.907692	,276	,1.0892,	0.0000,	0.2967
2024-04-17 22:08:41.918693	,277	,1.0857,	0.0000,	0.2933
2024-04-17 22:08:41.927722	,278	,1.1031,	0.0000,	0.3300
2024-04-17 22:08:41.934721	,279	,1.0761,	0.0000,	0.3000
2024-04-17 22:08:41.942225	,280	,1.0279,	0.0000,	0.3133
2024-04-17 22:08:41.948229	,281	,1.0312,	0.0000,	0.3267
2024-04-17 22:08:41.957378	,282	,1.0786,	0.0000,	0.3567
2024-04-17 22:08:41.964375	,283	,1.1296,	0.0000,	0.3367
2024-04-17 22:08:41.971376	,284	,1.0580,	0.0000,	0.3300
2024-04-17 22:08:41.978375	,285	,1.0376,	0.0000,	0.2900
2024-04-17 22:08:41.984773	,286	,1.1005,	0.0000,	0.3333
2024-04-17 22:08:41.991779	,287	,1.1421,	0.0000,	0.3233
2024-04-17 22:08:42.003778	,288	,1.1543,	0.0000,	0.3333
2024-04-17 22:08:42.014782	,289	,1.0809,	0.0000,	0.3500
2024-04-17 22:08:42.024781	,290	,1.0709,	0.0000,	0.3533
2024-04-17 22:08:42.033783	,291	,1.1237,	0.0000,	0.3367
2024-04-17 22:08:42.039785	,292	,1.0732,	0.0000,	0.3300
2024-04-17 22:08:42.046300	,293	,1.0476,	0.0000,	0.3200
2024-04-17 22:08:42.057301	,294	,1.1143,	0.0000,	0.2733
2024-04-17 22:08:42.066320	,295	,1.0910,	0.0000,	0.3533
2024-04-17 22:08:42.075318	,296	,1.1221,	0.0000,	0.3767
2024-04-17 22:08:42.084317	,297	,1.1342,	0.0000,	0.3267
2024-04-17 22:08:42.092318	,298	,1.0944,	0.0000,	0.2967
2024-04-17 22:08:42.099316	,299	,1.0559,	0.0000,	0.3067
2024-04-17 22:08:42.376358	,300	,1.1090,	0.0000,	0.3400
2024-04-17 22:08:42.384358	,301	,1.0267,	0.0000,	0.3033
2024-04-17 22:08:42.392103	,302	,1.0714,	0.0000,	0.3333
2024-04-17 22:08:42.400105	,303	,1.1484,	0.0000,	0.2800
2024-04-17 22:08:42.408102	,304	,1.0716,	0.0000,	0.3267
2024-04-17 22:08:42.418103	,305	,1.1293,	0.0000,	0.3567
2024-04-17 22:08:42.428106	,306	,1.0727,	0.0000,	0.2967
2024-04-17 22:08:42.435106	,307	,1.0623,	0.0000,	0.2933
2024-04-17 22:08:42.443614	,308	,1.1009,	0.0000,	0.3300
2024-04-17 22:08:42.450613	,309	,1.0899,	0.0000,	0.3000
2024-04-17 22:08:42.461616	,310	,1.0905,	0.0000,	0.3133
2024-04-17 22:08:42.468615	,311	,1.1084,	0.0000,	0.3267
2024-04-17 22:08:42.478615	,312	,1.1436,	0.0000,	0.3567
2024-04-17 22:08:42.487928	,313	,1.0914,	0.0000,	0.3367
2024-04-17 22:08:42.496842	,314	,1.0900,	0.0000,	0.3300
2024-04-17 22:08:42.505845	,315	,1.0973,	0.0000,	0.2900
2024-04-17 22:08:42.515047	,316	,1.1198,	0.0000,	0.3333
2024-04-17 22:08:42.521560	,317	,1.0384,	0.0000,	0.3233
2024-04-17 22:08:42.530075	,318	,1.1024,	0.0000,	0.3333
2024-04-17 22:08:42.539783	,319	,1.0886,	0.0000,	0.3500
2024-04-17 22:08:42.548247	,320	,1.0874,	0.0000,	0.3533
2024-04-17 22:08:42.555014	,321	,1.1307,	0.0000,	0.3367
2024-04-17 22:08:42.563453	,322	,1.1391,	0.0000,	0.3300
2024-04-17 22:08:42.573705	,323	,1.1343,	0.0000,	0.3200
2024-04-17 22:08:42.585338	,324	,1.0755,	0.0000,	0.2733
2024-04-17 22:08:42.593339	,325	,1.1192,	0.0000,	0.3533
2024-04-17 22:08:42.600338	,326	,1.1170,	0.0000,	0.3767
2024-04-17 22:08:42.609784	,327	,1.1747,	0.0000,	0.3267
2024-04-17 22:08:42.617782	,328	,1.1350,	0.0000,	0.2967
2024-04-17 22:08:42.626784	,329	,1.1308,	0.0000,	0.3067
2024-04-17 22:08:42.917662	,330	,1.1418,	0.0000,	0.3400
2024-04-17 22:08:42.925169	,331	,1.0920,	0.0000,	0.3033
2024-04-17 22:08:42.931172	,332	,1.0631,	0.0000,	0.3333
2024-04-17 22:08:42.939161	,333	,1.1406,	0.0000,	0.2800
2024-04-17 22:08:42.947672	,334	,1.1199,	0.0000,	0.3267
2024-04-17 22:08:42.954678	,335	,1.1229,	0.0000,	0.3567
2024-04-17 22:08:42.966675	,336	,1.0694,	0.0000,	0.2967
2024-04-17 22:08:42.977674	,337	,1.1123,	0.0000,	0.2933
2024-04-17 22:08:42.985674	,338	,1.0995,	0.0000,	0.3300
2024-04-17 22:08:42.996673	,339	,1.0880,	0.0000,	0.3000
2024-04-17 22:08:43.008673	,340	,1.0704,	0.0000,	0.3133
2024-04-17 22:08:43.016677	,341	,1.0324,	0.0000,	0.3267
2024-04-17 22:08:43.025674	,342	,1.0820,	0.0000,	0.3567
2024-04-17 22:08:43.031568	,343	,1.1263,	0.0000,	0.3367
2024-04-17 22:08:43.038568	,344	,1.1179,	0.0000,	0.3300
2024-04-17 22:08:43.046625	,345	,1.0954,	0.0000,	0.2900
2024-04-17 22:08:43.056632	,346	,1.0957,	0.0000,	0.3333
2024-04-17 22:08:43.066631	,347	,1.1062,	0.0000,	0.3233
2024-04-17 22:08:43.074631	,348	,1.0543,	0.0000,	0.3333
2024-04-17 22:08:43.082632	,349	,1.0995,	0.0000,	0.3500
2024-04-17 22:08:43.093632	,350	,1.0438,	0.0000,	0.3533
2024-04-17 22:08:43.103630	,351	,1.0894,	0.0000,	0.3367
2024-04-17 22:08:43.111631	,352	,1.1019,	0.0000,	0.3300
2024-04-17 22:08:43.121635	,353	,1.0816,	0.0000,	0.3200
2024-04-17 22:08:43.131635	,354	,1.1057,	0.0000,	0.2733
2024-04-17 22:08:43.140143	,355	,1.0982,	0.0000,	0.3533
2024-04-17 22:08:43.146650	,356	,1.0431,	0.0000,	0.3767
2024-04-17 22:08:43.152648	,357	,1.0553,	0.0000,	0.3267
2024-04-17 22:08:43.164043	,358	,1.1226,	0.0000,	0.2967
2024-04-17 22:08:43.170041	,359	,1.0864,	0.0000,	0.3067
2024-04-17 22:08:43.459842	,360	,1.0723,	0.0000,	0.3400
2024-04-17 22:08:43.466841	,361	,1.0932,	0.0000,	0.3033
2024-04-17 22:08:43.476843	,362	,1.0897,	0.0000,	0.3333
2024-04-17 22:08:43.485419	,363	,1.0980,	0.0000,	0.2800
2024-04-17 22:08:43.494456	,364	,1.0968,	0.0000,	0.3267
2024-04-17 22:08:43.508455	,365	,1.1748,	0.0000,	0.3567
2024-04-17 22:08:43.520460	,366	,1.0712,	0.0000,	0.2967
2024-04-17 22:08:43.528457	,367	,1.1511,	0.0000,	0.2933
2024-04-17 22:08:43.535460	,368	,1.1126,	0.0000,	0.3300
2024-04-17 22:08:43.544966	,369	,1.0836,	0.0000,	0.3000
2024-04-17 22:08:43.550966	,370	,1.1289,	0.0000,	0.3133
2024-04-17 22:08:43.557969	,371	,1.1603,	0.0000,	0.3267
2024-04-17 22:08:43.566966	,372	,1.0576,	0.0000,	0.3567
2024-04-17 22:08:43.573967	,373	,1.1199,	0.0000,	0.3367
2024-04-17 22:08:43.582967	,374	,1.1167,	0.0000,	0.3300
2024-04-17 22:08:43.593659	,375	,1.0949,	0.0000,	0.2900
