Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-15 12:13:43.796059	,85	,1.0537,	0.0000,	0.3720
2024-03-15 12:13:43.805059	,86	,0.9994,	0.0000,	0.3720
2024-03-15 12:13:43.812059	,87	,1.1186,	0.0000,	0.3720
2024-03-15 12:13:43.819059	,88	,1.2350,	0.0000,	0.3720
2024-03-15 12:13:43.825059	,89	,0.8932,	0.0000,	0.3720
2024-03-15 12:13:43.836063	,90	,1.0570,	0.0000,	0.3720
2024-03-15 12:13:43.845063	,91	,1.0676,	0.0000,	0.3720
2024-03-15 12:13:43.854570	,92	,0.8781,	0.0000,	0.3720
2024-03-15 12:13:43.860570	,93	,0.9119,	0.0000,	0.3720
2024-03-15 12:13:43.869549	,94	,0.7480,	0.0000,	0.3720
2024-03-15 12:13:43.877549	,95	,1.0954,	0.0000,	0.3720
2024-03-15 12:13:43.885549	,96	,1.0633,	0.0000,	0.3720
2024-03-15 12:13:43.893548	,97	,0.8625,	0.0000,	0.3720
2024-03-15 12:13:43.905548	,98	,0.9308,	0.0000,	0.3720
2024-03-15 12:13:43.913079	,99	,1.0506,	0.0000,	0.3720
2024-03-15 12:13:43.921079	,100	,1.1584,	0.0000,	0.3720
2024-03-15 12:13:43.927079	,101	,0.8488,	0.0000,	0.3720
2024-03-15 12:13:43.935079	,102	,1.1572,	0.0000,	0.3720
2024-03-15 12:13:43.943661	,103	,0.9034,	0.0000,	0.3720
2024-03-15 12:13:43.951662	,104	,1.0363,	0.0000,	0.3720
2024-03-15 12:13:43.958661	,105	,0.8000,	0.0000,	0.3720
2024-03-15 12:13:43.965661	,106	,1.0929,	0.0000,	0.3720
2024-03-15 12:13:43.973782	,107	,0.9062,	0.0000,	0.3720
2024-03-15 12:13:43.980786	,108	,0.8547,	0.0000,	0.3720
2024-03-15 12:13:43.987785	,109	,0.8638,	0.0000,	0.3720
2024-03-15 12:13:43.994786	,110	,1.0541,	0.0000,	0.3720
2024-03-15 12:13:44.003788	,111	,0.9678,	0.0000,	0.3720
2024-03-15 12:13:44.010786	,112	,1.0496,	0.0000,	0.3720
2024-03-15 12:13:44.017786	,113	,0.9802,	0.0000,	0.3720
2024-03-15 12:13:44.025785	,114	,0.9789,	0.0000,	0.3720
2024-03-15 12:13:44.033788	,115	,0.8783,	0.0000,	0.3720
2024-03-15 12:13:44.041786	,116	,1.0232,	0.0000,	0.3720
2024-03-15 12:13:44.050786	,117	,0.8115,	0.0000,	0.3720
2024-03-15 12:13:44.057786	,118	,1.0285,	0.0000,	0.3720
