Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-15 17:21:58.663752	,34	,1.1187,	0.0000,	0.0000
2024-03-15 17:21:58.666805	,35	,0.8343,	0.0000,	0.0000
2024-03-15 17:21:58.669857	,36	,0.9003,	0.0000,	0.0000
2024-03-15 17:21:58.672923	,37	,0.9662,	0.0000,	0.0000
2024-03-15 17:21:58.676748	,38	,1.1132,	0.0000,	0.0000
2024-03-15 17:21:58.679756	,39	,0.8387,	0.0000,	0.0000
2024-03-15 17:21:58.682747	,40	,0.8893,	0.0000,	0.0000
2024-03-15 17:21:58.686517	,41	,1.2910,	0.0000,	0.0000
2024-03-15 17:21:58.689675	,42	,0.8389,	0.0000,	0.0000
2024-03-15 17:21:58.692917	,43	,0.6929,	0.0000,	0.0000
2024-03-15 17:21:58.696747	,44	,1.0889,	0.0000,	0.0000
2024-03-15 17:21:58.700565	,45	,1.0552,	0.0000,	0.0000
2024-03-15 17:21:58.704241	,46	,0.8502,	0.0000,	0.0000
2024-03-15 17:21:58.708377	,47	,0.9333,	0.0000,	0.0000
2024-03-15 17:21:58.711682	,48	,0.8919,	0.0000,	0.0000
2024-03-15 17:21:58.714836	,49	,0.8306,	0.0000,	0.0000
2024-03-15 17:21:58.717884	,50	,0.9823,	0.0000,	0.0000
2024-03-15 17:21:58.720923	,51	,1.1625,	0.0000,	0.0000
2024-03-15 17:21:58.724276	,52	,0.9315,	0.0000,	0.0000
2024-03-15 17:21:58.728260	,53	,0.7809,	0.0000,	0.0000
2024-03-15 17:21:58.732962	,54	,1.0840,	0.0000,	0.0000
2024-03-15 17:21:58.736301	,55	,1.1284,	0.0000,	0.0000
2024-03-15 17:21:58.739805	,56	,0.9632,	0.0000,	0.0000
2024-03-15 17:21:58.743557	,57	,0.7114,	0.0000,	0.0000
2024-03-15 17:21:58.747194	,58	,1.0313,	0.0000,	0.0000
2024-03-15 17:21:58.750311	,59	,0.8619,	0.0000,	0.0000
2024-03-15 17:21:58.754418	,60	,1.0161,	0.0000,	0.0000
2024-03-15 17:21:58.757392	,61	,0.8081,	0.0000,	0.0000
2024-03-15 17:21:58.760398	,62	,1.2625,	0.0000,	0.0000
2024-03-15 17:21:58.763474	,63	,0.9483,	0.0000,	0.0000
2024-03-15 17:21:58.766703	,64	,1.0983,	0.0000,	0.0000
2024-03-15 17:21:58.769638	,65	,0.9045,	0.0000,	0.0000
2024-03-15 17:21:58.773125	,66	,1.0200,	0.0000,	0.0000
2024-03-15 17:21:58.777110	,67	,0.9292,	0.0000,	0.0000
2024-03-15 17:21:58.780903	,68	,1.0431,	0.0000,	0.0000
2024-03-15 17:21:58.783968	,69	,0.8743,	0.0000,	0.0000
2024-03-15 17:21:58.786869	,70	,1.0435,	0.0000,	0.0000
2024-03-15 17:21:58.789938	,71	,0.7551,	0.0000,	0.0000
2024-03-15 17:21:58.793209	,72	,1.0965,	0.0000,	0.0000
2024-03-15 17:21:58.796371	,73	,0.8474,	0.0000,	0.0000
2024-03-15 17:21:58.801830	,74	,0.8156,	0.0000,	0.0000
2024-03-15 17:21:58.805214	,75	,0.8993,	0.0000,	0.0000
2024-03-15 17:21:58.809255	,76	,1.0489,	0.0000,	0.0000
2024-03-15 17:21:58.812600	,77	,0.9416,	0.0000,	0.0000
2024-03-15 17:21:58.815710	,78	,1.1753,	0.0000,	0.0000
2024-03-15 17:21:58.818566	,79	,1.0870,	0.0000,	0.0000
2024-03-15 17:21:58.821431	,80	,1.2047,	0.0000,	0.0000
2024-03-15 17:21:58.824389	,81	,0.8486,	0.0000,	0.0000
2024-03-15 17:21:58.827479	,82	,0.9981,	0.0000,	0.0000
2024-03-15 17:21:58.830366	,83	,0.8238,	0.0000,	0.0000
2024-03-15 17:21:58.833759	,84	,1.0786,	0.0000,	0.0000
2024-03-15 17:21:58.836997	,85	,1.0276,	0.0000,	0.0000
2024-03-15 17:21:58.840554	,86	,0.9793,	0.0000,	0.0000
2024-03-15 17:21:58.844120	,87	,0.8567,	0.0000,	0.0000
2024-03-15 17:21:58.847765	,88	,0.9954,	0.0000,	0.0000
2024-03-15 17:21:58.850902	,89	,0.9506,	0.0000,	0.0000
2024-03-15 17:21:58.854659	,90	,0.9704,	0.0000,	0.0000
2024-03-15 17:21:58.857780	,91	,0.9078,	0.0000,	0.0000
2024-03-15 17:21:58.860818	,92	,0.7803,	0.0000,	0.0000
2024-03-15 17:21:58.863793	,93	,0.8361,	0.0000,	0.0000
2024-03-15 17:21:58.866871	,94	,1.0754,	0.0000,	0.0000
2024-03-15 17:21:58.870966	,95	,0.9062,	0.0000,	0.0000
2024-03-15 17:21:58.874798	,96	,0.9839,	0.0000,	0.0000
2024-03-15 17:21:58.878622	,97	,1.0548,	0.0000,	0.0000
2024-03-15 17:21:58.881598	,98	,0.9052,	0.0000,	0.0000
2024-03-15 17:21:58.884712	,99	,1.0223,	0.0000,	0.0000
2024-03-15 17:21:58.887685	,100	,0.8052,	0.0000,	0.0000
2024-03-15 17:21:58.890657	,101	,0.9572,	0.0000,	0.0000
2024-03-15 17:21:58.894878	,102	,0.7006,	0.0000,	0.0000
2024-03-15 17:21:58.898568	,103	,1.0424,	0.0000,	0.0000
2024-03-15 17:21:58.902440	,104	,0.8457,	0.0000,	0.0000
2024-03-15 17:21:58.906512	,105	,0.8023,	0.0000,	0.0000
2024-03-15 17:21:58.910768	,106	,1.0123,	0.0000,	0.0000
2024-03-15 17:21:58.914376	,107	,1.0732,	0.0000,	0.0000
2024-03-15 17:21:58.917729	,108	,0.8976,	0.0000,	0.0000
2024-03-15 17:21:58.921176	,109	,1.2101,	0.0000,	0.0000
2024-03-15 17:21:58.925369	,110	,0.8206,	0.0000,	0.0000
2024-03-15 17:21:58.928736	,111	,0.8456,	0.0000,	0.0000
2024-03-15 17:21:58.932348	,112	,0.8692,	0.0000,	0.0000
2024-03-15 17:21:58.935683	,113	,1.0401,	0.0000,	0.0000
2024-03-15 17:21:58.940153	,114	,0.9561,	0.0000,	0.0000
2024-03-15 17:21:58.944069	,115	,0.7913,	0.0000,	0.0000
2024-03-15 17:21:58.947549	,116	,0.7597,	0.0000,	0.0000
2024-03-15 17:21:58.951687	,117	,1.0003,	0.0000,	0.0000
2024-03-15 17:21:58.955058	,118	,1.0116,	0.0000,	0.0000
2024-03-15 17:21:58.958384	,119	,0.8273,	0.0000,	0.0000
2024-03-15 17:21:58.961789	,120	,0.8646,	0.0000,	0.0000
2024-03-15 17:21:58.965152	,121	,0.8478,	0.0000,	0.0000
2024-03-15 17:21:58.968709	,122	,0.9614,	0.0000,	0.0000
2024-03-15 17:21:58.972250	,123	,1.1094,	0.0000,	0.0000
2024-03-15 17:21:58.975589	,124	,0.8867,	0.0000,	0.0000
2024-03-15 17:21:58.979499	,125	,0.8772,	0.0000,	0.0000
2024-03-15 17:21:58.983771	,126	,0.8563,	0.0000,	0.0000
2024-03-15 17:21:58.987667	,127	,0.9792,	0.0000,	0.0000
2024-03-15 17:21:58.991489	,128	,0.8057,	0.0000,	0.0000
2024-03-15 17:21:58.996034	,129	,0.9296,	0.0000,	0.0000
2024-03-15 17:21:59.000339	,130	,0.9803,	0.0000,	0.0000
2024-03-15 17:21:59.005735	,131	,0.9499,	0.0000,	0.0000
2024-03-15 17:21:59.010650	,132	,1.0545,	0.0000,	0.0000
2024-03-15 17:21:59.014593	,133	,0.9299,	0.0000,	0.0000
2024-03-15 17:21:59.019412	,134	,0.6632,	0.0000,	0.0000
2024-03-15 17:21:59.023443	,135	,0.9640,	0.0000,	0.0000
2024-03-15 17:21:59.027831	,136	,0.8990,	0.0000,	0.0000
2024-03-15 17:21:59.031812	,137	,1.0747,	0.0000,	0.0000
2024-03-15 17:21:59.035734	,138	,1.0257,	0.0000,	0.0000
2024-03-15 17:21:59.039595	,139	,1.0260,	0.0000,	0.0000
2024-03-15 17:21:59.044252	,140	,0.7834,	0.0000,	0.0000
2024-03-15 17:21:59.048285	,141	,0.7880,	0.0000,	0.0000
2024-03-15 17:21:59.052337	,142	,0.8403,	0.0000,	0.0000
2024-03-15 17:21:59.056648	,143	,0.7203,	0.0000,	0.0000
2024-03-15 17:21:59.060672	,144	,0.7454,	0.0000,	0.0000
2024-03-15 17:21:59.064669	,145	,1.0986,	0.0000,	0.0000
2024-03-15 17:21:59.068564	,146	,0.9384,	0.0000,	0.0000
2024-03-15 17:21:59.072365	,147	,1.0819,	0.0000,	0.0000
2024-03-15 17:21:59.076398	,148	,1.0319,	0.0000,	0.0000
2024-03-15 17:21:59.080333	,149	,0.8617,	0.0000,	0.0000
2024-03-15 17:21:59.084248	,150	,0.7344,	0.0000,	0.0000
2024-03-15 17:21:59.088076	,151	,1.0453,	0.0000,	0.0000
2024-03-15 17:21:59.091425	,152	,0.9552,	0.0000,	0.0000
2024-03-15 17:21:59.095157	,153	,1.1111,	0.0000,	0.0000
2024-03-15 17:21:59.099580	,154	,0.9308,	0.0000,	0.0000
2024-03-15 17:21:59.104936	,155	,0.9431,	0.0000,	0.0000
2024-03-15 17:21:59.109639	,156	,0.8574,	0.0000,	0.0000
2024-03-15 17:21:59.114092	,157	,0.8660,	0.0000,	0.0000
2024-03-15 17:21:59.118501	,158	,0.8906,	0.0000,	0.0000
2024-03-15 17:21:59.123562	,159	,0.8972,	0.0000,	0.0000
2024-03-15 17:21:59.129087	,160	,0.7806,	0.0000,	0.0000
2024-03-15 17:21:59.133898	,161	,0.9359,	0.0000,	0.0000
2024-03-15 17:21:59.138753	,162	,1.0468,	0.0000,	0.0000
2024-03-15 17:21:59.143982	,163	,1.0656,	0.0000,	0.0000
2024-03-15 17:21:59.148439	,164	,0.9129,	0.0000,	0.0000
2024-03-15 17:21:59.152919	,165	,0.7865,	0.0000,	0.0000
2024-03-15 17:21:59.157748	,166	,0.9836,	0.0000,	0.0000
2024-03-15 17:21:59.164799	,167	,1.1608,	0.0000,	0.0000
2024-03-15 17:21:59.171040	,168	,0.9562,	0.0000,	0.0000
2024-03-15 17:21:59.176031	,169	,0.9277,	0.0000,	0.0000
2024-03-15 17:21:59.181837	,170	,0.8607,	0.0000,	0.0000
2024-03-15 17:21:59.188209	,171	,0.8206,	0.0000,	0.0000
2024-03-15 17:21:59.192930	,172	,1.0515,	0.0000,	0.0000
2024-03-15 17:21:59.197713	,173	,1.0136,	0.0000,	0.0000
2024-03-15 17:21:59.202670	,174	,0.8862,	0.0000,	0.0000
2024-03-15 17:21:59.207716	,175	,1.0344,	0.0000,	0.0000
2024-03-15 17:21:59.212325	,176	,0.7992,	0.0000,	0.0000
2024-03-15 17:21:59.216262	,177	,1.0497,	0.0000,	0.0000
2024-03-15 17:21:59.219907	,178	,1.0166,	0.0000,	0.0000
2024-03-15 17:21:59.223159	,179	,0.8295,	0.0000,	0.0000
2024-03-15 17:21:59.226564	,180	,1.0380,	0.0000,	0.0000
2024-03-15 17:21:59.229656	,181	,0.8621,	0.0000,	0.0000
2024-03-15 17:21:59.233904	,182	,1.0966,	0.0000,	0.0000
2024-03-15 17:21:59.238302	,183	,1.1004,	0.0000,	0.0000
2024-03-15 17:21:59.243289	,184	,0.8498,	0.0000,	0.0000
2024-03-15 17:21:59.247809	,185	,0.8939,	0.0000,	0.0000
2024-03-15 17:21:59.252512	,186	,0.7920,	0.0000,	0.0000
2024-03-15 17:21:59.256131	,187	,0.9302,	0.0000,	0.0000
2024-03-15 17:21:59.260013	,188	,0.9335,	0.0000,	0.0000
2024-03-15 17:21:59.264347	,189	,0.9405,	0.0000,	0.0000
2024-03-15 17:21:59.267787	,190	,1.1388,	0.0000,	0.0000
2024-03-15 17:21:59.271188	,191	,1.1685,	0.0000,	0.0000
2024-03-15 17:21:59.275525	,192	,0.7750,	0.0000,	0.0000
2024-03-15 17:21:59.278925	,193	,0.9398,	0.0000,	0.0000
2024-03-15 17:21:59.282294	,194	,0.7751,	0.0000,	0.0000
2024-03-15 17:21:59.285675	,195	,0.9155,	0.0000,	0.0000
2024-03-15 17:21:59.289737	,196	,1.1398,	0.0000,	0.0000
2024-03-15 17:21:59.293788	,197	,0.9205,	0.0000,	0.0000
2024-03-15 17:21:59.297387	,198	,1.0682,	0.0000,	0.0000
2024-03-15 17:21:59.301698	,199	,0.9707,	0.0000,	0.0000
2024-03-15 17:21:59.306237	,200	,0.7876,	0.0000,	0.0000
2024-03-15 17:21:59.310590	,201	,0.7141,	0.0000,	0.0000
2024-03-15 17:21:59.313946	,202	,1.0086,	0.0000,	0.0000
2024-03-15 17:21:59.318195	,203	,0.9362,	0.0000,	0.0000
2024-03-15 17:21:59.321582	,204	,1.0197,	0.0000,	0.0000
2024-03-15 17:21:59.325012	,205	,0.8640,	0.0000,	0.0000
2024-03-15 17:21:59.329448	,206	,1.1978,	0.0000,	0.0000
2024-03-15 17:21:59.333432	,207	,0.9063,	0.0000,	0.0000
2024-03-15 17:21:59.336869	,208	,0.9039,	0.0000,	0.0000
2024-03-15 17:21:59.340764	,209	,0.8087,	0.0000,	0.0000
2024-03-15 17:21:59.344347	,210	,1.2554,	0.0000,	0.0000
2024-03-15 17:21:59.348996	,211	,0.8746,	0.0000,	0.0000
2024-03-15 17:21:59.353754	,212	,0.9463,	0.0000,	0.0000
2024-03-15 17:21:59.357536	,213	,0.9311,	0.0000,	0.0000
2024-03-15 17:21:59.362341	,214	,0.8702,	0.0000,	0.0000
2024-03-15 17:21:59.366561	,215	,0.8275,	0.0000,	0.0000
2024-03-15 17:21:59.370645	,216	,0.7684,	0.0000,	0.0000
2024-03-15 17:21:59.374259	,217	,0.9845,	0.0000,	0.0000
2024-03-15 17:21:59.377989	,218	,0.8204,	0.0000,	0.0000
2024-03-15 17:21:59.381339	,219	,0.6349,	0.0000,	0.0000
2024-03-15 17:21:59.385786	,220	,0.9630,	0.0000,	0.0000
2024-03-15 17:21:59.390136	,221	,1.1332,	0.0000,	0.0000
2024-03-15 17:21:59.394164	,222	,0.7932,	0.0000,	0.0000
2024-03-15 17:21:59.397630	,223	,0.7976,	0.0000,	0.0000
2024-03-15 17:21:59.401034	,224	,1.1713,	0.0000,	0.0000
2024-03-15 17:21:59.404912	,225	,1.1074,	0.0000,	0.0000
2024-03-15 17:21:59.408508	,226	,0.8501,	0.0000,	0.0000
2024-03-15 17:21:59.412291	,227	,1.0266,	0.0000,	0.0000
2024-03-15 17:21:59.416221	,228	,0.7886,	0.0000,	0.0000
2024-03-15 17:21:59.419658	,229	,1.0124,	0.0000,	0.0000
2024-03-15 17:21:59.422982	,230	,0.9841,	0.0000,	0.0000
2024-03-15 17:21:59.427352	,231	,1.1716,	0.0000,	0.0000
2024-03-15 17:21:59.430918	,232	,0.8893,	0.0000,	0.0000
2024-03-15 17:21:59.434537	,233	,0.9441,	0.0000,	0.0000
2024-03-15 17:21:59.438024	,234	,0.8153,	0.0000,	0.0000
2024-03-15 17:21:59.442628	,235	,1.0078,	0.0000,	0.0000
2024-03-15 17:21:59.446761	,236	,0.9216,	0.0000,	0.0000
2024-03-15 17:21:59.450583	,237	,0.8525,	0.0000,	0.0000
2024-03-15 17:21:59.455277	,238	,0.8514,	0.0000,	0.0000
2024-03-15 17:21:59.459885	,239	,0.8643,	0.0000,	0.0000
2024-03-15 17:21:59.463720	,240	,0.9645,	0.0000,	0.0000
2024-03-15 17:21:59.467110	,241	,0.9710,	0.0000,	0.0000
2024-03-15 17:21:59.471268	,242	,0.8959,	0.0000,	0.0000
2024-03-15 17:21:59.475331	,243	,0.7593,	0.0000,	0.0000
2024-03-15 17:21:59.478727	,244	,0.7881,	0.0000,	0.0000
2024-03-15 17:21:59.482965	,245	,1.0044,	0.0000,	0.0000
2024-03-15 17:21:59.486916	,246	,0.9633,	0.0000,	0.0000
2024-03-15 17:21:59.490334	,247	,1.0102,	0.0000,	0.0000
2024-03-15 17:21:59.493841	,248	,0.8955,	0.0000,	0.0000
2024-03-15 17:21:59.498141	,249	,0.9028,	0.0000,	0.0000
2024-03-15 17:21:59.502069	,250	,1.0497,	0.0000,	0.0000
2024-03-15 17:21:59.506436	,251	,0.9168,	0.0000,	0.0000
2024-03-15 17:21:59.511269	,252	,1.2163,	0.0000,	0.0000
2024-03-15 17:21:59.515351	,253	,1.1157,	0.0000,	0.0000
2024-03-15 17:21:59.519158	,254	,0.8290,	0.0000,	0.0000
2024-03-15 17:21:59.522741	,255	,0.8812,	0.0000,	0.0000
2024-03-15 17:21:59.527283	,256	,0.8490,	0.0000,	0.0000
2024-03-15 17:21:59.530726	,257	,0.8376,	0.0000,	0.0000
2024-03-15 17:21:59.534407	,258	,1.0252,	0.0000,	0.0000
2024-03-15 17:21:59.538032	,259	,1.0924,	0.0000,	0.0000
2024-03-15 17:21:59.542236	,260	,0.9525,	0.0000,	0.0000
2024-03-15 17:21:59.546064	,261	,0.8106,	0.0000,	0.0000
2024-03-15 17:21:59.549542	,262	,0.8921,	0.0000,	0.0000
2024-03-15 17:21:59.553768	,263	,0.9204,	0.0000,	0.0000
2024-03-15 17:21:59.557058	,264	,0.8390,	0.0000,	0.0000
2024-03-15 17:21:59.561852	,265	,0.8349,	0.0000,	0.0000
2024-03-15 17:21:59.565505	,266	,1.1349,	0.0000,	0.0000
2024-03-15 17:21:59.568959	,267	,0.9807,	0.0000,	0.0000
2024-03-15 17:21:59.572342	,268	,0.8072,	0.0000,	0.0000
2024-03-15 17:21:59.576448	,269	,1.0327,	0.0000,	0.0000
2024-03-15 17:21:59.580663	,270	,0.8183,	0.0000,	0.0000
2024-03-15 17:21:59.584002	,271	,0.8163,	0.0000,	0.0000
2024-03-15 17:21:59.587274	,272	,0.8917,	0.0000,	0.0000
2024-03-15 17:21:59.591513	,273	,0.7775,	0.0000,	0.0000
2024-03-15 17:21:59.595200	,274	,0.8769,	0.0000,	0.0000
2024-03-15 17:21:59.598754	,275	,0.8181,	0.0000,	0.0000
2024-03-15 17:21:59.602296	,276	,1.1984,	0.0000,	0.0000
2024-03-15 17:21:59.606374	,277	,1.1444,	0.0000,	0.0000
2024-03-15 17:21:59.610357	,278	,1.0338,	0.0000,	0.0000
2024-03-15 17:21:59.614346	,279	,1.0819,	0.0000,	0.0000
2024-03-15 17:21:59.618448	,280	,0.9979,	0.0000,	0.0000
2024-03-15 17:21:59.621759	,281	,0.9737,	0.0000,	0.0000
2024-03-15 17:21:59.625487	,282	,0.9686,	0.0000,	0.0000
2024-03-15 17:21:59.628966	,283	,0.8737,	0.0000,	0.0000
2024-03-15 17:21:59.632939	,284	,0.7626,	0.0000,	0.0000
2024-03-15 17:21:59.636405	,285	,0.6924,	0.0000,	0.0000
2024-03-15 17:21:59.640176	,286	,0.8726,	0.0000,	0.0000
2024-03-15 17:21:59.643788	,287	,0.9821,	0.0000,	0.0000
2024-03-15 17:21:59.647683	,288	,1.0690,	0.0000,	0.0000
2024-03-15 17:21:59.652167	,289	,0.9189,	0.0000,	0.0000
2024-03-15 17:21:59.656453	,290	,0.9167,	0.0000,	0.0000
2024-03-15 17:21:59.661026	,291	,0.9815,	0.0000,	0.0000
2024-03-15 17:21:59.665273	,292	,0.8029,	0.0000,	0.0000
2024-03-15 17:21:59.669117	,293	,1.0731,	0.0000,	0.0000
2024-03-15 17:21:59.673099	,294	,0.7338,	0.0000,	0.0000
2024-03-15 17:21:59.676701	,295	,0.9658,	0.0000,	0.0000
2024-03-15 17:21:59.680146	,296	,0.9920,	0.0000,	0.0000
2024-03-15 17:21:59.683694	,297	,0.9145,	0.0000,	0.0000
2024-03-15 17:21:59.687801	,298	,0.8932,	0.0000,	0.0000
2024-03-15 17:21:59.691579	,299	,1.0437,	0.0000,	0.0000
2024-03-15 17:21:59.695547	,300	,0.8631,	0.0000,	0.0000
2024-03-15 17:21:59.699013	,301	,1.0391,	0.0000,	0.0000
2024-03-15 17:21:59.702603	,302	,1.0210,	0.0000,	0.0000
2024-03-15 17:21:59.706339	,303	,1.0510,	0.0000,	0.0000
2024-03-15 17:21:59.710222	,304	,0.9781,	0.0000,	0.0000
2024-03-15 17:21:59.713750	,305	,0.7875,	0.0000,	0.0000
2024-03-15 17:21:59.717705	,306	,0.8853,	0.0000,	0.0000
2024-03-15 17:21:59.721119	,307	,0.8916,	0.0000,	0.0000
2024-03-15 17:21:59.724500	,308	,0.9065,	0.0000,	0.0000
2024-03-15 17:21:59.727983	,309	,0.8715,	0.0000,	0.0000
2024-03-15 17:21:59.732426	,310	,0.9010,	0.0000,	0.0000
2024-03-15 17:21:59.736353	,311	,1.0036,	0.0000,	0.0000
2024-03-15 17:21:59.739783	,312	,0.9227,	0.0000,	0.0000
2024-03-15 17:21:59.743068	,313	,0.8582,	0.0000,	0.0000
2024-03-15 17:21:59.746588	,314	,0.8154,	0.0000,	0.0000
2024-03-15 17:21:59.750461	,315	,0.8504,	0.0000,	0.0000
2024-03-15 17:21:59.754631	,316	,0.8783,	0.0000,	0.0000
2024-03-15 17:21:59.759676	,317	,0.8333,	0.0000,	0.0000
2024-03-15 17:21:59.763417	,318	,0.8245,	0.0000,	0.0000
2024-03-15 17:21:59.767172	,319	,0.8400,	0.0000,	0.0000
2024-03-15 17:21:59.771552	,320	,0.9735,	0.0000,	0.0000
2024-03-15 17:21:59.774915	,321	,0.6962,	0.0000,	0.0000
2024-03-15 17:21:59.778365	,322	,1.0603,	0.0000,	0.0000
2024-03-15 17:21:59.782017	,323	,0.9499,	0.0000,	0.0000
2024-03-15 17:21:59.785583	,324	,0.8975,	0.0000,	0.0000
2024-03-15 17:21:59.789855	,325	,1.0201,	0.0000,	0.0000
2024-03-15 17:21:59.793508	,326	,1.1965,	0.0000,	0.0000
2024-03-15 17:21:59.797607	,327	,0.7971,	0.0000,	0.0000
2024-03-15 17:21:59.801048	,328	,0.7573,	0.0000,	0.0000
2024-03-15 17:21:59.805057	,329	,0.9969,	0.0000,	0.0000
2024-03-15 17:21:59.809006	,330	,0.8659,	0.0000,	0.0000
2024-03-15 17:21:59.812488	,331	,0.8700,	0.0000,	0.0000
2024-03-15 17:21:59.815712	,332	,1.0236,	0.0000,	0.0000
2024-03-15 17:21:59.819035	,333	,1.0424,	0.0000,	0.0000
2024-03-15 17:21:59.823026	,334	,0.9531,	0.0000,	0.0000
2024-03-15 17:21:59.826342	,335	,0.8366,	0.0000,	0.0000
2024-03-15 17:21:59.830143	,336	,1.1523,	0.0000,	0.0000
2024-03-15 17:21:59.833615	,337	,0.8810,	0.0000,	0.0000
2024-03-15 17:21:59.837291	,338	,0.9266,	0.0000,	0.0000
2024-03-15 17:21:59.840658	,339	,1.3200,	0.0000,	0.0000
2024-03-15 17:21:59.844056	,340	,0.9501,	0.0000,	0.0000
2024-03-15 17:21:59.847587	,341	,0.9138,	0.0000,	0.0000
2024-03-15 17:21:59.850916	,342	,0.9284,	0.0000,	0.0000
2024-03-15 17:21:59.855914	,343	,0.9831,	0.0000,	0.0000
2024-03-15 17:21:59.860171	,344	,0.9865,	0.0000,	0.0000
2024-03-15 17:21:59.863517	,345	,0.9948,	0.0000,	0.0000
2024-03-15 17:21:59.867753	,346	,0.8530,	0.0000,	0.0000
2024-03-15 17:21:59.872209	,347	,0.8685,	0.0000,	0.0000
2024-03-15 17:21:59.875380	,348	,0.9028,	0.0000,	0.0000
2024-03-15 17:21:59.878693	,349	,1.0708,	0.0000,	0.0000
2024-03-15 17:21:59.882627	,350	,0.9790,	0.0000,	0.0000
2024-03-15 17:21:59.886398	,351	,0.8921,	0.0000,	0.0000
2024-03-15 17:21:59.890291	,352	,1.0710,	0.0000,	0.0000
2024-03-15 17:21:59.894887	,353	,1.0285,	0.0000,	0.0000
2024-03-15 17:21:59.898144	,354	,0.9525,	0.0000,	0.0000
2024-03-15 17:21:59.901090	,355	,1.0176,	0.0000,	0.0000
2024-03-15 17:21:59.904172	,356	,1.1089,	0.0000,	0.0000
2024-03-15 17:21:59.907883	,357	,0.7722,	0.0000,	0.0000
2024-03-15 17:21:59.910985	,358	,0.7965,	0.0000,	0.0000
2024-03-15 17:21:59.914521	,359	,0.8292,	0.0000,	0.0000
2024-03-15 17:21:59.918614	,360	,0.8898,	0.0000,	0.0000
2024-03-15 17:21:59.922183	,361	,0.8789,	0.0000,	0.0000
2024-03-15 17:21:59.925578	,362	,1.0110,	0.0000,	0.0000
2024-03-15 17:21:59.929940	,363	,0.8982,	0.0000,	0.0000
2024-03-15 17:21:59.933562	,364	,0.7686,	0.0000,	0.0000
2024-03-15 17:21:59.937496	,365	,1.0983,	0.0000,	0.0000
2024-03-15 17:21:59.941464	,366	,0.9026,	0.0000,	0.0000
2024-03-15 17:21:59.945327	,367	,0.8918,	0.0000,	0.0000
2024-03-15 17:21:59.948686	,368	,0.9471,	0.0000,	0.0000
2024-03-15 17:21:59.952741	,369	,0.8760,	0.0000,	0.0000
2024-03-15 17:21:59.956555	,370	,0.9354,	0.0000,	0.0000
2024-03-15 17:21:59.960317	,371	,1.1130,	0.0000,	0.0000
2024-03-15 17:21:59.964143	,372	,1.0815,	0.0000,	0.0000
2024-03-15 17:21:59.967641	,373	,0.8658,	0.0000,	0.0000
2024-03-15 17:21:59.971357	,374	,0.9807,	0.0000,	0.0000
2024-03-15 17:21:59.974543	,375	,1.2195,	0.0000,	0.0000
