Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-17 18:27:24.438032	,128	,1.0623,	0.0000,	0.0000
2024-04-17 18:27:34.133956	,129	,1.0627,	0.0000,	0.0000
2024-04-17 18:27:43.818976	,130	,1.0459,	0.0000,	0.0000
2024-04-17 18:27:53.764788	,131	,1.0899,	0.0000,	0.0233
2024-04-17 18:28:03.570328	,132	,1.0812,	0.0000,	0.1467
2024-04-17 18:28:13.594125	,133	,1.0931,	0.0000,	0.2400
2024-04-17 18:28:23.529487	,134	,1.0230,	0.0000,	0.2167
2024-04-17 18:28:33.376072	,135	,1.0572,	0.0000,	0.2500
2024-04-17 18:28:43.696377	,136	,1.0734,	0.0000,	0.0000
2024-04-17 18:28:54.109112	,137	,1.0764,	0.0000,	0.0000
2024-04-17 18:29:04.223055	,138	,1.0703,	0.0000,	0.0000
2024-04-17 18:29:14.253684	,139	,1.0512,	0.0000,	0.0233
2024-04-17 18:29:24.616850	,140	,1.0824,	0.0000,	0.1467
2024-04-17 18:29:34.698787	,141	,1.0528,	0.0000,	0.2400
2024-04-17 18:29:44.601023	,142	,1.1237,	0.0000,	0.2167
2024-04-17 18:29:54.613332	,143	,1.0543,	0.0000,	0.2500
2024-04-17 18:30:04.500139	,144	,1.0297,	0.0000,	0.0000
2024-04-17 18:30:14.338784	,145	,0.9999,	0.0000,	0.0000
2024-04-17 18:30:24.519812	,146	,1.0992,	0.0000,	0.0000
2024-04-17 18:30:34.877885	,147	,1.0009,	0.0000,	0.0233
2024-04-17 18:30:45.115469	,148	,1.0229,	0.0000,	0.1467
2024-04-17 18:30:55.240951	,149	,1.0779,	0.0000,	0.2400
2024-04-17 18:31:05.269735	,150	,1.0097,	0.0000,	0.2167
2024-04-17 18:31:15.266021	,151	,0.9751,	0.0000,	0.2500
2024-04-17 18:31:25.108905	,152	,1.0403,	0.0000,	0.0000
2024-04-17 18:31:34.853768	,153	,1.0532,	0.0000,	0.0000
2024-04-17 18:31:44.527369	,154	,1.0180,	0.0000,	0.0000
2024-04-17 18:31:54.473509	,155	,1.0268,	0.0000,	0.0233
2024-04-17 18:32:04.618869	,156	,1.0463,	0.0000,	0.1467
2024-04-17 18:32:14.645302	,157	,1.0436,	0.0000,	0.2400
2024-04-17 18:32:24.371786	,158	,1.0011,	0.0000,	0.2167
2024-04-17 18:32:34.449889	,159	,1.0645,	0.0000,	0.2500
2024-04-17 18:32:44.356779	,160	,1.0193,	0.0000,	0.0000
2024-04-17 18:32:54.420498	,161	,1.0231,	0.0000,	0.0000
2024-04-17 18:33:04.926078	,162	,1.0441,	0.0000,	0.0000
2024-04-17 18:33:14.949669	,163	,0.9962,	0.0000,	0.0233
2024-04-17 18:33:24.869355	,164	,1.0151,	0.0000,	0.1467
2024-04-17 18:33:34.922310	,165	,1.0234,	0.0000,	0.2400
2024-04-17 18:33:44.800598	,166	,0.9683,	0.0000,	0.2167
2024-04-17 18:33:54.590861	,167	,0.9819,	0.0000,	0.2500
2024-04-17 18:34:04.591729	,168	,1.0006,	0.0000,	0.0000
2024-04-17 18:34:14.500239	,169	,1.0149,	0.0000,	0.0000
2024-04-17 18:34:24.637671	,170	,1.0292,	0.0000,	0.0000
2024-04-17 18:34:34.685611	,171	,1.0041,	0.0000,	0.0233
2024-04-17 18:34:44.641048	,172	,0.9942,	0.0000,	0.1467
2024-04-17 18:34:55.303656	,173	,0.9912,	0.0000,	0.2400
2024-04-17 18:35:04.910156	,174	,1.0637,	0.0000,	0.2167
2024-04-17 18:35:14.867168	,175	,1.0020,	0.0000,	0.2500
2024-04-17 18:35:24.746562	,176	,0.9922,	0.0000,	0.0000
2024-04-17 18:35:34.919301	,177	,0.9555,	0.0000,	0.0000
2024-04-17 18:35:45.583353	,178	,0.9691,	0.0000,	0.0000
2024-04-17 18:35:55.643515	,179	,0.9844,	0.0000,	0.0233
2024-04-17 18:36:05.697694	,180	,0.9302,	0.0000,	0.1467
2024-04-17 18:36:15.449217	,181	,1.0383,	0.0000,	0.2400
2024-04-17 18:36:25.251215	,182	,0.9707,	0.0000,	0.2167
2024-04-17 18:36:35.218303	,183	,0.9739,	0.0000,	0.2500
2024-04-17 18:36:44.881347	,184	,1.0079,	0.0000,	0.0000
2024-04-17 18:36:54.856808	,185	,0.9478,	0.0000,	0.0000
2024-04-17 18:37:04.741950	,186	,0.9747,	0.0000,	0.0000
2024-04-17 18:37:14.864229	,187	,0.9577,	0.0000,	0.0233
2024-04-17 18:37:24.777565	,188	,0.9955,	0.0000,	0.1467
2024-04-17 18:37:34.835386	,189	,0.9367,	0.0000,	0.2400
2024-04-17 18:37:44.622151	,190	,0.9640,	0.0000,	0.2167
2024-04-17 18:37:54.543052	,191	,0.9667,	0.0000,	0.2500
2024-04-17 18:38:04.348032	,192	,0.9372,	0.0000,	0.0000
2024-04-17 18:38:14.149910	,193	,0.9219,	0.0000,	0.0000
2024-04-17 18:38:24.030726	,194	,0.9580,	0.0000,	0.0000
2024-04-17 18:38:34.060824	,195	,0.9543,	0.0000,	0.0233
2024-04-17 18:38:44.112750	,196	,0.9163,	0.0000,	0.1467
2024-04-17 18:38:54.308718	,197	,0.9000,	0.0000,	0.2400
2024-04-17 18:39:04.216589	,198	,0.9160,	0.0000,	0.2167
2024-04-17 18:39:14.643938	,199	,0.9428,	0.0000,	0.2500
2024-04-17 18:39:24.322022	,200	,0.9301,	0.0000,	0.0000
2024-04-17 18:39:33.905238	,201	,0.9352,	0.0000,	0.0000
2024-04-17 18:39:43.899885	,202	,0.9460,	0.0000,	0.0000
2024-04-17 18:39:53.844971	,203	,0.9552,	0.0000,	0.0233
2024-04-17 18:40:03.500376	,204	,0.9291,	0.0000,	0.1467
2024-04-17 18:40:13.517102	,205	,1.0071,	0.0000,	0.2400
2024-04-17 18:40:23.254919	,206	,0.9730,	0.0000,	0.2167
2024-04-17 18:40:33.480957	,207	,0.9485,	0.0000,	0.2500
2024-04-17 18:40:43.749985	,208	,0.9111,	0.0000,	0.0000
2024-04-17 18:40:53.869590	,209	,0.9193,	0.0000,	0.0000
2024-04-17 18:41:04.080815	,210	,0.9488,	0.0000,	0.0000
2024-04-17 18:41:14.453505	,211	,0.9316,	0.0000,	0.0233
2024-04-17 18:41:24.475585	,212	,0.9327,	0.0000,	0.1467
2024-04-17 18:41:34.956929	,213	,0.9269,	0.0000,	0.2400
2024-04-17 18:41:44.838737	,214	,0.9029,	0.0000,	0.2167
2024-04-17 18:41:54.833123	,215	,0.8979,	0.0000,	0.2500
2024-04-17 18:42:04.997486	,216	,0.9427,	0.0000,	0.0000
2024-04-17 18:42:15.023446	,217	,0.9140,	0.0000,	0.0000
2024-04-17 18:42:25.325604	,218	,0.9168,	0.0000,	0.0000
2024-04-17 18:42:35.543226	,219	,0.9200,	0.0000,	0.0233
2024-04-17 18:42:45.814914	,220	,0.8985,	0.0000,	0.1467
2024-04-17 18:42:55.926941	,221	,0.8863,	0.0000,	0.2400
2024-04-17 18:43:05.958209	,222	,0.9234,	0.0000,	0.2167
2024-04-17 18:43:15.743595	,223	,0.9269,	0.0000,	0.2500
2024-04-17 18:43:25.982834	,224	,0.9216,	0.0000,	0.0000
2024-04-17 18:43:36.083491	,225	,0.9553,	0.0000,	0.0000
2024-04-17 18:43:46.105857	,226	,0.9071,	0.0000,	0.0000
2024-04-17 18:43:55.887920	,227	,0.8994,	0.0000,	0.0233
2024-04-17 18:44:05.756875	,228	,0.8893,	0.0000,	0.1467
2024-04-17 18:44:15.738110	,229	,0.9415,	0.0000,	0.2400
2024-04-17 18:44:25.562414	,230	,0.8978,	0.0000,	0.2167
2024-04-17 18:44:35.352765	,231	,0.9193,	0.0000,	0.2500
2024-04-17 18:44:45.296099	,232	,0.9312,	0.0000,	0.0000
2024-04-17 18:44:55.479002	,233	,0.9248,	0.0000,	0.0000
2024-04-17 18:45:05.489760	,234	,0.8900,	0.0000,	0.0000
2024-04-17 18:45:15.197378	,235	,0.8968,	0.0000,	0.0233
2024-04-17 18:45:25.065507	,236	,0.8643,	0.0000,	0.1467
2024-04-17 18:45:34.822432	,237	,0.9303,	0.0000,	0.2400
2024-04-17 18:45:45.049739	,238	,0.9185,	0.0000,	0.2167
2024-04-17 18:45:54.788424	,239	,0.9075,	0.0000,	0.2500
2024-04-17 18:46:04.764996	,240	,0.8898,	0.0000,	0.0000
2024-04-17 18:46:14.496635	,241	,0.8919,	0.0000,	0.0000
2024-04-17 18:46:24.069832	,242	,0.8949,	0.0000,	0.0000
2024-04-17 18:46:33.890558	,243	,0.8900,	0.0000,	0.0233
2024-04-17 18:46:43.611587	,244	,0.8556,	0.0000,	0.1467
2024-04-17 18:46:53.380747	,245	,0.8897,	0.0000,	0.2400
2024-04-17 18:47:03.404665	,246	,0.9070,	0.0000,	0.2167
2024-04-17 18:47:13.236739	,247	,0.8669,	0.0000,	0.2500
2024-04-17 18:47:22.982349	,248	,0.8563,	0.0000,	0.0000
2024-04-17 18:47:32.632183	,249	,0.8743,	0.0000,	0.0000
2024-04-17 18:47:42.520773	,250	,0.8656,	0.0000,	0.0000
2024-04-17 18:47:52.609726	,251	,0.8878,	0.0000,	0.0233
2024-04-17 18:48:02.753194	,252	,0.8820,	0.0000,	0.1467
2024-04-17 18:48:12.631609	,253	,0.8668,	0.0000,	0.2400
2024-04-17 18:48:22.587311	,254	,0.9063,	0.0000,	0.2167
2024-04-17 18:48:32.652905	,255	,0.8946,	0.0000,	0.2500
2024-04-17 18:48:42.662632	,256	,0.8742,	0.0000,	0.0000
2024-04-17 18:48:52.864690	,257	,0.8972,	0.0000,	0.0000
2024-04-17 18:49:03.079346	,258	,0.8882,	0.0000,	0.0000
2024-04-17 18:49:13.040314	,259	,0.8765,	0.0000,	0.0233
2024-04-17 18:49:23.564193	,260	,0.8906,	0.0000,	0.1467
2024-04-17 18:49:33.720885	,261	,0.8393,	0.0000,	0.2400
2024-04-17 18:49:43.588161	,262	,0.8737,	0.0000,	0.2167
2024-04-17 18:49:53.586469	,263	,0.8324,	0.0000,	0.2500
2024-04-17 18:50:03.476753	,264	,0.8568,	0.0000,	0.0000
2024-04-17 18:50:13.859807	,265	,0.8330,	0.0000,	0.0000
2024-04-17 18:50:23.764339	,266	,0.8522,	0.0000,	0.0000
2024-04-17 18:50:33.694745	,267	,0.8518,	0.0000,	0.0233
2024-04-17 18:50:43.541725	,268	,0.8638,	0.0000,	0.1467
2024-04-17 18:50:53.447468	,269	,0.8253,	0.0000,	0.2400
2024-04-17 18:51:03.568184	,270	,0.8682,	0.0000,	0.2167
2024-04-17 18:51:13.430304	,271	,0.8567,	0.0000,	0.2500
2024-04-17 18:51:23.377884	,272	,0.8052,	0.0000,	0.0000
2024-04-17 18:51:33.418007	,273	,0.8596,	0.0000,	0.0000
2024-04-17 18:51:43.327822	,274	,0.8358,	0.0000,	0.0000
2024-04-17 18:51:53.162911	,275	,0.8531,	0.0000,	0.0233
2024-04-17 18:52:02.746330	,276	,0.8469,	0.0000,	0.1467
2024-04-17 18:52:12.628244	,277	,0.8703,	0.0000,	0.2400
2024-04-17 18:52:22.618069	,278	,0.8863,	0.0000,	0.2167
2024-04-17 18:52:32.561993	,279	,0.8637,	0.0000,	0.2500
2024-04-17 18:52:42.890430	,280	,0.8706,	0.0000,	0.0000
2024-04-17 18:52:52.933017	,281	,0.8550,	0.0000,	0.0000
2024-04-17 18:53:02.882582	,282	,0.8695,	0.0000,	0.0000
2024-04-17 18:53:12.823439	,283	,0.8578,	0.0000,	0.0233
2024-04-17 18:53:22.817085	,284	,0.8326,	0.0000,	0.1467
2024-04-17 18:53:32.735992	,285	,0.8429,	0.0000,	0.2400
2024-04-17 18:53:42.590555	,286	,0.8759,	0.0000,	0.2167
2024-04-17 18:53:52.140740	,287	,0.8227,	0.0000,	0.2500
2024-04-17 18:54:01.814629	,288	,0.8432,	0.0000,	0.0000
2024-04-17 18:54:11.621711	,289	,0.8671,	0.0000,	0.0000
2024-04-17 18:54:21.968120	,290	,0.8236,	0.0000,	0.0000
2024-04-17 18:54:32.110728	,291	,0.8213,	0.0000,	0.0233
2024-04-17 18:54:42.304682	,292	,0.8593,	0.0000,	0.1467
2024-04-17 18:54:52.294853	,293	,0.8366,	0.0000,	0.2400
2024-04-17 18:55:02.124424	,294	,0.8789,	0.0000,	0.2167
2024-04-17 18:55:12.218687	,295	,0.8540,	0.0000,	0.2500
2024-04-17 18:55:22.416003	,296	,0.8092,	0.0000,	0.0000
2024-04-17 18:55:32.494934	,297	,0.8353,	0.0000,	0.0000
2024-04-17 18:55:42.117076	,298	,0.8197,	0.0000,	0.0000
2024-04-17 18:55:52.041367	,299	,0.8484,	0.0000,	0.0233
2024-04-17 18:56:01.653678	,300	,0.8200,	0.0000,	0.1467
2024-04-17 18:56:11.564074	,301	,0.8154,	0.0000,	0.2400
2024-04-17 18:56:21.573431	,302	,0.8307,	0.0000,	0.2167
2024-04-17 18:56:31.763980	,303	,0.8590,	0.0000,	0.2500
2024-04-17 18:56:41.918471	,304	,0.8292,	0.0000,	0.0000
2024-04-17 18:56:51.692845	,305	,0.8649,	0.0000,	0.0000
2024-04-17 18:57:01.769121	,306	,0.8139,	0.0000,	0.0000
2024-04-17 18:57:11.799856	,307	,0.8408,	0.0000,	0.0233
2024-04-17 18:57:21.922286	,308	,0.8171,	0.0000,	0.1467
2024-04-17 18:57:31.924680	,309	,0.8325,	0.0000,	0.2400
2024-04-17 18:57:42.022351	,310	,0.8073,	0.0000,	0.2167
2024-04-17 18:57:51.850862	,311	,0.8417,	0.0000,	0.2500
2024-04-17 18:58:01.540571	,312	,0.8126,	0.0000,	0.0000
2024-04-17 18:58:11.500475	,313	,0.8184,	0.0000,	0.0000
2024-04-17 18:58:21.299327	,314	,0.8132,	0.0000,	0.0000
2024-04-17 18:58:30.933565	,315	,0.8208,	0.0000,	0.0233
2024-04-17 18:58:40.725248	,316	,0.8169,	0.0000,	0.1467
2024-04-17 18:58:50.731791	,317	,0.8344,	0.0000,	0.2400
2024-04-17 18:59:01.530675	,318	,0.8443,	0.0000,	0.2167
2024-04-17 18:59:11.539766	,319	,0.8127,	0.0000,	0.2500
2024-04-17 18:59:21.430190	,320	,0.7942,	0.0000,	0.0000
2024-04-17 18:59:31.566822	,321	,0.8141,	0.0000,	0.0000
2024-04-17 18:59:41.949232	,322	,0.7754,	0.0000,	0.0000
2024-04-17 18:59:51.881045	,323	,0.7875,	0.0000,	0.0233
2024-04-17 19:00:02.160987	,324	,0.8436,	0.0000,	0.1467
2024-04-17 19:00:12.324223	,325	,0.7911,	0.0000,	0.2400
2024-04-17 19:00:22.792959	,326	,0.8037,	0.0000,	0.2167
2024-04-17 19:00:32.724865	,327	,0.8118,	0.0000,	0.2500
2024-04-17 19:00:42.536296	,328	,0.8222,	0.0000,	0.0000
2024-04-17 19:00:52.454902	,329	,0.8079,	0.0000,	0.0000
2024-04-17 19:01:02.150795	,330	,0.8005,	0.0000,	0.0000
2024-04-17 19:01:11.694452	,331	,0.7859,	0.0000,	0.0233
2024-04-17 19:01:21.219392	,332	,0.8145,	0.0000,	0.1467
2024-04-17 19:01:30.883356	,333	,0.7881,	0.0000,	0.2400
2024-04-17 19:01:40.563667	,334	,0.8220,	0.0000,	0.2167
2024-04-17 19:01:51.411915	,335	,0.8091,	0.0000,	0.2500
2024-04-17 19:02:01.273817	,336	,0.7996,	0.0000,	0.0000
2024-04-17 19:02:11.041038	,337	,0.8123,	0.0000,	0.0000
2024-04-17 19:02:20.742103	,338	,0.8139,	0.0000,	0.0000
2024-04-17 19:02:30.250381	,339	,0.7959,	0.0000,	0.0233
2024-04-17 19:02:41.116878	,340	,0.7879,	0.0000,	0.1467
2024-04-17 19:02:51.292477	,341	,0.8333,	0.0000,	0.2400
2024-04-17 19:03:01.353654	,342	,0.7899,	0.0000,	0.2167
2024-04-17 19:03:11.167518	,343	,0.8041,	0.0000,	0.2500
2024-04-17 19:03:21.560981	,344	,0.7743,	0.0000,	0.0000
2024-04-17 19:03:31.397223	,345	,0.8107,	0.0000,	0.0000
2024-04-17 19:03:41.349045	,346	,0.8155,	0.0000,	0.0000
2024-04-17 19:03:51.513783	,347	,0.8248,	0.0000,	0.0233
2024-04-17 19:04:02.175742	,348	,0.7798,	0.0000,	0.1467
2024-04-17 19:04:12.804391	,349	,0.7801,	0.0000,	0.2400
2024-04-17 19:04:23.052228	,350	,0.7836,	0.0000,	0.2167
2024-04-17 19:04:32.956444	,351	,0.7674,	0.0000,	0.2500
2024-04-17 19:04:43.167054	,352	,0.8259,	0.0000,	0.0000
2024-04-17 19:04:53.256971	,353	,0.7947,	0.0000,	0.0000
2024-04-17 19:05:03.368036	,354	,0.7785,	0.0000,	0.0000
2024-04-17 19:05:13.441359	,355	,0.7670,	0.0000,	0.0233
2024-04-17 19:05:23.349538	,356	,0.8093,	0.0000,	0.1467
2024-04-17 19:05:33.144482	,357	,0.7783,	0.0000,	0.2400
2024-04-17 19:05:43.620868	,358	,0.7894,	0.0000,	0.2167
2024-04-17 19:05:53.703197	,359	,0.7876,	0.0000,	0.2500
2024-04-17 19:06:03.564541	,360	,0.7849,	0.0000,	0.0000
2024-04-17 19:06:13.533754	,361	,0.7749,	0.0000,	0.0000
2024-04-17 19:06:23.522718	,362	,0.7964,	0.0000,	0.0000
2024-04-17 19:06:33.485305	,363	,0.7884,	0.0000,	0.0233
2024-04-17 19:06:43.714665	,364	,0.7734,	0.0000,	0.1467
2024-04-17 19:06:53.607519	,365	,0.7670,	0.0000,	0.2400
2024-04-17 19:07:03.492343	,366	,0.7580,	0.0000,	0.2167
2024-04-17 19:07:13.530342	,367	,0.7845,	0.0000,	0.2500
2024-04-17 19:07:23.504685	,368	,0.7652,	0.0000,	0.0000
2024-04-17 19:07:33.388623	,369	,0.8167,	0.0000,	0.0000
2024-04-17 19:07:43.316099	,370	,0.7802,	0.0000,	0.0000
2024-04-17 19:07:53.470069	,371	,0.8106,	0.0000,	0.0233
2024-04-17 19:08:03.505756	,372	,0.8005,	0.0000,	0.1467
2024-04-17 19:08:13.350045	,373	,0.7868,	0.0000,	0.2400
2024-04-17 19:08:23.189192	,374	,0.8045,	0.0000,	0.2167
2024-04-17 19:08:33.095017	,375	,0.7862,	0.0000,	0.2500
