Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-23 02:44:03.553545	,239	,0.7209,	0.0000,	0.0000
2024-03-23 02:44:08.367754	,240	,0.7372,	0.0000,	0.0000
2024-03-23 02:44:13.454790	,241	,0.7236,	0.0000,	0.0000
2024-03-23 02:44:18.104792	,242	,0.7696,	0.0000,	0.0000
2024-03-23 02:44:22.522246	,243	,0.6808,	0.0000,	0.0000
2024-03-23 02:44:27.165964	,244	,0.7114,	0.0000,	0.0000
2024-03-23 02:44:32.097433	,245	,0.6850,	0.0000,	0.0000
2024-03-23 02:44:36.633804	,246	,0.6956,	0.0000,	0.0000
2024-03-23 02:44:41.647166	,247	,0.7199,	0.0000,	0.0000
2024-03-23 02:44:46.179370	,248	,0.7286,	0.0000,	0.0000
2024-03-23 02:44:50.641447	,249	,0.7565,	0.0000,	0.0000
2024-03-23 02:44:55.404831	,250	,0.6914,	0.0000,	0.0000
2024-03-23 02:45:00.280300	,251	,0.7281,	0.0000,	0.0000
2024-03-23 02:45:04.729475	,252	,0.7253,	0.0000,	0.0000
2024-03-23 02:45:09.202522	,253	,0.7593,	0.0000,	0.0000
2024-03-23 02:45:13.979105	,254	,0.7313,	0.0000,	0.0000
2024-03-23 02:45:18.590596	,255	,0.7142,	0.0000,	0.0000
2024-03-23 02:45:23.266560	,256	,0.6852,	0.0000,	0.0000
2024-03-23 02:45:28.031215	,257	,0.7345,	0.0000,	0.0000
2024-03-23 02:45:32.846591	,258	,0.6938,	0.0000,	0.0000
2024-03-23 02:45:37.660035	,259	,0.7566,	0.0000,	0.0000
2024-03-23 02:45:42.349995	,260	,0.7184,	0.0000,	0.0000
2024-03-23 02:45:47.159144	,261	,0.7023,	0.0000,	0.0000
2024-03-23 02:45:51.768928	,262	,0.6863,	0.0000,	0.0000
2024-03-23 02:45:53.022290	,263	,0.7200,	0.0000,	0.0000
2024-03-23 02:45:58.309265	,264	,0.6783,	0.0000,	0.0119
2024-03-23 02:46:03.190107	,265	,0.7004,	0.0000,	0.0119
2024-03-23 02:46:07.774564	,266	,0.7210,	0.0000,	0.0119
2024-03-23 02:46:12.523389	,267	,0.6885,	0.0000,	0.0119
2024-03-23 02:46:17.262180	,268	,0.7085,	0.0000,	0.0119
2024-03-23 02:46:21.975978	,269	,0.7270,	0.0000,	0.0119
2024-03-23 02:46:26.753312	,270	,0.6977,	0.0000,	0.0119
2024-03-23 02:46:32.009253	,271	,0.7013,	0.0000,	0.0119
2024-03-23 02:46:36.608729	,272	,0.7144,	0.0000,	0.0119
2024-03-23 02:46:41.288020	,273	,0.6834,	0.0000,	0.0119
2024-03-23 02:46:45.704991	,274	,0.7115,	0.0000,	0.0119
2024-03-23 02:46:50.285269	,275	,0.6856,	0.0000,	0.0119
2024-03-23 02:46:55.064802	,276	,0.6863,	0.0000,	0.0119
2024-03-23 02:46:59.644506	,277	,0.7122,	0.0000,	0.0119
2024-03-23 02:47:04.562909	,278	,0.6876,	0.0000,	0.0119
2024-03-23 02:47:09.424984	,279	,0.6831,	0.0000,	0.0119
2024-03-23 02:47:14.072087	,280	,0.6555,	0.0000,	0.0119
2024-03-23 02:47:18.750009	,281	,0.7078,	0.0000,	0.0119
2024-03-23 02:47:23.506293	,282	,0.6885,	0.0000,	0.0119
2024-03-23 02:47:28.069559	,283	,0.6554,	0.0000,	0.0119
2024-03-23 02:47:32.688621	,284	,0.6970,	0.0000,	0.0119
2024-03-23 02:47:37.241973	,285	,0.7133,	0.0000,	0.0119
2024-03-23 02:47:41.662230	,286	,0.6743,	0.0000,	0.0119
2024-03-23 02:47:46.306035	,287	,0.6657,	0.0000,	0.0119
2024-03-23 02:47:50.970662	,288	,0.6814,	0.0000,	0.0119
2024-03-23 02:47:55.560469	,289	,0.6763,	0.0000,	0.0119
2024-03-23 02:48:00.450299	,290	,0.6786,	0.0000,	0.0119
2024-03-23 02:48:05.005628	,291	,0.6841,	0.0000,	0.0119
2024-03-23 02:48:09.823274	,292	,0.6213,	0.0000,	0.0119
2024-03-23 02:48:14.833455	,293	,0.6842,	0.0000,	0.0119
2024-03-23 02:48:19.582264	,294	,0.6716,	0.0000,	0.0119
2024-03-23 02:48:24.223704	,295	,0.6508,	0.0000,	0.0119
2024-03-23 02:48:28.893922	,296	,0.7088,	0.0000,	0.0119
2024-03-23 02:48:33.511576	,297	,0.6555,	0.0000,	0.0119
2024-03-23 02:48:37.990238	,298	,0.6739,	0.0000,	0.0119
2024-03-23 02:48:42.514300	,299	,0.6968,	0.0000,	0.0119
2024-03-23 02:48:47.164533	,300	,0.6706,	0.0000,	0.0119
2024-03-23 02:48:51.786492	,301	,0.6675,	0.0000,	0.0119
2024-03-23 02:48:56.278584	,302	,0.6559,	0.0000,	0.0119
2024-03-23 02:49:00.767953	,303	,0.6867,	0.0000,	0.0119
2024-03-23 02:49:05.455207	,304	,0.6629,	0.0000,	0.0119
2024-03-23 02:49:10.122800	,305	,0.6498,	0.0000,	0.0119
2024-03-23 02:49:14.636472	,306	,0.6604,	0.0000,	0.0119
2024-03-23 02:49:19.374962	,307	,0.6676,	0.0000,	0.0119
2024-03-23 02:49:23.961229	,308	,0.7013,	0.0000,	0.0119
2024-03-23 02:49:28.391161	,309	,0.6207,	0.0000,	0.0119
2024-03-23 02:49:32.976684	,310	,0.6462,	0.0000,	0.0119
2024-03-23 02:49:37.656497	,311	,0.6414,	0.0000,	0.0119
2024-03-23 02:49:42.356049	,312	,0.6546,	0.0000,	0.0119
2024-03-23 02:49:47.131051	,313	,0.6482,	0.0000,	0.0119
2024-03-23 02:49:51.881177	,314	,0.6341,	0.0000,	0.0119
2024-03-23 02:49:56.522603	,315	,0.6866,	0.0000,	0.0119
2024-03-23 02:50:01.256310	,316	,0.6228,	0.0000,	0.0119
2024-03-23 02:50:05.816334	,317	,0.6707,	0.0000,	0.0119
2024-03-23 02:50:10.559735	,318	,0.6673,	0.0000,	0.0119
2024-03-23 02:50:15.416954	,319	,0.6648,	0.0000,	0.0119
2024-03-23 02:50:20.005965	,320	,0.6671,	0.0000,	0.0119
2024-03-23 02:50:24.873838	,321	,0.6667,	0.0000,	0.0119
2024-03-23 02:50:29.294426	,322	,0.6428,	0.0000,	0.0119
2024-03-23 02:50:33.830318	,323	,0.6754,	0.0000,	0.0119
2024-03-23 02:50:38.212697	,324	,0.6306,	0.0000,	0.0119
2024-03-23 02:50:42.871316	,325	,0.6676,	0.0000,	0.0119
2024-03-23 02:50:47.323391	,326	,0.6515,	0.0000,	0.0119
2024-03-23 02:50:52.082150	,327	,0.6417,	0.0000,	0.0119
2024-03-23 02:50:56.546222	,328	,0.6052,	0.0000,	0.0119
2024-03-23 02:50:57.916255	,329	,0.6499,	0.0000,	0.0119
2024-03-23 02:51:02.960215	,330	,0.6266,	0.0000,	0.0903
2024-03-23 02:51:07.735003	,331	,0.6343,	0.0000,	0.0903
2024-03-23 02:51:12.315095	,332	,0.6490,	0.0000,	0.0903
2024-03-23 02:51:17.103486	,333	,0.6426,	0.0000,	0.0903
2024-03-23 02:51:21.667332	,334	,0.6369,	0.0000,	0.0903
2024-03-23 02:51:26.337011	,335	,0.6452,	0.0000,	0.0903
2024-03-23 02:51:31.291378	,336	,0.6332,	0.0000,	0.0903
2024-03-23 02:51:35.883289	,337	,0.6129,	0.0000,	0.0903
2024-03-23 02:51:40.499461	,338	,0.6286,	0.0000,	0.0903
2024-03-23 02:51:44.928205	,339	,0.6287,	0.0000,	0.0903
2024-03-23 02:51:49.538695	,340	,0.6630,	0.0000,	0.0903
2024-03-23 02:51:54.245551	,341	,0.6186,	0.0000,	0.0903
2024-03-23 02:51:59.000307	,342	,0.6149,	0.0000,	0.0903
2024-03-23 02:52:03.459794	,343	,0.6360,	0.0000,	0.0903
2024-03-23 02:52:07.974105	,344	,0.6328,	0.0000,	0.0903
2024-03-23 02:52:12.774392	,345	,0.6321,	0.0000,	0.0903
2024-03-23 02:52:17.423075	,346	,0.6018,	0.0000,	0.0903
2024-03-23 02:52:22.125758	,347	,0.6404,	0.0000,	0.0903
2024-03-23 02:52:26.628807	,348	,0.6407,	0.0000,	0.0903
2024-03-23 02:52:31.265436	,349	,0.6198,	0.0000,	0.0903
2024-03-23 02:52:35.934706	,350	,0.6280,	0.0000,	0.0903
2024-03-23 02:52:40.707061	,351	,0.6678,	0.0000,	0.0903
2024-03-23 02:52:45.245927	,352	,0.6199,	0.0000,	0.0903
2024-03-23 02:52:49.788151	,353	,0.6465,	0.0000,	0.0903
2024-03-23 02:52:54.385975	,354	,0.5787,	0.0000,	0.0903
2024-03-23 02:52:58.976748	,355	,0.6017,	0.0000,	0.0903
2024-03-23 02:53:03.608334	,356	,0.6155,	0.0000,	0.0903
2024-03-23 02:53:08.215699	,357	,0.6430,	0.0000,	0.0903
2024-03-23 02:53:12.916880	,358	,0.5912,	0.0000,	0.0903
2024-03-23 02:53:17.884710	,359	,0.6267,	0.0000,	0.0903
2024-03-23 02:53:22.461591	,360	,0.6256,	0.0000,	0.0903
2024-03-23 02:53:27.040272	,361	,0.6233,	0.0000,	0.0903
2024-03-23 02:53:31.838401	,362	,0.6287,	0.0000,	0.0903
2024-03-23 02:53:36.289405	,363	,0.6251,	0.0000,	0.0903
2024-03-23 02:53:41.167297	,364	,0.6189,	0.0000,	0.0903
2024-03-23 02:53:45.709455	,365	,0.6297,	0.0000,	0.0903
2024-03-23 02:53:50.273731	,366	,0.6096,	0.0000,	0.0903
2024-03-23 02:53:54.749537	,367	,0.6163,	0.0000,	0.0903
2024-03-23 02:53:59.209216	,368	,0.6204,	0.0000,	0.0903
2024-03-23 02:54:03.822913	,369	,0.6263,	0.0000,	0.0903
2024-03-23 02:54:08.450827	,370	,0.6330,	0.0000,	0.0903
2024-03-23 02:54:13.099886	,371	,0.5922,	0.0000,	0.0903
2024-03-23 02:54:17.594739	,372	,0.6141,	0.0000,	0.0903
2024-03-23 02:54:22.344303	,373	,0.6042,	0.0000,	0.0903
2024-03-23 02:54:26.939082	,374	,0.6164,	0.0000,	0.0903
2024-03-23 02:54:31.443690	,375	,0.5857,	0.0000,	0.0903
