Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-10 12:22:24.487649	,48	,1.1889,	0.0000,	0.1010
2024-04-10 12:22:34.246444	,49	,1.1808,	0.0000,	0.1060
2024-04-10 12:22:43.901430	,50	,1.2300,	0.0000,	0.1033
2024-04-10 12:22:53.744162	,51	,1.1490,	0.0000,	0.1093
2024-04-10 12:23:03.374613	,52	,1.1612,	0.0000,	0.1017
2024-04-10 12:23:13.122557	,53	,1.1513,	0.0000,	0.1013
2024-04-10 12:23:23.073534	,54	,1.2208,	0.0000,	0.1060
2024-04-10 12:23:32.416617	,55	,1.1736,	0.0000,	0.1013
2024-04-10 12:23:42.561567	,56	,1.1343,	0.0000,	0.1010
2024-04-10 12:23:52.327858	,57	,1.1845,	0.0000,	0.1060
2024-04-10 12:24:03.341644	,58	,1.1085,	0.0000,	0.1033
2024-04-10 12:24:13.937141	,59	,1.1641,	0.0000,	0.1093
2024-04-10 12:24:24.215064	,60	,1.1640,	0.0000,	0.1017
2024-04-10 12:24:34.651532	,61	,1.1630,	0.0000,	0.1013
2024-04-10 12:24:45.211839	,62	,1.1136,	0.0000,	0.1060
2024-04-10 12:24:55.837377	,63	,1.1608,	0.0000,	0.1013
2024-04-10 12:25:06.170963	,64	,1.1635,	0.0000,	0.1010
2024-04-10 12:25:16.559633	,65	,1.1418,	0.0000,	0.1060
2024-04-10 12:25:27.319555	,66	,1.2233,	0.0000,	0.1033
2024-04-10 12:25:37.900650	,67	,1.1562,	0.0000,	0.1093
2024-04-10 12:25:48.298883	,68	,1.1389,	0.0000,	0.1017
2024-04-10 12:25:58.862377	,69	,1.1543,	0.0000,	0.1013
2024-04-10 12:26:09.321639	,70	,1.1037,	0.0000,	0.1060
2024-04-10 12:26:19.934534	,71	,1.1318,	0.0000,	0.1013
2024-04-10 12:26:30.269400	,72	,1.1382,	0.0000,	0.1010
2024-04-10 12:26:40.934601	,73	,1.1191,	0.0000,	0.1060
2024-04-10 12:26:51.321710	,74	,1.1414,	0.0000,	0.1033
2024-04-10 12:27:02.166424	,75	,1.1018,	0.0000,	0.1093
2024-04-10 12:27:13.036628	,76	,1.0807,	0.0000,	0.1017
2024-04-10 12:27:23.822939	,77	,1.1546,	0.0000,	0.1013
2024-04-10 12:27:34.284401	,78	,1.0716,	0.0000,	0.1060
2024-04-10 12:27:44.865424	,79	,1.0923,	0.0000,	0.1013
2024-04-10 12:27:55.311523	,80	,1.0623,	0.0000,	0.1010
2024-04-10 12:28:06.032212	,81	,1.1619,	0.0000,	0.1060
2024-04-10 12:28:16.069119	,82	,1.1134,	0.0000,	0.1033
2024-04-10 12:28:25.754254	,83	,1.1039,	0.0000,	0.1093
2024-04-10 12:28:35.977409	,84	,1.0881,	0.0000,	0.1017
2024-04-10 12:28:45.737742	,85	,1.0724,	0.0000,	0.1013
2024-04-10 12:28:55.412040	,86	,1.1338,	0.0000,	0.1060
2024-04-10 12:29:04.995619	,87	,1.0767,	0.0000,	0.1013
2024-04-10 12:29:14.589979	,88	,1.0840,	0.0000,	0.1010
2024-04-10 12:29:24.188994	,89	,1.0633,	0.0000,	0.1060
2024-04-10 12:29:33.869455	,90	,1.0629,	0.0000,	0.1033
2024-04-10 12:29:43.432376	,91	,1.1148,	0.0000,	0.1093
2024-04-10 12:29:53.034415	,92	,1.1055,	0.0000,	0.1017
2024-04-10 12:30:02.644180	,93	,1.0984,	0.0000,	0.1013
2024-04-10 12:30:12.324145	,94	,1.0953,	0.0000,	0.1060
2024-04-10 12:30:21.923504	,95	,1.0945,	0.0000,	0.1013
2024-04-10 12:30:31.500009	,96	,1.0976,	0.0000,	0.1010
2024-04-10 12:30:41.167040	,97	,1.0226,	0.0000,	0.1060
2024-04-10 12:30:50.873473	,98	,1.0735,	0.0000,	0.1033
2024-04-10 12:31:00.386337	,99	,1.0690,	0.0000,	0.1093
2024-04-10 12:31:09.994311	,100	,1.0671,	0.0000,	0.1017
2024-04-10 12:31:19.661239	,101	,1.0856,	0.0000,	0.1013
2024-04-10 12:31:30.040530	,102	,1.0703,	0.0000,	0.1060
2024-04-10 12:31:39.166281	,103	,1.0627,	0.0000,	0.1013
2024-04-10 12:31:48.862453	,104	,1.0856,	0.0000,	0.1010
2024-04-10 12:31:58.774078	,105	,1.0921,	0.0000,	0.1060
2024-04-10 12:32:08.360774	,106	,1.1173,	0.0000,	0.1033
2024-04-10 12:32:17.787052	,107	,1.0378,	0.0000,	0.1093
2024-04-10 12:32:27.097178	,108	,1.1052,	0.0000,	0.1017
2024-04-10 12:32:36.688854	,109	,1.0004,	0.0000,	0.1013
2024-04-10 12:32:46.052864	,110	,1.0431,	0.0000,	0.1060
2024-04-10 12:32:55.677565	,111	,1.0176,	0.0000,	0.1013
2024-04-10 12:33:05.019280	,112	,1.0046,	0.0000,	0.1010
2024-04-10 12:33:14.345998	,113	,0.9984,	0.0000,	0.1060
2024-04-10 12:33:23.853755	,114	,1.0413,	0.0000,	0.1033
2024-04-10 12:33:33.205948	,115	,1.0529,	0.0000,	0.1093
2024-04-10 12:33:42.600872	,116	,1.0629,	0.0000,	0.1017
2024-04-10 12:33:52.177958	,117	,1.0836,	0.0000,	0.1013
2024-04-10 12:34:01.683661	,118	,1.0256,	0.0000,	0.1060
2024-04-10 12:34:11.271268	,119	,1.0002,	0.0000,	0.1013
2024-04-10 12:34:21.335201	,120	,0.9821,	0.0000,	0.1010
2024-04-10 12:34:32.118222	,121	,1.0198,	0.0000,	0.1060
2024-04-10 12:34:41.855202	,122	,0.9912,	0.0000,	0.1033
2024-04-10 12:34:51.499356	,123	,1.0250,	0.0000,	0.1093
2024-04-10 12:35:01.200302	,124	,1.0350,	0.0000,	0.1017
2024-04-10 12:35:10.792623	,125	,0.9962,	0.0000,	0.1013
2024-04-10 12:35:20.505096	,126	,1.0014,	0.0000,	0.1060
2024-04-10 12:35:30.168706	,127	,1.0915,	0.0000,	0.1013
2024-04-10 12:35:39.795284	,128	,0.9784,	0.0000,	0.1010
2024-04-10 12:35:49.414121	,129	,1.0182,	0.0000,	0.1060
2024-04-10 12:35:59.148699	,130	,0.9797,	0.0000,	0.1033
2024-04-10 12:36:08.860566	,131	,1.0487,	0.0000,	0.1093
2024-04-10 12:36:18.459401	,132	,1.0182,	0.0000,	0.1017
2024-04-10 12:36:28.125956	,133	,0.9944,	0.0000,	0.1013
2024-04-10 12:36:37.751855	,134	,0.9741,	0.0000,	0.1060
2024-04-10 12:36:47.194028	,135	,0.9803,	0.0000,	0.1013
2024-04-10 12:36:56.591474	,136	,1.0111,	0.0000,	0.1010
2024-04-10 12:37:05.904317	,137	,0.9865,	0.0000,	0.1060
2024-04-10 12:37:15.335405	,138	,0.9659,	0.0000,	0.1033
2024-04-10 12:37:24.883923	,139	,0.9855,	0.0000,	0.1093
2024-04-10 12:37:34.228617	,140	,0.9374,	0.0000,	0.1017
2024-04-10 12:37:43.861412	,141	,0.9869,	0.0000,	0.1013
2024-04-10 12:37:53.498421	,142	,0.9990,	0.0000,	0.1060
2024-04-10 12:38:03.223162	,143	,0.9925,	0.0000,	0.1013
2024-04-10 12:38:12.828500	,144	,0.9884,	0.0000,	0.1010
2024-04-10 12:38:22.327683	,145	,0.9591,	0.0000,	0.1060
2024-04-10 12:38:31.853915	,146	,0.9608,	0.0000,	0.1033
2024-04-10 12:38:41.407718	,147	,1.0106,	0.0000,	0.1093
2024-04-10 12:38:50.832424	,148	,0.9762,	0.0000,	0.1017
2024-04-10 12:39:00.476214	,149	,0.9613,	0.0000,	0.1013
2024-04-10 12:39:10.084503	,150	,0.9317,	0.0000,	0.1060
2024-04-10 12:39:19.712893	,151	,0.9538,	0.0000,	0.1013
2024-04-10 12:39:29.101477	,152	,0.9585,	0.0000,	0.1010
2024-04-10 12:39:38.610560	,153	,0.9512,	0.0000,	0.1060
2024-04-10 12:39:48.282206	,154	,0.9959,	0.0000,	0.1033
2024-04-10 12:39:57.734038	,155	,0.9720,	0.0000,	0.1093
2024-04-10 12:40:07.217565	,156	,0.9596,	0.0000,	0.1017
2024-04-10 12:40:16.702595	,157	,0.9360,	0.0000,	0.1013
2024-04-10 12:40:26.179314	,158	,1.0361,	0.0000,	0.1060
2024-04-10 12:40:35.767542	,159	,0.9277,	0.0000,	0.1013
2024-04-10 12:40:45.167874	,160	,0.9786,	0.0000,	0.1010
2024-04-10 12:40:54.701100	,161	,0.9781,	0.0000,	0.1060
2024-04-10 12:41:04.234719	,162	,0.9753,	0.0000,	0.1033
2024-04-10 12:41:13.725997	,163	,0.9445,	0.0000,	0.1093
2024-04-10 12:41:23.264004	,164	,0.9521,	0.0000,	0.1017
2024-04-10 12:41:32.932742	,165	,0.9634,	0.0000,	0.1013
2024-04-10 12:41:42.566525	,166	,0.9462,	0.0000,	0.1060
2024-04-10 12:41:52.331729	,167	,0.9980,	0.0000,	0.1013
2024-04-10 12:42:01.888552	,168	,0.9317,	0.0000,	0.1010
2024-04-10 12:42:11.438738	,169	,0.9290,	0.0000,	0.1060
2024-04-10 12:42:20.958787	,170	,0.9534,	0.0000,	0.1033
2024-04-10 12:42:30.606031	,171	,0.9462,	0.0000,	0.1093
2024-04-10 12:42:40.093016	,172	,0.9255,	0.0000,	0.1017
2024-04-10 12:42:49.665444	,173	,0.9524,	0.0000,	0.1013
2024-04-10 12:42:59.269534	,174	,0.9333,	0.0000,	0.1060
2024-04-10 12:43:09.109343	,175	,0.9316,	0.0000,	0.1013
2024-04-10 12:43:18.693140	,176	,0.9456,	0.0000,	0.1010
2024-04-10 12:43:28.213486	,177	,0.9419,	0.0000,	0.1060
2024-04-10 12:43:37.748499	,178	,0.8986,	0.0000,	0.1033
2024-04-10 12:43:47.434032	,179	,0.9486,	0.0000,	0.1093
2024-04-10 12:43:57.061449	,180	,0.9188,	0.0000,	0.1017
2024-04-10 12:44:06.544129	,181	,0.8908,	0.0000,	0.1013
2024-04-10 12:44:16.202448	,182	,0.9285,	0.0000,	0.1060
2024-04-10 12:44:25.837569	,183	,0.9431,	0.0000,	0.1013
2024-04-10 12:44:35.379833	,184	,0.9492,	0.0000,	0.1010
2024-04-10 12:44:45.007974	,185	,0.9113,	0.0000,	0.1060
2024-04-10 12:44:54.582589	,186	,0.9307,	0.0000,	0.1033
2024-04-10 12:45:04.353665	,187	,0.9227,	0.0000,	0.1093
2024-04-10 12:45:14.009881	,188	,0.8929,	0.0000,	0.1017
2024-04-10 12:45:23.738457	,189	,0.8879,	0.0000,	0.1013
2024-04-10 12:45:33.448726	,190	,0.8954,	0.0000,	0.1060
2024-04-10 12:45:43.019805	,191	,0.8893,	0.0000,	0.1013
2024-04-10 12:45:52.488427	,192	,0.9062,	0.0000,	0.1010
2024-04-10 12:46:02.073302	,193	,0.8898,	0.0000,	0.1060
2024-04-10 12:46:11.757604	,194	,0.8627,	0.0000,	0.1033
2024-04-10 12:46:21.436394	,195	,0.8703,	0.0000,	0.1093
2024-04-10 12:46:31.078573	,196	,0.9199,	0.0000,	0.1017
2024-04-10 12:46:40.740287	,197	,0.8818,	0.0000,	0.1013
2024-04-10 12:46:50.233295	,198	,0.8776,	0.0000,	0.1060
2024-04-10 12:46:59.952035	,199	,0.8668,	0.0000,	0.1013
2024-04-10 12:47:09.536649	,200	,0.8764,	0.0000,	0.1010
2024-04-10 12:47:19.086518	,201	,0.8834,	0.0000,	0.1060
2024-04-10 12:47:28.736765	,202	,0.8685,	0.0000,	0.1033
2024-04-10 12:47:38.251649	,203	,0.8893,	0.0000,	0.1093
2024-04-10 12:47:47.796296	,204	,0.8756,	0.0000,	0.1017
2024-04-10 12:47:57.282091	,205	,0.9038,	0.0000,	0.1013
2024-04-10 12:48:06.953939	,206	,0.8864,	0.0000,	0.1060
2024-04-10 12:48:16.680383	,207	,0.8869,	0.0000,	0.1013
2024-04-10 12:48:26.396698	,208	,0.8939,	0.0000,	0.1010
2024-04-10 12:48:36.054133	,209	,0.8730,	0.0000,	0.1060
2024-04-10 12:48:45.556464	,210	,0.8725,	0.0000,	0.1033
2024-04-10 12:48:55.155709	,211	,0.8676,	0.0000,	0.1093
2024-04-10 12:49:04.810954	,212	,0.8467,	0.0000,	0.1017
2024-04-10 12:49:14.575230	,213	,0.8765,	0.0000,	0.1013
2024-04-10 12:49:24.237206	,214	,0.8791,	0.0000,	0.1060
2024-04-10 12:49:34.080021	,215	,0.9324,	0.0000,	0.1013
2024-04-10 12:49:43.630010	,216	,0.8771,	0.0000,	0.1010
2024-04-10 12:49:53.319602	,217	,0.9077,	0.0000,	0.1060
2024-04-10 12:50:02.949864	,218	,0.8482,	0.0000,	0.1033
2024-04-10 12:50:12.693236	,219	,0.8822,	0.0000,	0.1093
2024-04-10 12:50:22.088664	,220	,0.8774,	0.0000,	0.1017
2024-04-10 12:50:31.771988	,221	,0.8723,	0.0000,	0.1013
2024-04-10 12:50:41.386387	,222	,0.8554,	0.0000,	0.1060
2024-04-10 12:50:51.039998	,223	,0.8495,	0.0000,	0.1013
2024-04-10 12:51:00.470528	,224	,0.8725,	0.0000,	0.1010
2024-04-10 12:51:10.115401	,225	,0.8629,	0.0000,	0.1060
2024-04-10 12:51:19.784100	,226	,0.8408,	0.0000,	0.1033
2024-04-10 12:51:29.270850	,227	,0.8886,	0.0000,	0.1093
2024-04-10 12:51:38.864360	,228	,0.8641,	0.0000,	0.1017
2024-04-10 12:51:48.574371	,229	,0.8540,	0.0000,	0.1013
2024-04-10 12:51:58.040093	,230	,0.8509,	0.0000,	0.1060
2024-04-10 12:52:07.663461	,231	,0.8599,	0.0000,	0.1013
2024-04-10 12:52:17.331286	,232	,0.8394,	0.0000,	0.1010
2024-04-10 12:52:26.936218	,233	,0.8844,	0.0000,	0.1060
2024-04-10 12:52:36.628457	,234	,0.8591,	0.0000,	0.1033
2024-04-10 12:52:46.222491	,235	,0.8410,	0.0000,	0.1093
2024-04-10 12:52:55.888842	,236	,0.8671,	0.0000,	0.1017
2024-04-10 12:53:05.783559	,237	,0.8747,	0.0000,	0.1013
2024-04-10 12:53:15.895563	,238	,0.8385,	0.0000,	0.1060
2024-04-10 12:53:25.798319	,239	,0.8504,	0.0000,	0.1013
2024-04-10 12:53:35.597229	,240	,0.8634,	0.0000,	0.1010
2024-04-10 12:53:45.560657	,241	,0.8525,	0.0000,	0.1060
2024-04-10 12:53:55.226412	,242	,0.8466,	0.0000,	0.1033
2024-04-10 12:54:04.983517	,243	,0.8616,	0.0000,	0.1093
2024-04-10 12:54:15.050656	,244	,0.8352,	0.0000,	0.1017
2024-04-10 12:54:24.860650	,245	,0.8401,	0.0000,	0.1013
2024-04-10 12:54:34.572016	,246	,0.8522,	0.0000,	0.1060
2024-04-10 12:54:44.265419	,247	,0.8457,	0.0000,	0.1013
2024-04-10 12:54:53.804411	,248	,0.8430,	0.0000,	0.1010
2024-04-10 12:55:03.522602	,249	,0.8344,	0.0000,	0.1060
2024-04-10 12:55:13.208816	,250	,0.8756,	0.0000,	0.1033
2024-04-10 12:55:22.984645	,251	,0.8183,	0.0000,	0.1093
2024-04-10 12:55:32.752050	,252	,0.8246,	0.0000,	0.1017
2024-04-10 12:55:42.465332	,253	,0.8570,	0.0000,	0.1013
2024-04-10 12:55:52.035668	,254	,0.8241,	0.0000,	0.1060
2024-04-10 12:56:01.595421	,255	,0.8231,	0.0000,	0.1013
2024-04-10 12:56:11.245918	,256	,0.8081,	0.0000,	0.1010
2024-04-10 12:56:20.852640	,257	,0.8367,	0.0000,	0.1060
2024-04-10 12:56:30.419652	,258	,0.8186,	0.0000,	0.1033
2024-04-10 12:56:40.106010	,259	,0.8427,	0.0000,	0.1093
2024-04-10 12:56:49.695100	,260	,0.8446,	0.0000,	0.1017
2024-04-10 12:56:59.303627	,261	,0.8492,	0.0000,	0.1013
2024-04-10 12:57:08.969873	,262	,0.8045,	0.0000,	0.1060
2024-04-10 12:57:18.552415	,263	,0.8313,	0.0000,	0.1013
2024-04-10 12:57:28.151586	,264	,0.8137,	0.0000,	0.1010
2024-04-10 12:57:37.788859	,265	,0.8371,	0.0000,	0.1060
2024-04-10 12:57:47.328521	,266	,0.8768,	0.0000,	0.1033
2024-04-10 12:57:56.915599	,267	,0.8328,	0.0000,	0.1093
2024-04-10 12:58:06.545098	,268	,0.7946,	0.0000,	0.1017
2024-04-10 12:58:16.290106	,269	,0.7977,	0.0000,	0.1013
2024-04-10 12:58:25.859460	,270	,0.8030,	0.0000,	0.1060
2024-04-10 12:58:35.679466	,271	,0.8475,	0.0000,	0.1013
2024-04-10 12:58:45.201521	,272	,0.7873,	0.0000,	0.1010
2024-04-10 12:58:54.913600	,273	,0.8210,	0.0000,	0.1060
2024-04-10 12:59:04.418222	,274	,0.8317,	0.0000,	0.1033
2024-04-10 12:59:14.086407	,275	,0.7992,	0.0000,	0.1093
2024-04-10 12:59:23.583445	,276	,0.8264,	0.0000,	0.1017
2024-04-10 12:59:33.215102	,277	,0.8168,	0.0000,	0.1013
2024-04-10 12:59:42.888281	,278	,0.7848,	0.0000,	0.1060
2024-04-10 12:59:52.736222	,279	,0.8144,	0.0000,	0.1013
2024-04-10 13:00:02.971115	,280	,0.8212,	0.0000,	0.1010
2024-04-10 13:00:12.972567	,281	,0.8029,	0.0000,	0.1060
2024-04-10 13:00:22.713208	,282	,0.8078,	0.0000,	0.1033
2024-04-10 13:00:32.253226	,283	,0.8227,	0.0000,	0.1093
2024-04-10 13:00:41.984337	,284	,0.8274,	0.0000,	0.1017
2024-04-10 13:00:51.706470	,285	,0.7955,	0.0000,	0.1013
2024-04-10 13:01:01.568774	,286	,0.8045,	0.0000,	0.1060
2024-04-10 13:01:11.834588	,287	,0.8340,	0.0000,	0.1013
2024-04-10 13:01:21.625465	,288	,0.8214,	0.0000,	0.1010
2024-04-10 13:01:31.338862	,289	,0.8212,	0.0000,	0.1060
2024-04-10 13:01:41.175504	,290	,0.8072,	0.0000,	0.1033
2024-04-10 13:01:50.778713	,291	,0.7997,	0.0000,	0.1093
2024-04-10 13:02:00.497481	,292	,0.8106,	0.0000,	0.1017
2024-04-10 13:02:10.083265	,293	,0.8208,	0.0000,	0.1013
2024-04-10 13:02:19.760669	,294	,0.8420,	0.0000,	0.1060
2024-04-10 13:02:29.561449	,295	,0.8086,	0.0000,	0.1013
2024-04-10 13:02:39.329944	,296	,0.7872,	0.0000,	0.1010
2024-04-10 13:02:48.982196	,297	,0.8116,	0.0000,	0.1060
2024-04-10 13:02:58.524884	,298	,0.8328,	0.0000,	0.1033
2024-04-10 13:03:08.423595	,299	,0.8066,	0.0000,	0.1093
2024-04-10 13:03:17.957760	,300	,0.7867,	0.0000,	0.1017
2024-04-10 13:03:27.675992	,301	,0.8423,	0.0000,	0.1013
2024-04-10 13:03:37.317845	,302	,0.7862,	0.0000,	0.1060
2024-04-10 13:03:48.366083	,303	,0.7849,	0.0000,	0.1013
2024-04-10 13:03:58.348360	,304	,0.7862,	0.0000,	0.1010
2024-04-10 13:04:07.898680	,305	,0.8001,	0.0000,	0.1060
2024-04-10 13:04:19.482380	,306	,0.8127,	0.0000,	0.1033
2024-04-10 13:04:29.684053	,307	,0.8010,	0.0000,	0.1093
2024-04-10 13:04:39.565051	,308	,0.7978,	0.0000,	0.1017
2024-04-10 13:04:49.409506	,309	,0.8393,	0.0000,	0.1013
2024-04-10 13:04:59.411333	,310	,0.7984,	0.0000,	0.1060
2024-04-10 13:05:09.235846	,311	,0.8044,	0.0000,	0.1013
2024-04-10 13:05:18.959079	,312	,0.7986,	0.0000,	0.1010
2024-04-10 13:05:28.734853	,313	,0.7510,	0.0000,	0.1060
2024-04-10 13:05:38.468883	,314	,0.7908,	0.0000,	0.1033
2024-04-10 13:05:48.224079	,315	,0.7814,	0.0000,	0.1093
2024-04-10 13:05:57.921686	,316	,0.7688,	0.0000,	0.1017
2024-04-10 13:06:08.026734	,317	,0.7989,	0.0000,	0.1013
2024-04-10 13:06:17.865672	,318	,0.7907,	0.0000,	0.1060
2024-04-10 13:06:27.726443	,319	,0.7810,	0.0000,	0.1013
2024-04-10 13:06:37.475803	,320	,0.8026,	0.0000,	0.1010
2024-04-10 13:06:47.240638	,321	,0.7946,	0.0000,	0.1060
2024-04-10 13:06:57.105016	,322	,0.7924,	0.0000,	0.1033
2024-04-10 13:07:06.961803	,323	,0.7741,	0.0000,	0.1093
2024-04-10 13:07:16.769895	,324	,0.7803,	0.0000,	0.1017
2024-04-10 13:07:26.562124	,325	,0.7820,	0.0000,	0.1013
2024-04-10 13:07:36.408096	,326	,0.7907,	0.0000,	0.1060
2024-04-10 13:07:46.295669	,327	,0.7743,	0.0000,	0.1013
2024-04-10 13:07:56.024219	,328	,0.8240,	0.0000,	0.1010
2024-04-10 13:08:05.972822	,329	,0.7424,	0.0000,	0.1060
2024-04-10 13:08:15.958914	,330	,0.7806,	0.0000,	0.1033
2024-04-10 13:08:25.708124	,331	,0.7798,	0.0000,	0.1093
2024-04-10 13:08:35.456285	,332	,0.7965,	0.0000,	0.1017
2024-04-10 13:08:45.376315	,333	,0.7896,	0.0000,	0.1013
2024-04-10 13:08:55.246230	,334	,0.7826,	0.0000,	0.1060
2024-04-10 13:09:04.967896	,335	,0.7979,	0.0000,	0.1013
2024-04-10 13:09:14.717492	,336	,0.8096,	0.0000,	0.1010
2024-04-10 13:09:24.617026	,337	,0.7603,	0.0000,	0.1060
2024-04-10 13:09:34.572387	,338	,0.7746,	0.0000,	0.1033
2024-04-10 13:09:44.665666	,339	,0.7821,	0.0000,	0.1093
2024-04-10 13:09:54.657155	,340	,0.7697,	0.0000,	0.1017
2024-04-10 13:10:04.442321	,341	,0.7813,	0.0000,	0.1013
2024-04-10 13:10:13.439326	,342	,0.7768,	0.0000,	0.1060
2024-04-10 13:10:22.327193	,343	,0.7894,	0.0000,	0.1013
2024-04-10 13:10:31.119531	,344	,0.7820,	0.0000,	0.1010
2024-04-10 13:10:39.969631	,345	,0.7547,	0.0000,	0.1060
2024-04-10 13:10:48.905915	,346	,0.8004,	0.0000,	0.1033
2024-04-10 13:10:57.781777	,347	,0.7579,	0.0000,	0.1093
2024-04-10 13:11:06.654593	,348	,0.7842,	0.0000,	0.1017
2024-04-10 13:11:15.486191	,349	,0.7335,	0.0000,	0.1013
2024-04-10 13:11:24.371637	,350	,0.7426,	0.0000,	0.1060
2024-04-10 13:11:33.179237	,351	,0.7685,	0.0000,	0.1013
2024-04-10 13:11:42.044233	,352	,0.7828,	0.0000,	0.1010
2024-04-10 13:11:50.965380	,353	,0.8013,	0.0000,	0.1060
2024-04-10 13:11:59.882286	,354	,0.7752,	0.0000,	0.1033
2024-04-10 13:12:08.717578	,355	,0.7578,	0.0000,	0.1093
2024-04-10 13:12:17.620389	,356	,0.7717,	0.0000,	0.1017
2024-04-10 13:12:26.510707	,357	,0.7682,	0.0000,	0.1013
2024-04-10 13:12:35.363190	,358	,0.7612,	0.0000,	0.1060
2024-04-10 13:12:44.205435	,359	,0.7838,	0.0000,	0.1013
2024-04-10 13:12:52.937876	,360	,0.7590,	0.0000,	0.1010
2024-04-10 13:13:01.793500	,361	,0.7645,	0.0000,	0.1060
2024-04-10 13:13:10.752958	,362	,0.7348,	0.0000,	0.1033
2024-04-10 13:13:19.544891	,363	,0.8029,	0.0000,	0.1093
2024-04-10 13:13:28.313338	,364	,0.7866,	0.0000,	0.1017
2024-04-10 13:13:37.235495	,365	,0.7624,	0.0000,	0.1013
2024-04-10 13:13:46.104459	,366	,0.7554,	0.0000,	0.1060
2024-04-10 13:13:54.958798	,367	,0.7352,	0.0000,	0.1013
2024-04-10 13:14:04.062753	,368	,0.7507,	0.0000,	0.1010
2024-04-10 13:14:13.140743	,369	,0.7799,	0.0000,	0.1060
2024-04-10 13:14:22.039005	,370	,0.7937,	0.0000,	0.1033
2024-04-10 13:14:31.027424	,371	,0.7900,	0.0000,	0.1093
2024-04-10 13:14:39.863736	,372	,0.7350,	0.0000,	0.1017
2024-04-10 13:14:48.753249	,373	,0.7795,	0.0000,	0.1013
2024-04-10 13:14:58.294179	,374	,0.7628,	0.0000,	0.1060
2024-04-10 13:15:08.017540	,375	,0.7588,	0.0000,	0.1013
